"Index Name","Date","Open","High","Low","Close"
"NIFTY NEXT 50","30 Dec 2022","42542.75","42665.35","42105.30","42187.65"
"NIFTY NEXT 50","29 Dec 2022","42089.45","42435.65","41739.85","42252.55"
"NIFTY NEXT 50","28 Dec 2022","42116.60","42395.15","41987.20","42261.45"
"NIFTY NEXT 50","27 Dec 2022","41946.70","42178.35","41764.75","42139.40"
"NIFTY NEXT 50","26 Dec 2022","40773.00","41856.65","40401.40","41712.70"
"NIFTY NEXT 50","23 Dec 2022","42008.15","42075.80","40627.00","40753.80"
"NIFTY NEXT 50","22 Dec 2022","42775.45","42962.35","42044.80","42326.35"
"NIFTY NEXT 50","21 Dec 2022","43464.10","43620.80","42492.65","42638.65"
"NIFTY NEXT 50","20 Dec 2022","43348.70","43379.45","42935.00","43329.25"
"NIFTY NEXT 50","19 Dec 2022","43031.70","43456.95","42849.85","43413.50"
"NIFTY NEXT 50","16 Dec 2022","43396.95","43524.75","42940.25","42986.30"
"NIFTY NEXT 50","15 Dec 2022","43895.90","44008.55","43448.15","43544.10"
"NIFTY NEXT 50","14 Dec 2022","43851.30","44038.85","43808.45","43937.10"
"NIFTY NEXT 50","13 Dec 2022","43964.95","44005.05","43667.95","43734.35"
"NIFTY NEXT 50","12 Dec 2022","43798.80","43852.80","43410.60","43806.90"
"NIFTY NEXT 50","09 Dec 2022","44260.45","44310.40","43499.80","43798.60"
"NIFTY NEXT 50","08 Dec 2022","44001.45","44098.25","43924.35","44068.45"
"NIFTY NEXT 50","07 Dec 2022","43936.70","44085.35","43767.70","43892.20"
"NIFTY NEXT 50","06 Dec 2022","43781.20","43915.70","43709.60","43806.20"
"NIFTY NEXT 50","05 Dec 2022","44028.45","44070.80","43594.00","43845.25"
"NIFTY NEXT 50","02 Dec 2022","43918.85","43956.75","43720.45","43920.50"
"NIFTY NEXT 50","01 Dec 2022","43927.50","43973.75","43733.35","43857.45"
"NIFTY NEXT 50","30 Nov 2022","43237.45","43837.50","43203.50","43687.90"
"NIFTY NEXT 50","29 Nov 2022","42995.90","43284.75","42958.45","43147.10"
"NIFTY NEXT 50","28 Nov 2022","42874.65","43104.80","42844.35","42929.30"
"NIFTY NEXT 50","25 Nov 2022","42850.70","42866.30","42620.45","42835.40"
"NIFTY NEXT 50","24 Nov 2022","42680.40","42747.95","42616.35","42717.60"
"NIFTY NEXT 50","23 Nov 2022","42631.85","42670.05","42490.25","42554.40"
"NIFTY NEXT 50","22 Nov 2022","42398.80","42513.25","42260.45","42473.30"
"NIFTY NEXT 50","21 Nov 2022","42571.25","42586.30","42290.00","42371.55"
"NIFTY NEXT 50","18 Nov 2022","42995.75","43043.55","42378.05","42605.75"
"NIFTY NEXT 50","17 Nov 2022","43148.75","43175.05","42769.20","42848.95"
"NIFTY NEXT 50","16 Nov 2022","43539.25","43557.85","42962.55","43173.90"
"NIFTY NEXT 50","15 Nov 2022","43530.30","43537.65","43260.25","43492.60"
"NIFTY NEXT 50","14 Nov 2022","43283.85","43496.70","43214.85","43419.90"
