"Index Name","Date","Open","High","Low","Close"
"NIFTY NEXT 50","31 Dec 2024","67737.6","68154.2","67380.2","67988.35"
"NIFTY NEXT 50","30 Dec 2024","68624.2","68704","67840.5","68063.80"
"NIFTY NEXT 50","27 Dec 2024","69218.2","69432.65","68458.45","68557.15"
"NIFTY NEXT 50","26 Dec 2024","69020.1","69233.25","68688.1","69165.85"
"NIFTY NEXT 50","24 Dec 2024","68957.6","69231.9","68571.85","68857.25"
"NIFTY NEXT 50","23 Dec 2024","69096.4","69456.35","68633.95","68888.95"
"NIFTY NEXT 50","20 Dec 2024","70762.95","70956.25","68519.75","68702.65"
"NIFTY NEXT 50","19 Dec 2024","70026.95","70821.35","69849.15","70625.70"
"NIFTY NEXT 50","18 Dec 2024","72183.8","72262.9","71104.15","71250.00"
"NIFTY NEXT 50","17 Dec 2024","73082.35","73298.7","72061.05","72188.00"
"NIFTY NEXT 50","16 Dec 2024","73060.9","73284.5","72856.8","73155.60"
"NIFTY NEXT 50","13 Dec 2024","73026.7","73068.2","71711.5","72965.95"
"NIFTY NEXT 50","12 Dec 2024","73344.05","73443.9","73037.45","73082.60"
"NIFTY NEXT 50","11 Dec 2024","73126.65","73438.2","73012.6","73292.15"
"NIFTY NEXT 50","10 Dec 2024","72888.45","73152.45","72700.15","73096.45"
"NIFTY NEXT 50","09 Dec 2024","72894.5","73001.4","72538.6","72708.10"
"NIFTY NEXT 50","06 Dec 2024","72789.1","73218.6","72619.35","73040.40"
"NIFTY NEXT 50","05 Dec 2024","72520.3","72571.7","71950.35","72487.05"
"NIFTY NEXT 50","04 Dec 2024","72196.15","72415.8","71716.85","72244.85"
"NIFTY NEXT 50","03 Dec 2024","71426.6","71941.55","71369.3","71890.75"
"NIFTY NEXT 50","02 Dec 2024","70690.2","71197.95","70572.7","71164.35"
"NIFTY NEXT 50","29 Nov 2024","70366.3","70977.2","70207.35","70726.85"
"NIFTY NEXT 50","28 Nov 2024","70442.9","70872.4","70050.75","70254.25"
"NIFTY NEXT 50","27 Nov 2024","69724.15","70243.95","69398.3","70185.40"
"NIFTY NEXT 50","26 Nov 2024","69588.5","69828.1","69309.85","69522.25"
"NIFTY NEXT 50","25 Nov 2024","69337.75","69907.45","69249.35","69342.70"
"NIFTY NEXT 50","22 Nov 2024","66931.7","68269.5","66858.75","68016.85"
"NIFTY NEXT 50","21 Nov 2024","67395.75","67404.35","65996","66765.45"
"NIFTY NEXT 50","19 Nov 2024","67789.8","68536.3","67611.4","67775.50"
"NIFTY NEXT 50","18 Nov 2024","67913.65","68080.1","67013.2","67472.00"
"NIFTY NEXT 50","14 Nov 2024","67221.85","67926.3","66925.35","67408.65"
"NIFTY NEXT 50","13 Nov 2024","68270.4","68528.45","66896.45","67101.45"
"NIFTY NEXT 50","12 Nov 2024","70097.95","70424.3","68280.15","68448.90"
"NIFTY NEXT 50","11 Nov 2024","69713.6","70603","69228.4","69973.75"
"NIFTY NEXT 50","08 Nov 2024","70668.6","70889.95","69561.55","69774.20"
"NIFTY NEXT 50","07 Nov 2024","71580.75","71722.15","70522","70639.90"
"NIFTY NEXT 50","06 Nov 2024","70191.85","71482.7","70135.45","71389.80"
"NIFTY NEXT 50","05 Nov 2024","69317.6","69895.5","68495.7","69797.45"
"NIFTY NEXT 50","04 Nov 2024","70462.35","70469.75","68726.45","69418.25"
"NIFTY NEXT 50","01 Nov 2024","70320.7","70611.7","70288.85","70400.75"
"NIFTY NEXT 50","31 Oct 2024","70327.65","70461.25","69651.8","69911.75"
"NIFTY NEXT 50","30 Oct 2024","70405.7","70890.45","70050","70268.35"
"NIFTY NEXT 50","29 Oct 2024","70121.95","70624.1","69095.9","70538.35"
"NIFTY NEXT 50","28 Oct 2024","69789.05","70469.8","69018.5","70030.55"
"NIFTY NEXT 50","25 Oct 2024","71049.55","71244.8","68826.55","69716.50"
"NIFTY NEXT 50","24 Oct 2024","71112.95","71360.8","70587.4","70826.25"
"NIFTY NEXT 50","23 Oct 2024","71087.2","71706.55","70262.1","70884.70"
"NIFTY NEXT 50","22 Oct 2024","73296.5","73351.9","71049.85","71158.65"
"NIFTY NEXT 50","21 Oct 2024","74495.2","74782.35","73153.15","73285.35"
"NIFTY NEXT 50","18 Oct 2024","73813.6","74415.9","73085","74288.10"
"NIFTY NEXT 50","17 Oct 2024","75717.4","75746.75","73933.05","74007.20"
"NIFTY NEXT 50","16 Oct 2024","75830.4","76093.3","75340.05","75698.15"
"NIFTY NEXT 50","15 Oct 2024","76018.55","76054.45","75634.45","75859.85"
"NIFTY NEXT 50","14 Oct 2024","75659.35","75745.9","75309.5","75651.70"
"NIFTY NEXT 50","11 Oct 2024","75397.8","75514.35","74975.9","75378.45"
"NIFTY NEXT 50","10 Oct 2024","75668.5","76085.9","75163.8","75278.10"
"NIFTY NEXT 50","09 Oct 2024","75013.75","76009.9","74926.5","75407.80"
"NIFTY NEXT 50","08 Oct 2024","72771.4","74740.8","72459.85","74597.30"
"NIFTY NEXT 50","07 Oct 2024","74989.25","75156","72531.3","72884.30"
"NIFTY NEXT 50","04 Oct 2024","75363.3","75724.05","74184.75","74620.25"
"NIFTY NEXT 50","03 Oct 2024","75950.75","76783.5","75059.75","75448.30"
"NIFTY NEXT 50","01 Oct 2024","77233","77532","77004.65","77284.45"
"NIFTY NEXT 50","30 Sep 2024","77668.7","77866.35","77006.85","77095.15"
"NIFTY NEXT 50","27 Sep 2024","77201.8","77918","77053.95","77813.25"
"NIFTY NEXT 50","26 Sep 2024","76751.7","77143.7","76431.15","77086.95"
"NIFTY NEXT 50","25 Sep 2024","76889.7","76915.2","76049.45","76517.40"
"NIFTY NEXT 50","24 Sep 2024","76747.35","76959.35","76636.45","76803.80"
"NIFTY NEXT 50","23 Sep 2024","75893.55","76743.35","75775.25","76707.50"
"NIFTY NEXT 50","20 Sep 2024","74678.45","75691.05","74545.3","75481.85"
"NIFTY NEXT 50","19 Sep 2024","75397.1","75578","73338.55","74419.55"
"NIFTY NEXT 50","18 Sep 2024","75359.3","75502.95","74508.1","74936.15"
"NIFTY NEXT 50","17 Sep 2024","75635.1","75635.1","75040.25","75260.20"
"NIFTY NEXT 50","16 Sep 2024","75707.4","75742.7","75342.15","75464.30"
"NIFTY NEXT 50","13 Sep 2024","75698.6","75754.7","75372.85","75427.55"
"NIFTY NEXT 50","12 Sep 2024","74904.5","75469.95","74741.7","75446.35"
