"Index Name","Date","Open","High","Low","Close"
"NIFTY NEXT 50","31 Dec 2025","68839.35","69531.35","68817.1","69364.50"
"NIFTY NEXT 50","30 Dec 2025","68597.4","68814.9","68324.3","68667.75"
"NIFTY NEXT 50","29 Dec 2025","69040.55","69209.85","68543.35","68638.75"
"NIFTY NEXT 50","26 Dec 2025","68987.55","69301.55","68810.8","68961.05"
"NIFTY NEXT 50","24 Dec 2025","69194.1","69314.3","68851.6","68957.25"
"NIFTY NEXT 50","23 Dec 2025","69046.85","69189.7","68868.05","69096.30"
"NIFTY NEXT 50","22 Dec 2025","68616.9","68936.4","68452.6","68842.75"
"NIFTY NEXT 50","19 Dec 2025","67950.35","68432.6","67840.75","68378.65"
"NIFTY NEXT 50","18 Dec 2025","68059.2","68069.8","67332.9","67830.25"
"NIFTY NEXT 50","17 Dec 2025","68419.7","68646.15","67915.85","68076.85"
"NIFTY NEXT 50","16 Dec 2025","68602.1","68613","68069","68337.20"
"NIFTY NEXT 50","15 Dec 2025","68431.3","68650.75","68060.85","68622.45"
"NIFTY NEXT 50","12 Dec 2025","68141.75","68564","68031.85","68509.70"
"NIFTY NEXT 50","11 Dec 2025","67645","68068.25","67324.05","67939.50"
"NIFTY NEXT 50","10 Dec 2025","67779.85","68239","67455.8","67572.40"
"NIFTY NEXT 50","09 Dec 2025","67066.95","67775.35","66403.35","67704.45"
"NIFTY NEXT 50","08 Dec 2025","68702","68735.9","67027.35","67302.50"
"NIFTY NEXT 50","05 Dec 2025","68557.3","68764.15","68131.3","68709.85"
"NIFTY NEXT 50","04 Dec 2025","68445.6","68807","68345.4","68560.80"
"NIFTY NEXT 50","03 Dec 2025","69208.95","69276.85","68226.4","68400.85"
"NIFTY NEXT 50","02 Dec 2025","69116.6","69374.2","69003.6","69154.45"
"NIFTY NEXT 50","01 Dec 2025","69401.7","69464.5","69022.2","69220.60"
"NIFTY NEXT 50","28 Nov 2025","69072.2","69222.8","68900.7","69137.45"
"NIFTY NEXT 50","27 Nov 2025","69349.7","69408.1","68858.45","69069.80"
"NIFTY NEXT 50","26 Nov 2025","68302.8","69230.05","68219.4","69189.40"
"NIFTY NEXT 50","25 Nov 2025","68030.8","68242","67982.3","68172.45"
"NIFTY NEXT 50","24 Nov 2025","68679.45","68726.3","67927.65","67997.45"
"NIFTY NEXT 50","21 Nov 2025","69448.5","69463.2","68623.15","68669.15"
