"Index Name","Date","Open","High","Low","Close"
"NIFTY NEXT 50","17 Aug 2026","74468.85","74655.95","74242.85","74474.10"
"NIFTY NEXT 50","14 Aug 2026","74616.3","74740.1","74441.35","74486.55"
"NIFTY NEXT 50","13 Aug 2026","74824.2","74851","74375.05","74726.65"
"NIFTY NEXT 50","12 Aug 2026","74580.35","74759.4","74130.25","74748.10"
"NIFTY NEXT 50","11 Aug 2026","74878.45","74878.45","74367.35","74650.85"
"NIFTY NEXT 50","10 Aug 2026","74777.15","74837.75","74532.05","74766.85"
"NIFTY NEXT 50","07 Aug 2026","74490.3","74848.65","74442.4","74697.55"
"NIFTY NEXT 50","06 Aug 2026","74478.9","74649.75","74236.9","74526.75"
"NIFTY NEXT 50","05 Aug 2026","74661.35","74860.1","74254.65","74469.95"
"NIFTY NEXT 50","04 Aug 2026","74551.5","74667.2","74037.15","74210.55"
"NIFTY NEXT 50","03 Aug 2026","74109.3","74611.8","74055.8","74608.70"
"NIFTY NEXT 50","31 Jul 2026","72955.75","73804.25","72955.75","73651.30"
"NIFTY NEXT 50","30 Jul 2026","72617.9","72767.9","72365.15","72698.95"
"NIFTY NEXT 50","29 Jul 2026","72317.7","72693.4","72248.65","72626.55"
"NIFTY NEXT 50","28 Jul 2026","72637.6","72647.45","71977.35","72087.45"
"NIFTY NEXT 50","27 Jul 2026","72205.6","72637.75","72186.4","72596.85"
"NIFTY NEXT 50","24 Jul 2026","71285.15","71979.75","71063.2","71766.00"
"NIFTY NEXT 50","23 Jul 2026","72040.9","72606.6","71634.6","71840.45"
"NIFTY NEXT 50","22 Jul 2026","72860.1","72862.75","72196.7","72296.65"
"NIFTY NEXT 50","21 Jul 2026","72533.8","72839.95","72303.65","72777.10"
"NIFTY NEXT 50","20 Jul 2026","71745.35","72533.6","71595.4","72460.05"
"NIFTY NEXT 50","17 Jul 2026","71929.25","72004.3","71626.75","71828.40"
"NIFTY NEXT 50","16 Jul 2026","72376","72675.8","71826.8","71896.75"
"NIFTY NEXT 50","15 Jul 2026","72108.05","72552.05","72011.9","72148.80"
"NIFTY NEXT 50","14 Jul 2026","71757.25","71938.55","71449.15","71851.60"
"NIFTY NEXT 50","13 Jul 2026","71819.15","72209.05","71429.6","72111.40"
"NIFTY NEXT 50","10 Jul 2026","71953.55","72438.45","71825.05","72391.80"
