"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 150","29 Dec 2023","16972.90","17102.40","16907.60","17077.05"
"NIFTY MIDCAP 150","28 Dec 2023","16909.40","16944.55","16848.40","16933.75"
"NIFTY MIDCAP 150","27 Dec 2023","16873.50","16932.40","16775.90","16852.45"
"NIFTY MIDCAP 150","26 Dec 2023","16761.80","16826.70","16712.05","16787.00"
"NIFTY MIDCAP 150","22 Dec 2023","16661.35","16737.60","16575.50","16693.00"
"NIFTY MIDCAP 150","21 Dec 2023","16181.60","16579.60","16066.85","16560.65"
"NIFTY MIDCAP 150","20 Dec 2023","16922.40","16982.85","16265.20","16323.90"
"NIFTY MIDCAP 150","19 Dec 2023","16946.50","16957.60","16769.85","16836.75"
"NIFTY MIDCAP 150","18 Dec 2023","16874.50","16938.55","16771.30","16902.45"
"NIFTY MIDCAP 150","15 Dec 2023","16907.00","16916.50","16826.90","16850.05"
"NIFTY MIDCAP 150","14 Dec 2023","16749.80","16832.25","16724.10","16813.75"
"NIFTY MIDCAP 150","13 Dec 2023","16543.85","16647.90","16457.95","16629.55"
"NIFTY MIDCAP 150","12 Dec 2023","16621.45","16631.20","16410.20","16490.50"
"NIFTY MIDCAP 150","11 Dec 2023","16502.20","16571.65","16472.05","16560.50"
"NIFTY MIDCAP 150","08 Dec 2023","16534.25","16560.65","16322.20","16447.95"
"NIFTY MIDCAP 150","07 Dec 2023","16417.15","16489.45","16322.85","16479.85"
"NIFTY MIDCAP 150","06 Dec 2023","16431.20","16460.00","16308.25","16389.05"
"NIFTY MIDCAP 150","05 Dec 2023","16364.40","16392.75","16214.40","16364.10"
"NIFTY MIDCAP 150","04 Dec 2023","16362.00","16370.80","16223.20","16302.45"
"NIFTY MIDCAP 150","01 Dec 2023","16043.40","16127.95","16034.75","16104.80"
"NIFTY MIDCAP 150","30 Nov 2023","15873.60","15990.05","15796.25","15963.25"
"NIFTY MIDCAP 150","29 Nov 2023","15814.50","15853.90","15808.45","15838.85"
"NIFTY MIDCAP 150","28 Nov 2023","15733.90","15745.55","15680.75","15734.35"
"NIFTY MIDCAP 150","24 Nov 2023","15679.00","15708.30","15652.35","15673.50"
"NIFTY MIDCAP 150","23 Nov 2023","15677.75","15687.20","15633.65","15641.60"
"NIFTY MIDCAP 150","22 Nov 2023","15623.45","15645.40","15511.00","15625.85"
"NIFTY MIDCAP 150","21 Nov 2023","15650.70","15663.80","15583.25","15595.10"
"NIFTY MIDCAP 150","20 Nov 2023","15628.40","15654.40","15562.80","15589.70"
"NIFTY MIDCAP 150","17 Nov 2023","15520.15","15601.75","15492.90","15586.10"
"NIFTY MIDCAP 150","16 Nov 2023","15450.65","15567.15","15432.55","15532.80"
"NIFTY MIDCAP 150","15 Nov 2023","15425.80","15434.75","15378.05","15424.75"
"NIFTY MIDCAP 150","13 Nov 2023","15284.85","15309.70","15223.15","15292.20"
"NIFTY MIDCAP 150","12 Nov 2023","15322.40","15342.15","15287.00","15298.95"
"NIFTY MIDCAP 150","10 Nov 2023","15136.45","15212.90","15058.20","15199.15"
"NIFTY MIDCAP 150","09 Nov 2023","15174.15","15199.80","15132.00","15142.80"
"NIFTY MIDCAP 150","08 Nov 2023","15070.45","15149.70","15066.00","15138.70"
"NIFTY MIDCAP 150","07 Nov 2023","14987.60","15023.70","14940.40","14994.10"
"NIFTY MIDCAP 150","06 Nov 2023","14917.00","14964.70","14887.90","14953.75"
"NIFTY MIDCAP 150","03 Nov 2023","14813.65","14841.25","14780.45","14819.10"
"NIFTY MIDCAP 150","02 Nov 2023","14638.90","14729.55","14637.50","14718.50"
"NIFTY MIDCAP 150","01 Nov 2023","14604.15","14612.95","14529.20","14545.10"
"NIFTY MIDCAP 150","31 Oct 2023","14607.35","14658.95","14556.15","14566.30"
"NIFTY MIDCAP 150","30 Oct 2023","14547.65","14557.80","14403.00","14533.40"
"NIFTY MIDCAP 150","27 Oct 2023","14399.00","14561.90","14398.85","14513.70"
"NIFTY MIDCAP 150","26 Oct 2023","14390.30","14400.00","14133.30","14305.25"
"NIFTY MIDCAP 150","25 Oct 2023","14606.75","14653.05","14326.50","14470.25"
"NIFTY MIDCAP 150","23 Oct 2023","14972.95","14999.80","14512.20","14557.10"
"NIFTY MIDCAP 150","20 Oct 2023","15087.15","15111.85","14923.95","14963.10"
"NIFTY MIDCAP 150","19 Oct 2023","15073.60","15122.20","14989.65","15106.95"
"NIFTY MIDCAP 150","18 Oct 2023","15258.70","15274.10","15100.95","15125.75"
"NIFTY MIDCAP 150","17 Oct 2023","15248.35","15270.65","15208.50","15234.35"
"NIFTY MIDCAP 150","16 Oct 2023","15166.20","15202.10","15129.75","15167.45"
"NIFTY MIDCAP 150","13 Oct 2023","15112.80","15189.70","15088.85","15141.35"
"NIFTY MIDCAP 150","12 Oct 2023","15182.10","15205.15","15142.90","15158.10"
"NIFTY MIDCAP 150","11 Oct 2023","15134.60","15205.25","15111.50","15121.55"
