"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 150","31 Dec 2021","11429.50","11554.45","11424.80","11543.55"
"NIFTY MIDCAP 150","30 Dec 2021","11414.40","11429.25","11368.00","11395.65"
"NIFTY MIDCAP 150","29 Dec 2021","11404.20","11454.15","11385.40","11412.70"
"NIFTY MIDCAP 150","28 Dec 2021","11328.20","11404.25","11323.35","11396.50"
"NIFTY MIDCAP 150","27 Dec 2021","11192.25","11280.15","11101.75","11269.05"
"NIFTY MIDCAP 150","24 Dec 2021","11388.05","11390.60","11205.05","11232.25"
"NIFTY MIDCAP 150","23 Dec 2021","11329.00","11363.60","11308.35","11342.65"
"NIFTY MIDCAP 150","22 Dec 2021","11131.80","11263.45","11126.50","11247.20"
"NIFTY MIDCAP 150","21 Dec 2021","11005.10","11158.55","10990.75","11083.10"
"NIFTY MIDCAP 150","20 Dec 2021","11184.05","11197.45","10785.65","10941.55"
"NIFTY MIDCAP 150","17 Dec 2021","11564.65","11570.35","11301.90","11325.65"
"NIFTY MIDCAP 150","16 Dec 2021","11701.00","11727.50","11538.05","11558.80"
"NIFTY MIDCAP 150","15 Dec 2021","11710.40","11735.95","11616.05","11630.40"
"NIFTY MIDCAP 150","14 Dec 2021","11701.05","11730.65","11614.45","11694.00"
"NIFTY MIDCAP 150","13 Dec 2021","11817.40","11857.80","11708.45","11725.35"
"NIFTY MIDCAP 150","10 Dec 2021","11645.40","11737.90","11630.15","11729.10"
"NIFTY MIDCAP 150","09 Dec 2021","11642.70","11662.95","11565.15","11651.90"
"NIFTY MIDCAP 150","08 Dec 2021","11494.40","11595.70","11490.20","11585.65"
"NIFTY MIDCAP 150","07 Dec 2021","11359.15","11427.00","11304.25","11414.80"
"NIFTY MIDCAP 150","06 Dec 2021","11447.50","11456.25","11262.40","11279.65"
"NIFTY MIDCAP 150","03 Dec 2021","11481.20","11534.55","11411.95","11426.85"
"NIFTY MIDCAP 150","02 Dec 2021","11347.45","11462.05","11300.30","11447.95"
"NIFTY MIDCAP 150","01 Dec 2021","11295.65","11342.45","11206.65","11315.60"
"NIFTY MIDCAP 150","30 Nov 2021","11175.80","11392.45","11169.05","11223.55"
"NIFTY MIDCAP 150","29 Nov 2021","11155.75","11211.75","10886.40","11138.65"
"NIFTY MIDCAP 150","26 Nov 2021","11500.80","11543.45","11232.55","11257.50"
"NIFTY MIDCAP 150","25 Nov 2021","11565.35","11615.95","11495.35","11600.75"
"NIFTY MIDCAP 150","24 Nov 2021","11641.40","11675.30","11510.00","11547.60"
"NIFTY MIDCAP 150","23 Nov 2021","11341.60","11592.00","11278.20","11580.95"
"NIFTY MIDCAP 150","22 Nov 2021","11749.15","11754.00","11298.05","11406.60"
"NIFTY MIDCAP 150","18 Nov 2021","11928.90","11952.75","11672.55","11733.35"
"NIFTY MIDCAP 150","17 Nov 2021","11950.40","11987.70","11892.15","11908.55"
"NIFTY MIDCAP 150","16 Nov 2021","12008.65","12041.35","11935.85","11960.80"
"NIFTY MIDCAP 150","15 Nov 2021","11990.65","12008.05","11931.65","11985.45"
"NIFTY MIDCAP 150","12 Nov 2021","11966.30","11977.40","11853.40","11944.30"
"NIFTY MIDCAP 150","11 Nov 2021","11982.05","11988.00","11831.00","11887.30"
"NIFTY MIDCAP 150","10 Nov 2021","11995.25","12035.00","11953.90","11965.00"
"NIFTY MIDCAP 150","09 Nov 2021","11924.35","12037.60","11910.05","12010.80"
"NIFTY MIDCAP 150","08 Nov 2021","11803.70","11902.10","11700.75","11891.35"
"NIFTY MIDCAP 150","04 Nov 2021","11737.10","11770.50","11731.85","11759.45"
"NIFTY MIDCAP 150","03 Nov 2021","11729.15","11754.55","11601.80","11654.30"
"NIFTY MIDCAP 150","02 Nov 2021","11625.75","11696.20","11619.70","11683.65"
"NIFTY MIDCAP 150","01 Nov 2021","11440.40","11591.90","11410.35","11579.45"
"NIFTY MIDCAP 150","29 Oct 2021","11342.35","11490.25","11174.00","11390.85"
"NIFTY MIDCAP 150","28 Oct 2021","11612.45","11612.85","11383.80","11407.35"
"NIFTY MIDCAP 150","27 Oct 2021","11653.35","11662.45","11582.00","11598.80"
"NIFTY MIDCAP 150","26 Oct 2021","11410.85","11598.45","11409.65","11586.05"
"NIFTY MIDCAP 150","25 Oct 2021","11645.40","11655.85","11232.80","11393.65"
"NIFTY MIDCAP 150","22 Oct 2021","11699.75","11757.95","11479.30","11579.90"
"NIFTY MIDCAP 150","21 Oct 2021","11802.90","11821.75","11565.65","11668.30"
"NIFTY MIDCAP 150","20 Oct 2021","11970.75","11973.40","11639.00","11735.80"
"NIFTY MIDCAP 150","19 Oct 2021","12313.15","12338.50","11928.50","11979.90"
"NIFTY MIDCAP 150","18 Oct 2021","12222.60","12303.70","12188.80","12218.85"
"NIFTY MIDCAP 150","14 Oct 2021","12117.85","12172.35","12085.35","12096.40"
"NIFTY MIDCAP 150","13 Oct 2021","11937.30","12048.45","11925.60","12021.60"
"NIFTY MIDCAP 150","12 Oct 2021","11870.70","11892.75","11788.30","11875.00"
"NIFTY MIDCAP 150","11 Oct 2021","11819.65","11878.10","11771.20","11835.95"
"NIFTY MIDCAP 150","08 Oct 2021","11784.80","11792.65","11720.50","11770.30"
"NIFTY MIDCAP 150","07 Oct 2021","11603.85","11725.90","11601.95","11712.45"
"NIFTY MIDCAP 150","06 Oct 2021","11657.20","11665.15","11478.35","11501.05"
"NIFTY MIDCAP 150","05 Oct 2021","11559.40","11611.25","11529.40","11599.15"
"NIFTY MIDCAP 150","04 Oct 2021","11440.35","11554.75","11428.40","11547.25"
"NIFTY MIDCAP 150","01 Oct 2021","11337.10","11381.25","11298.35","11372.25"
"NIFTY MIDCAP 150","30 Sep 2021","11348.40","11392.60","11336.15","11361.35"
"NIFTY MIDCAP 150","29 Sep 2021","11172.35","11327.05","11120.40","11304.60"
"NIFTY MIDCAP 150","28 Sep 2021","11324.25","11326.45","11132.80","11209.05"
"NIFTY MIDCAP 150","27 Sep 2021","11343.60","11352.65","11220.35","11282.30"
"NIFTY MIDCAP 150","24 Sep 2021","11434.40","11451.70","11261.35","11293.15"
"NIFTY MIDCAP 150","23 Sep 2021","11315.45","11388.80","11313.10","11370.60"
"NIFTY MIDCAP 150","22 Sep 2021","11123.40","11253.20","11112.90","11225.30"
"NIFTY MIDCAP 150","21 Sep 2021","11025.85","11082.85","10864.10","11067.15"
"NIFTY MIDCAP 150","20 Sep 2021","11136.05","11237.75","10997.05","11011.80"
"NIFTY MIDCAP 150","17 Sep 2021","11430.95","11440.55","11159.80","11223.50"
