"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 150","31 Dec 2025","22116.4","22348.9","22114.75","22276.90"
"NIFTY MIDCAP 150","30 Dec 2025","22090.05","22100.4","21990.15","22061.90"
"NIFTY MIDCAP 150","29 Dec 2025","22214.25","22255.4","22063.1","22100.95"
"NIFTY MIDCAP 150","26 Dec 2025","22241.6","22340.35","22172.55","22190.75"
"NIFTY MIDCAP 150","24 Dec 2025","22376.9","22425.85","22230.65","22247.35"
"NIFTY MIDCAP 150","23 Dec 2025","22362.95","22375.95","22256.1","22353.50"
"NIFTY MIDCAP 150","22 Dec 2025","22222.3","22345.4","22186.2","22328.95"
"NIFTY MIDCAP 150","19 Dec 2025","21935.4","22172.4","21912.05","22146.15"
"NIFTY MIDCAP 150","18 Dec 2025","21859.4","21921.35","21672.5","21892.75"
"NIFTY MIDCAP 150","17 Dec 2025","21962.45","22015.6","21793.45","21846.25"
"NIFTY MIDCAP 150","16 Dec 2025","22115.95","22116.65","21915.05","21966.15"
"NIFTY MIDCAP 150","15 Dec 2025","22124.85","22148.35","21988.6","22136.80"
"NIFTY MIDCAP 150","12 Dec 2025","21964.05","22168.6","21947.6","22152.10"
"NIFTY MIDCAP 150","11 Dec 2025","21714.4","21905.8","21652.6","21893.25"
"NIFTY MIDCAP 150","10 Dec 2025","21940.5","22015.5","21673.2","21707.90"
"NIFTY MIDCAP 150","09 Dec 2025","21766.6","21934.1","21485.9","21911.00"
"NIFTY MIDCAP 150","08 Dec 2025","22210.65","22235.3","21732.9","21830.00"
"NIFTY MIDCAP 150","05 Dec 2025","22116.9","22226.8","22021","22207.90"
"NIFTY MIDCAP 150","04 Dec 2025","22144","22234","22094.3","22120.75"
"NIFTY MIDCAP 150","03 Dec 2025","22338.6","22349.65","22084.4","22130.15"
"NIFTY MIDCAP 150","02 Dec 2025","22376.35","22438.2","22276.65","22327.85"
"NIFTY MIDCAP 150","01 Dec 2025","22474.75","22484.8","22314.95","22372.30"
"NIFTY MIDCAP 150","28 Nov 2025","22446.65","22453.6","22356.35","22395.40"
"NIFTY MIDCAP 150","27 Nov 2025","22479.6","22483.7","22334.7","22420.10"
"NIFTY MIDCAP 150","26 Nov 2025","22189.8","22432.45","22142.05","22419.10"
"NIFTY MIDCAP 150","25 Nov 2025","22089.5","22157.25","22035.05","22136.45"
"NIFTY MIDCAP 150","24 Nov 2025","22174.65","22209.1","22042.85","22079.40"
"NIFTY MIDCAP 150","21 Nov 2025","22386.15","22388.2","22129.5","22151.15"
"NIFTY MIDCAP 150","20 Nov 2025","22490.55","22494.8","22382.85","22406.75"
"NIFTY MIDCAP 150","19 Nov 2025","22348","22432.85","22290.05","22414.65"
"NIFTY MIDCAP 150","18 Nov 2025","22494.6","22495.4","22322.35","22342.65"
"NIFTY MIDCAP 150","17 Nov 2025","22409.3","22493.15","22378.95","22482.40"
"NIFTY MIDCAP 150","14 Nov 2025","22325.45","22403.85","22247.85","22331.25"
"NIFTY MIDCAP 150","13 Nov 2025","22420.4","22470.25","22299.9","22322.45"
"NIFTY MIDCAP 150","12 Nov 2025","22317.65","22418.25","22293.75","22394.45"
"NIFTY MIDCAP 150","11 Nov 2025","22174.55","22237.2","22021.85","22224.40"
"NIFTY MIDCAP 150","10 Nov 2025","22068.95","22181.3","22043.55","22126.60"
"NIFTY MIDCAP 150","07 Nov 2025","21866.5","22055.2","21681.15","22026.40"
"NIFTY MIDCAP 150","06 Nov 2025","22152.9","22166.7","21897.4","21923.10"
"NIFTY MIDCAP 150","04 Nov 2025","22247.05","22255.8","22108.65","22135.95"
"NIFTY MIDCAP 150","03 Nov 2025","22073.1","22251.15","22051.85","22216.10"
"NIFTY MIDCAP 150","31 Oct 2025","22182.2","22238.15","22029.8","22045.95"
"NIFTY MIDCAP 150","30 Oct 2025","22237.15","22237.7","22071.15","22154.45"
"NIFTY MIDCAP 150","29 Oct 2025","22090.1","22212.25","22032.3","22190.50"
"NIFTY MIDCAP 150","28 Oct 2025","22103.55","22126.4","21982.85","22063.00"
"NIFTY MIDCAP 150","27 Oct 2025","21960.8","22073.4","21930.3","22064.65"
"NIFTY MIDCAP 150","24 Oct 2025","21984.9","22040","21830.95","21890.90"
"NIFTY MIDCAP 150","23 Oct 2025","22064.55","22100.65","21907.35","21940.05"
"NIFTY MIDCAP 150","21 Oct 2025","22015.85","22039.45","21943.35","21972.05"
"NIFTY MIDCAP 150","20 Oct 2025","21877.1","21969.65","21852.5","21924.85"
"NIFTY MIDCAP 150","17 Oct 2025","21916.15","21918.45","21723.7","21782.80"
"NIFTY MIDCAP 150","16 Oct 2025","21861.1","21930.2","21806","21900.90"
"NIFTY MIDCAP 150","15 Oct 2025","21649.3","21826.5","21631.05","21796.50"
"NIFTY MIDCAP 150","14 Oct 2025","21813.4","21842.3","21564.1","21595.95"
"NIFTY MIDCAP 150","13 Oct 2025","21676.6","21761.2","21608.05","21746.75"
"NIFTY MIDCAP 150","10 Oct 2025","21681.9","21790.6","21637.1","21743.95"
"NIFTY MIDCAP 150","09 Oct 2025","21523.25","21664.7","21492.05","21655.90"
"NIFTY MIDCAP 150","08 Oct 2025","21639.15","21684.75","21453.05","21477.85"
"NIFTY MIDCAP 150","07 Oct 2025","21589.6","21649.85","21543.55","21635.90"
"NIFTY MIDCAP 150","06 Oct 2025","21424.75","21561.3","21369.75","21551.05"
"NIFTY MIDCAP 150","03 Oct 2025","21256.65","21413.2","21221.75","21400.30"
"NIFTY MIDCAP 150","01 Oct 2025","21055.55","21237","21002.4","21220.45"
"NIFTY MIDCAP 150","30 Sep 2025","21083.9","21104.3","20913.1","21038.70"
