"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 250","29 Dec 2023","14005.20","14059.05","13928.75","14041.30"
"NIFTY SMALLCAP 250","28 Dec 2023","13939.50","13968.85","13892.95","13956.55"
"NIFTY SMALLCAP 250","27 Dec 2023","13913.50","13939.75","13799.45","13874.40"
"NIFTY SMALLCAP 250","26 Dec 2023","13848.60","13857.50","13790.15","13833.00"
"NIFTY SMALLCAP 250","22 Dec 2023","13743.40","13830.65","13674.25","13792.00"
"NIFTY SMALLCAP 250","21 Dec 2023","13284.90","13673.50","13176.20","13652.50"
"NIFTY SMALLCAP 250","20 Dec 2023","13963.35","14003.15","13383.65","13425.25"
"NIFTY SMALLCAP 250","19 Dec 2023","13938.95","13960.85","13838.80","13888.95"
"NIFTY SMALLCAP 250","18 Dec 2023","13869.60","13919.60","13784.40","13877.85"
"NIFTY SMALLCAP 250","15 Dec 2023","13802.95","13852.95","13784.95","13820.45"
"NIFTY SMALLCAP 250","14 Dec 2023","13726.95","13775.15","13716.85","13722.75"
"NIFTY SMALLCAP 250","13 Dec 2023","13584.85","13626.30","13513.55","13616.70"
"NIFTY SMALLCAP 250","12 Dec 2023","13611.55","13636.50","13493.15","13529.60"
"NIFTY SMALLCAP 250","11 Dec 2023","13530.75","13575.30","13523.00","13546.35"
"NIFTY SMALLCAP 250","08 Dec 2023","13633.30","13653.30","13396.55","13470.80"
"NIFTY SMALLCAP 250","07 Dec 2023","13573.00","13605.50","13473.45","13586.20"
"NIFTY SMALLCAP 250","06 Dec 2023","13559.20","13567.15","13487.60","13545.40"
"NIFTY SMALLCAP 250","05 Dec 2023","13544.80","13594.40","13415.65","13509.05"
"NIFTY SMALLCAP 250","04 Dec 2023","13559.40","13569.20","13439.05","13489.05"
"NIFTY SMALLCAP 250","01 Dec 2023","13332.65","13381.20","13309.45","13326.60"
"NIFTY SMALLCAP 250","30 Nov 2023","13153.95","13274.30","13083.10","13252.00"
"NIFTY SMALLCAP 250","29 Nov 2023","13090.60","13133.60","13041.55","13112.10"
"NIFTY SMALLCAP 250","28 Nov 2023","13059.85","13080.50","13001.40","13013.90"
"NIFTY SMALLCAP 250","24 Nov 2023","13014.70","13055.85","12975.35","12984.95"
"NIFTY SMALLCAP 250","23 Nov 2023","12919.40","12997.45","12918.45","12962.40"
"NIFTY SMALLCAP 250","22 Nov 2023","13021.55","13033.25","12853.90","12896.20"
"NIFTY SMALLCAP 250","21 Nov 2023","13050.70","13079.55","12991.90","13006.55"
"NIFTY SMALLCAP 250","20 Nov 2023","13024.35","13051.25","12952.60","12981.50"
"NIFTY SMALLCAP 250","17 Nov 2023","12935.20","13023.70","12919.90","12976.90"
"NIFTY SMALLCAP 250","16 Nov 2023","12902.10","12974.05","12878.80","12933.85"
"NIFTY SMALLCAP 250","15 Nov 2023","12879.15","12894.85","12830.80","12878.00"
"NIFTY SMALLCAP 250","13 Nov 2023","12706.55","12753.75","12631.40","12736.75"
"NIFTY SMALLCAP 250","12 Nov 2023","12684.55","12728.20","12682.25","12705.50"
"NIFTY SMALLCAP 250","10 Nov 2023","12492.90","12558.40","12458.10","12547.05"
"NIFTY SMALLCAP 250","09 Nov 2023","12577.90","12581.20","12481.50","12494.35"
"NIFTY SMALLCAP 250","08 Nov 2023","12514.85","12573.35","12506.60","12530.65"
"NIFTY SMALLCAP 250","07 Nov 2023","12424.35","12463.30","12367.15","12456.05"
"NIFTY SMALLCAP 250","06 Nov 2023","12354.35","12396.60","12333.80","12384.35"
"NIFTY SMALLCAP 250","03 Nov 2023","12210.05","12273.45","12208.50","12253.60"
"NIFTY SMALLCAP 250","02 Nov 2023","12097.00","12142.60","12077.95","12130.30"
"NIFTY SMALLCAP 250","01 Nov 2023","12059.00","12100.55","11988.70","12000.50"
"NIFTY SMALLCAP 250","31 Oct 2023","12096.90","12129.90","12006.20","12023.75"
"NIFTY SMALLCAP 250","30 Oct 2023","12068.30","12079.00","11937.15","12033.85"
"NIFTY SMALLCAP 250","27 Oct 2023","11886.45","12051.55","11885.85","12024.90"
"NIFTY SMALLCAP 250","26 Oct 2023","11807.95","11825.90","11493.75","11797.15"
"NIFTY SMALLCAP 250","25 Oct 2023","12003.75","12080.30","11703.65","11853.70"
"NIFTY SMALLCAP 250","23 Oct 2023","12442.40","12456.10","11894.30","11930.40"
"NIFTY SMALLCAP 250","20 Oct 2023","12503.00","12544.00","12380.30","12400.30"
"NIFTY SMALLCAP 250","19 Oct 2023","12452.95","12520.65","12400.25","12500.60"
"NIFTY SMALLCAP 250","18 Oct 2023","12571.00","12590.45","12456.65","12482.35"
"NIFTY SMALLCAP 250","17 Oct 2023","12539.35","12563.20","12499.90","12530.40"
"NIFTY SMALLCAP 250","16 Oct 2023","12441.00","12483.25","12410.50","12446.75"
"NIFTY SMALLCAP 250","13 Oct 2023","12403.75","12469.70","12386.30","12407.45"
"NIFTY SMALLCAP 250","12 Oct 2023","12391.25","12438.50","12389.55","12425.20"
"NIFTY SMALLCAP 250","11 Oct 2023","12320.95","12386.55","12320.05","12336.85"
"NIFTY SMALLCAP 250","10 Oct 2023","12173.90","12262.80","12173.40","12252.25"
"NIFTY SMALLCAP 250","09 Oct 2023","12183.05","12214.75","12077.40","12116.45"
"NIFTY SMALLCAP 250","06 Oct 2023","12277.45","12329.45","12249.05","12316.75"
"NIFTY SMALLCAP 250","05 Oct 2023","12243.55","12291.70","12194.60","12238.55"
"NIFTY SMALLCAP 250","04 Oct 2023","12289.65","12293.80","12104.80","12168.70"
"NIFTY SMALLCAP 250","03 Oct 2023","12259.00","12318.90","12232.45","12307.95"
"NIFTY SMALLCAP 250","29 Sep 2023","12203.05","12266.05","12171.80","12230.40"
"NIFTY SMALLCAP 250","28 Sep 2023","12238.80","12283.75","12132.10","12150.25"
"NIFTY SMALLCAP 250","27 Sep 2023","12124.05","12200.25","12108.30","12188.45"
"NIFTY SMALLCAP 250","26 Sep 2023","12077.75","12136.85","12058.10","12100.75"
"NIFTY SMALLCAP 250","25 Sep 2023","12077.75","12096.30","12023.60","12048.95"
"NIFTY SMALLCAP 250","22 Sep 2023","12062.90","12105.25","11946.20","12038.45"
"NIFTY SMALLCAP 250","21 Sep 2023","12162.35","12215.60","12009.30","12036.70"
"NIFTY SMALLCAP 250","20 Sep 2023","12226.15","12271.60","12113.50","12171.70"
"NIFTY SMALLCAP 250","18 Sep 2023","12344.80","12352.20","12223.60","12241.25"
"NIFTY SMALLCAP 250","15 Sep 2023","12339.60","12368.75","12273.55","12301.65"
"NIFTY SMALLCAP 250","14 Sep 2023","12201.30","12299.95","12199.45","12269.60"
"NIFTY SMALLCAP 250","13 Sep 2023","12019.00","12156.75","11870.40","12121.20"
"NIFTY SMALLCAP 250","12 Sep 2023","12563.45","12573.30","11974.15","12003.00"
"NIFTY SMALLCAP 250","11 Sep 2023","12465.75","12503.85","12462.25","12487.55"
"NIFTY SMALLCAP 250","08 Sep 2023","12363.80","12389.90","12349.20","12367.00"
"NIFTY SMALLCAP 250","07 Sep 2023","12268.00","12313.80","12223.30","12291.95"
"NIFTY SMALLCAP 250","06 Sep 2023","12267.25","12284.20","12186.80","12223.30"
