"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 250","31 Dec 2024","17602.4","17789.05","17478.2","17752.25"
"NIFTY SMALLCAP 250","30 Dec 2024","17711.95","17726.65","17528.95","17638.15"
"NIFTY SMALLCAP 250","27 Dec 2024","17700.75","17757.6","17668.3","17715.20"
"NIFTY SMALLCAP 250","26 Dec 2024","17700.95","17744.15","17558.55","17667.45"
"NIFTY SMALLCAP 250","24 Dec 2024","17641.8","17731.65","17543.3","17672.45"
"NIFTY SMALLCAP 250","23 Dec 2024","17788.25","17830.8","17495.85","17618.10"
"NIFTY SMALLCAP 250","20 Dec 2024","18108.95","18166.4","17658.3","17693.65"
"NIFTY SMALLCAP 250","19 Dec 2024","17814.4","18068.6","17801.85","18057.20"
"NIFTY SMALLCAP 250","18 Dec 2024","18248.25","18289.25","18059.95","18118.60"
"NIFTY SMALLCAP 250","17 Dec 2024","18368.6","18409.8","18220.85","18242.05"
"NIFTY SMALLCAP 250","16 Dec 2024","18289.75","18392.05","18284.55","18344.00"
"NIFTY SMALLCAP 250","13 Dec 2024","18294.9","18298.35","17954.8","18263.75"
"NIFTY SMALLCAP 250","12 Dec 2024","18529.4","18548.25","18311.4","18330.30"
"NIFTY SMALLCAP 250","11 Dec 2024","18500.65","18539.5","18462.95","18502.65"
"NIFTY SMALLCAP 250","10 Dec 2024","18440.25","18482.65","18359.2","18450.60"
"NIFTY SMALLCAP 250","09 Dec 2024","18365.85","18428.2","18331.6","18396.45"
"NIFTY SMALLCAP 250","06 Dec 2024","18276.25","18348.55","18181.75","18328.95"
"NIFTY SMALLCAP 250","05 Dec 2024","18218.75","18250.15","18150.3","18230.40"
"NIFTY SMALLCAP 250","04 Dec 2024","18065.35","18164.75","18022.9","18143.55"
"NIFTY SMALLCAP 250","03 Dec 2024","17891.95","18025.45","17878.45","18007.50"
"NIFTY SMALLCAP 250","02 Dec 2024","17726.25","17849","17634.9","17840.10"
"NIFTY SMALLCAP 250","29 Nov 2024","17620.65","17732.3","17545.75","17716.45"
"NIFTY SMALLCAP 250","28 Nov 2024","17612.1","17737.8","17532.35","17577.85"
"NIFTY SMALLCAP 250","27 Nov 2024","17422.85","17567.35","17359.9","17552.65"
"NIFTY SMALLCAP 250","26 Nov 2024","17303.3","17388.35","17258.2","17375.55"
"NIFTY SMALLCAP 250","25 Nov 2024","17199.7","17286.05","17169.4","17269.55"
"NIFTY SMALLCAP 250","22 Nov 2024","16791.3","16928.15","16710.55","16912.30"
"NIFTY SMALLCAP 250","21 Nov 2024","16830.05","16856.7","16604.45","16747.85"
"NIFTY SMALLCAP 250","19 Nov 2024","16756.55","17031.85","16754.9","16845.25"
"NIFTY SMALLCAP 250","18 Nov 2024","16816.35","16852.55","16550.65","16693.35"
