DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
29-Dec-2017,EQ,"480.00","486.30","480.00","475.10","485.00","485.88","485.10","486.30","325.00","2,038","9,88,629.91","85"
28-Dec-2017,EQ,"475.00","480.98","470.00","471.67","475.10","475.10","476.38","480.98","325.00","2,473","11,78,093.49","88"
27-Dec-2017,EQ,"464.96","479.90","460.00","456.03","466.00","471.67","472.73","479.90","325.00","2,163","10,22,504.89","114"
26-Dec-2017,EQ,"450.00","460.00","445.20","449.00","457.45","456.03","454.33","475.20","325.00","1,634","7,42,374.16","144"
22-Dec-2017,EQ,"448.66","450.00","442.00","446.53","449.00","449.00","448.46","475.20","325.00","556","2,49,341.45","58"
21-Dec-2017,EQ,"442.00","448.75","442.00","442.26","444.90","446.53","445.03","475.20","325.00","799","3,55,575.58","82"
20-Dec-2017,EQ,"445.00","449.00","442.00","446.81","442.00","442.26","443.78","475.20","325.00","1,534","6,80,752.97","107"
19-Dec-2017,EQ,"449.90","449.90","440.20","446.32","444.00","446.81","445.76","475.20","325.00","1,480","6,59,719.30","88"
18-Dec-2017,EQ,"439.00","450.00","430.02","438.00","447.00","446.32","440.22","475.20","325.00","2,826","12,44,054.44","142"
15-Dec-2017,EQ,"434.99","439.99","427.08","430.00","438.00","438.00","434.60","475.20","325.00","1,651","7,17,518.22","148"
14-Dec-2017,EQ,"426.00","434.99","425.00","426.00","434.49","430.00","428.48","475.20","325.00","938","4,01,912.10","62"
13-Dec-2017,EQ,"434.00","434.89","425.00","433.97","426.00","426.00","430.26","475.20","325.00","691","2,97,309.41","55"
12-Dec-2017,EQ,"434.98","434.98","420.00","430.49","433.97","433.97","427.52","475.20","325.00","1,323","5,65,610.91","107"
11-Dec-2017,EQ,"423.00","434.00","420.00","425.06","427.00","430.49","425.48","475.20","325.00","1,761","7,49,263.69","137"
08-Dec-2017,EQ,"422.50","429.90","420.00","422.20","429.90","425.06","424.76","475.20","325.00","1,052","4,46,852.03","102"
07-Dec-2017,EQ,"424.98","434.99","415.00","421.00","415.00","422.20","424.66","475.20","325.00","2,664","11,31,302.55","201"
06-Dec-2017,EQ,"457.60","475.20","418.00","440.00","419.93","421.00","430.60","475.20","325.00","4,552","19,60,068.64","246"
05-Dec-2017,EQ,"440.00","442.00","434.00","442.00","440.00","440.00","438.17","452.70","325.00","1,143","5,00,828.76","109"
04-Dec-2017,EQ,"438.00","443.90","435.01","435.04","442.00","442.00","439.18","452.70","325.00","1,716","7,53,627.83","109"
01-Dec-2017,EQ,"430.99","440.00","427.00","431.02","439.50","435.04","433.67","452.70","325.00","1,756","7,61,517.36","157"
30-Nov-2017,EQ,"440.00","440.00","426.10","436.50","428.80","431.02","430.33","452.70","325.00","1,425","6,13,218.41","80"
29-Nov-2017,EQ,"438.99","439.01","435.00","440.70","436.50","436.50","436.90","452.70","325.00","490","2,14,082.33","36"
28-Nov-2017,EQ,"445.00","445.00","435.01","440.06","441.00","440.70","439.15","452.70","325.00","1,004","4,40,906.34","113"
27-Nov-2017,EQ,"444.49","444.49","436.21","439.18","440.75","440.06","439.86","452.70","325.00","1,337","5,88,090.74","121"
24-Nov-2017,EQ,"445.00","450.00","438.00","446.54","440.00","439.18","442.52","452.70","325.00","1,922","8,50,524.60","101"
23-Nov-2017,EQ,"439.98","452.70","439.98","435.48","449.20","446.54","446.31","452.70","325.00","2,476","11,05,061.82","123"
22-Nov-2017,EQ,"438.97","447.99","423.00","436.31","439.99","435.48","432.42","452.70","325.00","6,946","30,03,565.68","152"
21-Nov-2017,EQ,"425.01","450.00","425.01","424.67","436.00","436.31","437.48","452.70","325.00","2,498","10,92,813.78","147"
20-Nov-2017,EQ,"425.00","442.20","412.00","421.42","420.00","424.67","428.33","452.70","325.00","3,442","14,74,328.74","189"
17-Nov-2017,EQ,"401.00","425.00","401.00","409.29","422.00","421.42","418.86","452.70","312.00","2,422","10,14,487.36","160"
16-Nov-2017,EQ,"398.00","418.00","392.10","396.43","411.75","409.29","406.02","452.70","312.00","1,890","7,67,384.52","130"
15-Nov-2017,EQ,"397.76","397.76","390.00","391.40","397.65","396.43","394.75","452.70","312.00","982","3,87,648.77","92"
14-Nov-2017,EQ,"389.10","391.99","388.10","387.24","391.40","391.40","390.41","452.70","312.00","1,470","5,73,904.26","49"
13-Nov-2017,EQ,"384.00","389.00","384.00","383.66","389.00","387.24","386.81","452.70","312.00","1,134","4,38,641.26","65"
10-Nov-2017,EQ,"390.00","392.00","382.00","388.00","382.00","383.66","384.94","452.70","306.55","2,237","8,61,116.80","81"
09-Nov-2017,EQ,"389.99","389.99","387.00","388.81","388.05","388.00","388.54","452.70","306.55","2,003","7,78,246.43","63"
08-Nov-2017,EQ,"387.16","389.00","384.00","387.16","388.90","388.81","387.12","452.70","306.55","1,324","5,12,542.13","69"
07-Nov-2017,EQ,"384.00","388.50","380.01","384.68","388.10","387.16","385.14","452.70","306.55","3,769","14,51,578.86","92"
06-Nov-2017,EQ,"379.55","384.90","379.55","379.06","384.69","384.68","383.34","452.70","306.55","4,123","15,80,507.41","106"
03-Nov-2017,EQ,"377.10","381.10","374.02","373.00","378.01","379.06","378.69","452.70","306.55","2,245","8,50,156.41","87"
02-Nov-2017,EQ,"378.10","381.10","364.15","376.59","372.50","373.00","373.13","452.70","306.55","8,028","29,95,505.85","304"
01-Nov-2017,EQ,"385.10","386.10","370.10","384.62","378.00","376.59","378.82","452.70","306.55","13,943","52,81,919.79","353"
31-Oct-2017,EQ,"385.00","389.10","379.46","385.86","385.10","384.62","384.20","452.70","306.55","6,924","26,60,200.55","167"
30-Oct-2017,EQ,"370.00","389.50","370.00","380.17","385.84","385.86","383.66","452.70","306.55","7,280","27,93,063.76","169"
