DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
12-Oct-2011,EQ,"107.01","108.74","107.00","107.50","108.74","108.74","107.02","122.00","89.10","1,675","1,79,255.87","14"
11-Oct-2011,EQ,"105.60","108.17","105.55","104.89","107.50","107.50","107.93","122.00","89.10","33,673","36,34,446.70","34"
10-Oct-2011,EQ,"106.95","106.95","103.58","107.03","103.58","104.89","105.04","122.00","89.10","624","65,542.26","23"
07-Oct-2011,EQ,"104.50","108.98","103.50","101.71","103.50","107.03","105.57","122.00","89.10","7,925","8,36,650.98","70"
05-Oct-2011,EQ,"101.50","103.50","101.00","99.75","102.00","101.71","101.70","122.00","89.10","386","39,258.10","22"
04-Oct-2011,EQ,"101.50","103.85","99.00","104.00","99.00","99.75","100.26","122.00","89.10","2,191","2,19,674.46","46"
03-Oct-2011,EQ,"106.00","106.00","103.50","104.98","104.50","104.00","104.16","122.00","89.10","2,208","2,29,990.40","22"
30-Sep-2011,EQ,"105.00","106.00","103.00","106.61","104.99","104.98","105.32","122.00","89.10","640","67,404.22","24"
29-Sep-2011,EQ,"106.98","107.00","105.50","105.92","106.50","106.61","106.40","122.00","89.10","645","68,631.13","16"
28-Sep-2011,EQ,"106.25","108.00","103.75","106.40","105.00","105.92","105.50","122.00","89.10","1,400","1,47,702.15","53"
27-Sep-2011,EQ,"105.91","108.45","104.02","105.91","108.45","106.40","106.20","122.00","89.10","754","80,071.76","46"
26-Sep-2011,EQ,"105.50","110.00","103.50","106.19","109.50","105.91","105.01","122.00","89.10","1,062","1,11,522.36","32"
23-Sep-2011,EQ,"105.98","109.99","102.20","105.03","108.00","106.19","104.51","122.00","89.10","2,244","2,34,520.26","77"
22-Sep-2011,EQ,"107.50","116.80","103.30","106.90","107.00","105.03","104.51","122.00","89.10","57,438","60,03,010.87","105"
21-Sep-2011,EQ,"105.50","108.70","105.50","104.00","106.80","106.90","106.85","122.00","89.10","1,86,544","1,99,32,828.39","126"
20-Sep-2011,EQ,"105.25","105.88","103.55","104.05","104.00","104.00","104.69","122.00","89.10","3,889","4,07,129.27","58"
19-Sep-2011,EQ,"104.00","105.25","102.50","103.20","104.90","104.05","104.47","122.00","89.10","4,437","4,63,511.93","45"
16-Sep-2011,EQ,"103.30","105.50","102.00","102.90","103.00","103.20","104.00","122.00","89.10","3,415","3,55,164.29","61"
15-Sep-2011,EQ,"100.00","103.00","98.50","99.95","102.90","102.90","102.08","122.00","89.10","898","91,670.50","23"
14-Sep-2011,EQ,"98.00","101.00","94.55","99.50","99.50","99.95","99.21","122.00","89.10","989","98,115.33","21"
13-Sep-2011,EQ,"99.80","99.80","97.00","100.00","99.50","99.50","98.96","122.00","89.10","16,612","16,43,947.35","53"
12-Sep-2011,EQ,"98.10","105.00","95.60","98.20","100.00","100.00","98.75","122.00","89.10","671","66,262.37","24"
09-Sep-2011,EQ,"100.00","100.98","97.18","99.90","98.20","98.20","99.72","122.00","89.10","5,115","5,10,068.60","35"
08-Sep-2011,EQ,"97.01","100.00","97.00","98.95","99.90","99.90","98.35","122.00","89.10","217","21,342.85","11"
07-Sep-2011,EQ,"99.98","100.00","96.65","98.92","98.95","98.95","99.67","122.00","89.10","394","39,269.83","16"
06-Sep-2011,EQ,"96.36","98.95","96.35","96.75","98.95","98.92","98.92","122.00","89.10","48,650","48,12,444.38","10"
05-Sep-2011,EQ,"99.00","100.55","96.14","99.56","96.25","96.75","97.69","122.00","89.10","615","60,082.26","34"
02-Sep-2011,EQ,"99.50","101.95","97.02","99.09","99.99","99.56","99.52","122.00","89.10","401","39,909.46","20"
30-Aug-2011,EQ,"101.90","104.30","98.02","94.67","99.74","99.09","102.05","122.00","89.10","681","69,496.25","19"
29-Aug-2011,EQ,"97.00","99.50","94.01","97.91","94.01","94.67","95.46","122.00","89.10","1,368","1,30,594.91","26"
26-Aug-2011,EQ,"99.50","100.00","93.00","98.30","97.99","97.91","95.23","122.00","89.10","880","83,804.46","28"
25-Aug-2011,EQ,"100.95","105.00","93.50","93.49","104.50","98.30","96.89","122.00","89.10","3,792","3,67,392.49","72"
24-Aug-2011,EQ,"92.63","94.98","92.20","94.61","93.25","93.49","92.95","122.00","89.10","2,547","2,36,732.49","57"
23-Aug-2011,EQ,"99.70","99.70","90.55","94.49","95.00","94.61","92.36","122.00","89.10","1,068","98,643.76","64"
22-Aug-2011,EQ,"94.98","95.00","90.00","91.19","95.00","94.49","92.76","122.00","89.10","1,209","1,12,148.14","52"
19-Aug-2011,EQ,"95.50","95.50","89.10","95.10","93.00","91.19","90.92","122.00","89.10","1,834","1,66,753.44","52"
18-Aug-2011,EQ,"98.55","98.55","92.10","93.97","95.20","95.10","95.40","122.00","91.00","1,181","1,12,665.37","33"
17-Aug-2011,EQ,"96.00","98.85","91.00","95.08","93.55","93.97","94.33","122.00","91.00","1,166","1,09,985.86","27"
16-Aug-2011,EQ,"99.00","99.00","95.00","94.10","95.00","95.08","96.26","122.00","92.00","948","91,258.59","34"
12-Aug-2011,EQ,"97.50","98.95","93.04","95.03","94.10","94.10","95.49","122.00","92.00","733","69,993.60","24"
11-Aug-2011,EQ,"96.00","96.00","92.00","98.49","95.00","95.03","93.42","122.00","92.00","2,190","2,04,596.74","77"
10-Aug-2011,EQ,"100.00","101.95","95.00","95.61","98.49","98.49","97.88","122.00","92.30","566","55,397.32","23"
09-Aug-2011,EQ,"105.80","105.80","92.50","97.38","94.70","95.61","94.57","122.00","92.30","7,372","6,97,180.42","66"
08-Aug-2011,EQ,"102.00","102.00","92.30","100.48","97.75","97.38","96.16","122.00","92.30","11,209","10,77,831.05","72"
05-Aug-2011,EQ,"100.00","107.00","94.00","99.60","107.00","100.48","99.08","122.00","94.00","1,743","1,72,694.23","44"
04-Aug-2011,EQ,"105.04","105.04","98.00","99.68","100.69","99.60","99.23","122.00","94.10","4,377","4,34,309.76","32"
03-Aug-2011,EQ,"100.54","103.70","98.00","102.53","100.00","99.68","99.64","122.00","94.10","1,440","1,43,488.01","84"
02-Aug-2011,EQ,"104.00","106.00","100.05","104.95","105.00","102.53","103.09","122.00","94.10","8,126","8,37,683.28","77"
01-Aug-2011,EQ,"108.00","108.00","103.49","103.49","104.95","104.95","104.67","122.00","94.10","756","79,127.54","36"
29-Jul-2011,EQ,"105.51","105.51","101.05","104.17","103.49","103.49","102.49","122.00","94.10","423","43,351.81","24"
28-Jul-2011,EQ,"104.99","106.00","102.50","103.50","103.50","104.17","103.24","122.00","94.10","372","38,404.12","25"
27-Jul-2011,EQ,"105.90","105.90","103.50","105.05","103.50","103.50","103.98","122.00","94.10","1,196","1,24,355.30","19"
26-Jul-2011,EQ,"104.60","105.75","104.60","105.00","105.05","105.05","105.04","122.00","94.10","2,532","2,65,955.20","33"
25-Jul-2011,EQ,"105.00","105.02","103.70","103.10","105.00","105.00","104.49","122.00","94.10","3,693","3,85,885.16","60"
22-Jul-2011,EQ,"104.00","104.80","103.10","104.00","103.10","103.10","104.00","122.00","94.10","75,564","78,58,319.66","58"
21-Jul-2011,EQ,"106.86","106.86","102.29","104.03","104.00","104.00","103.16","122.00","94.10","321","33,113.27","40"
20-Jul-2011,EQ,"102.00","104.80","102.00","102.94","104.80","104.03","103.61","122.00","94.10","3,909","4,05,019.64","73"
19-Jul-2011,EQ,"104.47","104.47","100.55","102.50","102.95","102.94","103.19","122.00","94.10","166","17,130.28","8"
18-Jul-2011,EQ,"102.90","104.47","102.00","101.18","102.50","102.50","102.50","122.00","94.10","15,184","15,56,363.20","14"
15-Jul-2011,EQ,"102.70","103.35","99.00","102.89","101.40","101.18","100.95","122.00","94.10","2,003","2,02,202.41","126"
14-Jul-2011,EQ,"102.00","102.95","102.00","102.99","102.90","102.89","102.57","122.00","94.10","287","29,437.00","14"
13-Jul-2011,EQ,"103.00","103.48","101.55","102.75","102.99","102.99","102.89","122.00","94.10","35","3,601.17","13"
12-Jul-2011,EQ,"101.55","103.00","101.10","103.17","102.75","102.75","101.93","122.00","94.10","201","20,487.78","22"
11-Jul-2011,EQ,"100.13","104.80","100.13","102.99","103.00","103.17","103.19","122.00","94.10","1,117","1,15,258.78","52"
08-Jul-2011,EQ,"103.00","103.99","101.10","102.91","103.00","102.99","103.08","122.00","94.10","3,117","3,21,307.72","96"
07-Jul-2011,EQ,"103.90","103.95","101.55","102.09","103.00","102.91","102.91","122.00","94.10","11,654","11,99,311.77","70"
06-Jul-2011,EQ,"105.00","105.00","102.03","102.99","102.50","102.09","102.87","122.00","94.10","432","44,438.58","40"
05-Jul-2011,EQ,"101.00","103.90","101.00","102.54","103.00","102.99","102.25","122.00","94.10","6,585","6,73,287.32","90"
04-Jul-2011,EQ,"103.00","103.00","101.03","101.50","102.00","102.54","102.40","122.00","94.10","18,215","18,65,168.90","82"
01-Jul-2011,EQ,"104.80","104.80","101.50","101.10","101.50","101.50","102.25","122.00","94.10","18,770","19,19,267.70","79"
30-Jun-2011,EQ,"100.95","101.50","100.95","101.95","101.00","101.10","101.23","122.00","94.10","477","48,284.70","7"
29-Jun-2011,EQ,"101.00","102.50","100.30","101.75","101.95","101.95","101.36","122.00","94.10","8,782","8,90,164.80","31"
28-Jun-2011,EQ,"102.34","102.34","99.00","102.54","101.75","101.75","99.86","122.00","94.10","513","51,226.10","24"
27-Jun-2011,EQ,"101.50","102.56","99.12","101.30","102.54","102.54","101.34","122.00","94.10","395","40,027.81","22"
24-Jun-2011,EQ,"97.10","102.99","97.10","101.37","101.30","101.30","99.78","122.00","94.10","5,072","5,06,091.33","82"
23-Jun-2011,EQ,"99.85","101.50","98.63","99.26","99.40","101.37","100.41","122.00","94.10","619","62,154.75","29"
22-Jun-2011,EQ,"99.05","101.50","99.00","102.04","99.25","99.26","99.82","122.00","94.10","975","97,325.13","25"
21-Jun-2011,EQ,"96.55","102.49","96.00","99.85","102.49","102.04","99.27","122.00","94.10","2,682","2,66,238.75","84"
20-Jun-2011,EQ,"99.00","100.00","98.05","99.05","99.85","99.85","98.86","122.00","94.10","193","19,080.85","10"
17-Jun-2011,EQ,"100.98","100.98","99.00","99.99","99.05","99.05","99.30","122.00","94.10","25,690","25,51,143.53","41"
16-Jun-2011,EQ,"101.00","101.00","98.00","100.00","99.99","99.99","99.50","122.00","94.10","1,30,365","1,29,71,376.47","35"
15-Jun-2011,EQ,"101.85","101.85","100.00","100.00","100.00","100.00","100.11","122.00","94.10","631","63,166.95","21"
14-Jun-2011,EQ,"101.00","101.00","99.30","100.99","100.00","100.00","100.06","122.00","94.10","1,145","1,14,570.04","48"
13-Jun-2011,EQ,"103.98","103.98","100.70","102.18","101.00","100.99","101.07","122.00","94.10","2,289","2,31,348.98","80"
10-Jun-2011,EQ,"103.50","103.50","102.10","102.60","102.10","102.18","102.50","122.00","94.10","130","13,324.80","10"
09-Jun-2011,EQ,"103.10","103.94","101.30","104.00","103.00","102.60","102.77","122.00","94.10","472","48,508.11","24"
08-Jun-2011,EQ,"103.88","104.00","103.00","103.13","104.00","104.00","103.80","122.00","94.10","2,931","3,04,252.26","24"
07-Jun-2011,EQ,"103.50","105.00","103.00","103.17","103.06","103.13","103.87","122.00","94.10","2,571","2,67,053.54","56"
06-Jun-2011,EQ,"103.25","104.80","102.00","103.01","103.44","103.17","103.27","122.00","94.10","474","48,950.93","30"
03-Jun-2011,EQ,"104.00","104.30","103.00","102.15","103.01","103.01","103.87","122.00","94.10","1,250","1,29,842.90","14"
02-Jun-2011,EQ,"105.00","105.00","102.00","103.73","102.00","102.15","102.43","122.00","94.10","900","92,188.87","29"
01-Jun-2011,EQ,"106.44","106.44","102.57","102.98","103.50","103.73","103.59","122.00","94.10","862","89,295.34","56"
31-May-2011,EQ,"105.80","105.80","102.29","103.47","103.00","102.98","103.24","122.00","94.10","1,670","1,72,415.29","-"
30-May-2011,EQ,"106.88","106.88","101.50","102.06","103.16","103.47","104.99","122.00","94.10","1,20,369","1,26,37,649.04","-"
27-May-2011,EQ,"107.70","107.70","101.35","103.80","102.90","102.06","102.95","122.00","94.10","1,620","1,66,771.02","-"
26-May-2011,EQ,"102.00","105.00","102.00","102.13","102.60","103.80","103.11","122.00","94.10","1,351","1,39,304.77","-"
25-May-2011,EQ,"103.00","104.27","102.00","105.16","102.01","102.13","102.64","122.00","94.10","1,155","1,18,551.57","-"
24-May-2011,EQ,"104.70","105.80","102.12","102.48","105.75","105.16","104.65","122.00","94.10","48,875","51,15,010.76","-"
23-May-2011,EQ,"105.00","105.90","102.30","104.05","103.60","102.48","103.66","122.00","94.10","891","92,359.38","-"
20-May-2011,EQ,"104.00","106.40","103.00","103.75","103.55","104.05","106.29","122.00","94.10","1,06,638","1,13,34,367.16","-"
19-May-2011,EQ,"104.90","104.90","102.10","103.53","103.75","103.75","103.81","122.00","94.10","65","6,747.65","-"
18-May-2011,EQ,"104.90","105.00","102.00","105.48","103.85","103.53","103.56","122.00","94.10","1,887","1,95,414.59","-"
17-May-2011,EQ,"105.68","105.68","103.60","105.79","105.48","105.48","104.05","122.00","94.10","562","58,478.65","-"
16-May-2011,EQ,"120.00","120.00","105.00","105.74","105.50","105.79","105.82","122.00","94.10","957","1,01,265.65","-"
13-May-2011,EQ,"104.00","106.95","104.00","103.46","106.00","105.74","105.79","122.00","94.10","4,039","4,27,280.72","-"
12-May-2011,EQ,"105.80","106.50","103.00","104.58","103.00","103.46","104.49","122.00","94.10","1,484","1,55,057.03","-"
11-May-2011,EQ,"105.50","106.00","103.50","104.88","106.00","104.58","104.59","122.00","94.10","2,152","2,25,070.17","-"
10-May-2011,EQ,"103.10","105.80","103.10","103.46","105.80","104.88","104.05","122.00","94.10","813","84,590.31","-"
09-May-2011,EQ,"105.00","106.68","103.00","104.95","103.10","103.46","105.42","122.00","94.10","5,748","6,05,981.82","-"
06-May-2011,EQ,"106.50","108.00","102.00","103.27","104.95","104.95","105.29","122.00","94.10","1,781","1,87,525.83","-"
05-May-2011,EQ,"103.05","104.36","102.00","104.06","103.00","103.27","102.80","122.00","94.10","1,326","1,36,309.01","-"
04-May-2011,EQ,"103.00","105.10","101.57","103.00","103.05","104.06","104.13","122.00","94.10","821","85,487.17","-"
03-May-2011,EQ,"103.60","105.80","103.00","105.94","103.00","103.00","104.25","122.00","94.10","2,734","2,85,007.38","-"
02-May-2011,EQ,"122.00","122.00","105.00","103.88","105.95","105.94","106.20","122.00","94.10","2,113","2,24,400.00","-"
29-Apr-2011,EQ,"106.00","106.00","103.03","105.97","104.05","103.88","104.33","109.85","94.10","8,906","9,29,186.01","-"
28-Apr-2011,EQ,"104.60","106.00","104.25","105.99","106.00","105.97","105.92","109.85","94.10","5,576","5,90,617.07","-"
27-Apr-2011,EQ,"108.50","108.50","103.79","105.97","106.00","105.99","105.59","109.85","94.10","6,845","7,22,751.99","-"
26-Apr-2011,EQ,"105.30","106.40","104.00","104.63","106.00","105.97","106.07","109.85","94.10","6,173","6,54,768.97","-"
25-Apr-2011,EQ,"105.00","105.99","103.00","104.07","104.00","104.63","105.15","109.85","94.10","5,761","6,05,783.36","-"
21-Apr-2011,EQ,"103.99","104.75","102.00","102.45","104.00","104.07","103.52","109.85","94.10","3,015","3,12,111.47","-"
20-Apr-2011,EQ,"104.98","104.98","102.04","102.36","102.45","102.45","103.72","109.85","94.10","1,338","1,38,777.01","-"
19-Apr-2011,EQ,"103.01","103.50","102.00","103.49","102.00","102.36","102.67","109.85","94.10","1,010","1,03,692.77","-"
18-Apr-2011,EQ,"104.73","105.00","103.00","102.71","104.00","103.49","103.66","109.85","94.10","3,085","3,19,800.42","-"
15-Apr-2011,EQ,"106.00","109.85","100.05","105.55","103.00","102.71","103.33","109.85","94.10","2,830","2,92,425.78","-"
13-Apr-2011,EQ,"105.01","106.49","104.01","105.04","105.55","105.55","105.12","109.00","94.10","1,615","1,69,765.00","-"
11-Apr-2011,EQ,"106.00","106.00","104.10","104.53","105.00","105.04","105.16","109.00","94.10","1,654","1,73,940.20","-"
08-Apr-2011,EQ,"106.00","108.25","104.00","105.36","104.00","104.53","106.61","109.00","94.10","24,849","26,49,154.94","-"
07-Apr-2011,EQ,"104.00","105.95","104.00","104.16","105.50","105.36","104.86","109.00","94.10","1,861","1,95,138.01","-"
06-Apr-2011,EQ,"103.00","109.00","103.00","103.13","105.00","104.16","104.98","109.00","94.10","6,954","7,30,062.40","-"
05-Apr-2011,EQ,"103.78","103.78","101.50","102.23","103.75","103.13","103.06","105.00","94.10","1,277","1,31,602.10","-"
04-Apr-2011,EQ,"104.70","104.70","99.10","103.24","102.10","102.23","103.15","105.00","94.10","1,869","1,92,782.51","-"
01-Apr-2011,EQ,"100.00","104.00","100.00","103.78","103.40","103.24","102.36","105.00","94.10","587","60,082.90","-"
31-Mar-2011,EQ,"104.85","105.00","94.10","104.20","104.00","103.78","102.62","105.00","94.10","6,656","6,83,057.59","-"
