DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
31-Dec-2014,EQ,"263.99","265.97","262.25","262.76","265.97","265.76","264.49","285.40","192.50","490","1,29,599.24","37"
30-Dec-2014,EQ,"263.50","264.90","261.00","260.79","262.24","262.76","261.69","285.40","192.50","36,585","95,73,973.68","83"
29-Dec-2014,EQ,"265.00","265.00","260.05","262.44","260.20","260.79","261.09","285.40","192.50","27,525","71,86,395.70","95"
26-Dec-2014,EQ,"268.60","268.60","262.40","266.24","262.50","262.44","263.32","285.40","192.50","3,363","8,85,553.45","54"
24-Dec-2014,EQ,"264.80","267.60","258.45","260.56","266.70","266.24","263.02","285.40","192.50","4,491","11,81,215.64","62"
23-Dec-2014,EQ,"264.11","267.99","258.51","263.89","260.95","260.56","261.91","285.40","192.50","1,542","4,03,861.26","56"
22-Dec-2014,EQ,"262.00","267.20","260.51","259.99","264.00","263.89","263.88","285.40","192.50","1,072","2,82,878.23","65"
19-Dec-2014,EQ,"262.90","269.00","258.50","256.62","260.00","259.99","260.20","285.40","192.50","3,860","10,04,362.21","72"
18-Dec-2014,EQ,"264.00","264.00","254.41","253.67","257.50","256.62","259.75","285.40","192.50","3,406","8,84,712.05","96"
17-Dec-2014,EQ,"255.50","257.00","248.10","256.06","252.85","253.67","254.01","285.40","192.50","730","1,85,423.90","35"
16-Dec-2014,EQ,"264.95","264.95","254.00","262.46","257.80","256.06","256.18","285.40","192.50","17,302","44,32,430.47","132"
15-Dec-2014,EQ,"262.01","269.90","262.01","269.95","263.00","262.46","262.93","285.40","192.50","48,367","1,27,17,343.44","231"
12-Dec-2014,EQ,"264.65","269.95","260.01","259.74","269.95","269.95","265.93","285.40","192.50","432","1,14,881.66","40"
11-Dec-2014,EQ,"268.01","274.36","256.00","267.07","259.00","259.74","261.70","285.40","192.50","2,776","7,26,477.81","101"
10-Dec-2014,EQ,"272.50","279.90","265.00","277.00","268.98","267.07","268.76","285.40","192.50","1,327","3,56,650.94","110"
09-Dec-2014,EQ,"271.01","284.45","271.01","277.43","277.00","277.00","277.91","285.40","192.50","1,521","4,22,705.41","93"
08-Dec-2014,EQ,"269.00","285.40","268.50","275.48","277.90","277.43","276.85","285.40","192.50","1,163","3,21,973.13","108"
05-Dec-2014,EQ,"268.06","280.00","267.50","273.50","267.50","275.48","274.76","280.00","192.50","538","1,47,818.30","73"
04-Dec-2014,EQ,"273.38","279.90","268.60","270.62","273.50","273.50","273.95","279.99","192.50","910","2,49,295.32","80"
03-Dec-2014,EQ,"266.55","273.45","266.55","271.32","270.00","270.62","269.55","279.99","192.50","1,152","3,10,522.15","67"
02-Dec-2014,EQ,"267.00","273.45","267.00","268.36","267.10","271.32","269.20","279.99","192.50","834","2,24,508.63","56"
