DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
13-Jul-2026,EQ,"332.37","332.37","332.37","327.73","332.37","332.37","332.37","342.55","189.75","3,88,885","12,92,53,707.45","3,446"
10-Jul-2026,EQ,"327.73","327.73","327.73","324.85","327.73","327.73","327.73","342.55","189.75","3,54,066","11,60,38,050.18","1,112"
09-Jul-2026,EQ,"324.85","324.85","324.85","324.70","324.85","324.85","324.85","342.55","189.75","3,30,518","10,73,68,772.30","878"
08-Jul-2026,EQ,"331.99","332.10","322.11","327.28","324.52","324.70","330.40","342.55","189.75","15,25,035","50,38,65,776.71","29,109"
07-Jul-2026,EQ,"327.28","327.28","327.28","327.91","327.28","327.28","327.28","342.55","189.75","4,09,068","13,38,79,775.04","1,175"
06-Jul-2026,EQ,"327.91","327.91","327.91","332.78","327.91","327.91","327.91","342.55","189.75","2,93,841","9,63,53,402.31","3,337"
03-Jul-2026,EQ,"332.78","332.78","332.78","335.90","332.78","332.78","332.78","342.55","188.99","5,98,561","19,91,89,129.58","13,750"
02-Jul-2026,EQ,"335.90","335.90","335.01","329.91","335.90","335.90","335.89","342.55","188.99","14,44,814","48,52,96,773.34","20,885"
01-Jul-2026,EQ,"329.91","329.91","329.91","325.72","329.91","329.91","329.91","342.55","188.99","1,35,035","4,45,49,396.85","1,137"
30-Jun-2026,EQ,"325.72","325.72","325.72","324.22","325.72","325.72","325.72","342.55","188.99","97,609","3,17,93,203.48","1,010"
29-Jun-2026,EQ,"324.22","324.22","324.22","325.82","324.22","324.22","324.22","342.55","188.99","4,62,412","14,99,23,218.64","1,718"
25-Jun-2026,EQ,"325.82","325.82","325.82","336.30","325.82","325.82","325.82","342.55","179.11","2,34,856","7,65,20,781.92","1,380"
24-Jun-2026,EQ,"334.70","336.30","333.50","333.50","336.30","336.30","336.21","342.55","179.11","9,15,832","30,79,14,957.43","10,647"
23-Jun-2026,EQ,"332.58","335.89","332.58","335.94","333.33","333.50","335.44","342.55","179.11","15,79,121","52,97,01,001.92","16,188"
22-Jun-2026,EQ,"332.32","335.94","332.32","328.41","335.94","335.94","335.87","342.55","179.11","2,54,575","8,55,04,624.49","12,301"
19-Jun-2026,EQ,"328.41","328.41","328.41","331.76","328.41","328.41","328.41","342.55","177.99","2,01,525","6,61,82,825.25","1,346"
18-Jun-2026,EQ,"331.83","331.83","328.04","333.31","331.83","331.76","330.94","342.55","177.99","11,98,098","39,64,92,883.16","20,761"
17-Jun-2026,EQ,"338.70","338.70","333.02","330.07","333.47","333.31","335.93","342.55","177.99","16,60,908","55,79,42,483.09","31,086"
16-Jun-2026,EQ,"330.07","330.07","330.07","330.19","330.07","330.07","330.07","342.55","177.99","2,34,114","7,72,74,007.98","1,094"
15-Jun-2026,EQ,"330.19","330.19","330.19","318.03","330.19","330.19","330.19","342.55","177.99","5,06,488","16,72,37,272.72","5,048"
12-Jun-2026,EQ,"318.03","318.03","318.03","321.64","318.03","318.03","318.03","342.55","177.99","5,75,233","18,29,41,350.99","1,715"
11-Jun-2026,EQ,"324.75","324.75","316.69","324.40","321.20","321.64","320.95","342.55","177.99","11,32,666","36,35,34,596.12","27,809"
10-Jun-2026,EQ,"329.67","329.67","323.66","321.98","324.79","324.40","328.15","342.55","177.99","16,87,625","55,37,93,587.73","34,516"
09-Jun-2026,EQ,"321.98","321.98","321.98","330.89","321.98","321.98","321.98","342.55","177.99","4,65,060","14,97,40,018.80","2,393"
08-Jun-2026,EQ,"339.75","341.00","315.55","342.55","331.99","330.89","332.83","342.55","177.99","36,28,862","1,20,78,11,509.33","86,918"
05-Jun-2026,EQ,"342.55","342.55","342.01","341.98","342.55","342.55","342.55","342.55","177.20","10,75,827","36,85,23,784.28","17,356"
04-Jun-2026,EQ,"341.98","341.98","330.87","339.36","341.98","341.98","341.97","341.98","177.20","6,08,997","20,82,61,305.81","6,010"
03-Jun-2026,EQ,"339.36","339.36","339.36","337.40","339.36","339.36","339.36","339.36","177.20","7,04,780","23,91,74,140.80","2,427"
02-Jun-2026,EQ,"337.40","337.40","337.40","335.83","337.40","337.40","337.40","337.40","177.20","2,92,414","9,86,60,483.60","1,298"
01-Jun-2026,EQ,"335.83","335.83","335.83","336.10","335.83","335.83","335.83","336.10","177.20","2,28,292","7,66,67,302.36","4,072"
29-May-2026,EQ,"335.82","336.10","333.50","328.74","336.10","336.10","336.06","336.10","176.11","5,12,620","17,22,70,224.06","11,806"
27-May-2026,EQ,"328.74","328.74","328.74","330.34","328.74","328.74","328.74","332.13","176.11","4,80,322","15,79,01,054.28","1,483"
26-May-2026,EQ,"330.34","330.34","330.34","330.70","330.34","330.34","330.34","332.13","176.11","13,97,307","46,15,86,394.38","14,908"
25-May-2026,EQ,"330.70","330.70","330.70","332.13","330.70","330.70","330.70","332.13","176.11","1,61,912","5,35,44,298.40","1,525"
22-May-2026,EQ,"332.13","332.13","332.05","325.74","332.13","332.13","332.13","332.13","175.71","7,47,968","24,84,22,585.13","13,545"
21-May-2026,EQ,"325.74","325.74","325.74","327.09","325.74","325.74","325.74","331.62","175.71","3,68,534","12,00,46,265.16","1,898"
20-May-2026,EQ,"327.09","327.09","327.09","327.27","327.09","327.09","327.09","331.62","175.71","7,40,068","24,20,68,842.12","11,932"
19-May-2026,EQ,"326.82","327.27","326.82","331.62","327.27","327.27","327.27","331.62","175.71","3,00,004","9,81,81,647.58","1,937"
18-May-2026,EQ,"331.62","331.62","322.00","329.04","331.62","331.62","331.61","331.62","175.71","14,45,568","47,93,66,204.20","14,916"
15-May-2026,EQ,"329.04","329.04","329.04","325.39","329.04","329.04","329.04","329.04","168.15","2,32,391","7,64,65,934.64","1,642"
14-May-2026,EQ,"325.39","325.39","325.39","327.16","325.39","325.39","325.39","327.16","168.15","4,54,937","14,80,31,950.43","1,805"
13-May-2026,EQ,"327.16","327.16","320.00","323.37","327.16","327.16","327.15","327.16","168.15","14,00,312","45,81,16,749.32","10,968"
12-May-2026,EQ,"323.37","323.37","323.37","315.16","323.37","323.37","323.37","323.37","168.15","5,33,551","17,25,34,386.87","2,871"
11-May-2026,EQ,"315.16","315.16","315.16","316.77","315.16","315.16","315.16","316.77","168.15","4,07,502","12,84,28,330.32","2,675"
08-May-2026,EQ,"316.77","316.77","314.43","312.50","316.77","316.77","316.76","316.77","167.32","12,64,135","40,04,22,653.46","16,881"
07-May-2026,EQ,"307.82","312.50","298.59","307.82","312.50","312.50","312.50","312.50","167.32","2,47,441","7,73,25,108.27","3,880"
06-May-2026,EQ,"307.82","307.82","307.82","305.04","307.82","307.82","307.82","307.82","167.32","9,50,488","29,25,79,216.16","10,909"
05-May-2026,EQ,"305.04","305.04","305.04","301.87","305.04","305.04","305.04","305.04","167.32","3,32,623","10,14,63,319.92","4,352"
04-May-2026,EQ,"301.87","301.87","301.87","299.17","301.87","301.87","301.87","301.87","167.32","3,95,230","11,93,08,080.10","2,558"
30-Apr-2026,EQ,"299.17","299.17","298.01","301.10","299.17","299.17","299.16","301.29","167.20","6,06,398","18,14,10,813.45","11,547"
29-Apr-2026,EQ,"301.11","301.11","297.02","301.29","301.11","301.10","300.98","301.29","167.20","6,12,187","18,42,54,423.05","13,014"
28-Apr-2026,EQ,"297.30","301.29","297.30","295.10","301.29","301.29","301.12","301.29","167.20","7,34,236","22,10,91,368.77","12,999"
27-Apr-2026,EQ,"294.95","295.10","294.15","293.13","295.10","295.10","295.08","295.83","167.20","4,43,444","13,08,52,243.00","2,601"
24-Apr-2026,EQ,"295.83","295.83","284.05","289.89","293.25","293.13","293.49","295.83","163.22","17,41,682","51,11,61,011.94","23,870"
23-Apr-2026,EQ,"289.77","289.89","288.14","289.77","289.89","289.89","289.73","290.01","163.22","7,12,824","20,65,25,386.17","9,549"
22-Apr-2026,EQ,"289.75","289.77","287.16","289.22","289.77","289.77","289.72","290.01","163.22","4,58,052","13,27,07,409.34","9,641"
21-Apr-2026,EQ,"289.45","290.01","285.04","285.16","289.30","289.22","287.75","290.01","163.22","13,93,017","40,08,37,634.77","20,190"
20-Apr-2026,EQ,"286.20","287.47","279.03","286.78","284.50","285.16","285.61","287.47","163.22","15,14,974","43,26,94,075.45","29,571"
17-Apr-2026,EQ,"284.44","286.78","277.51","277.51","286.78","286.78","286.60","286.78","162.45","12,49,508","35,81,03,890.34","17,409"
16-Apr-2026,EQ,"265.55","277.51","265.55","269.96","277.51","277.51","277.26","277.51","162.45","11,58,019","32,10,77,158.94","13,124"
15-Apr-2026,EQ,"258.00","273.15","257.10","255.05","269.50","269.96","264.23","273.15","162.45","19,67,474","51,98,74,924.36","28,218"
13-Apr-2026,EQ,"259.30","259.30","250.62","256.38","255.55","255.05","253.19","261.96","162.45","13,21,659","33,46,35,785.44","27,968"
10-Apr-2026,EQ,"254.33","261.96","254.05","254.33","255.90","256.38","256.85","261.96","159.30","16,91,228","43,43,93,669.91","24,475"
09-Apr-2026,EQ,"258.74","259.88","253.48","256.24","254.40","254.33","256.77","259.88","159.30","13,95,486","35,83,23,740.89","23,031"
08-Apr-2026,EQ,"247.35","258.80","246.65","245.35","257.00","256.24","255.33","258.80","159.30","26,99,670","68,93,13,169.09","30,093"
07-Apr-2026,EQ,"238.15","246.69","238.15","242.18","244.81","245.35","244.71","258.80","159.30","8,82,888","21,60,47,701.47","16,585"
06-Apr-2026,EQ,"239.00","244.87","236.05","239.47","242.85","242.18","242.08","258.80","159.30","17,81,798","43,13,45,509.36","36,256"
02-Apr-2026,EQ,"238.79","240.50","235.21","238.57","239.00","239.47","238.09","258.80","159.30","12,72,827","30,30,50,360.68","20,360"
01-Apr-2026,EQ,"235.00","239.20","231.90","231.54","238.79","238.57","238.16","258.80","159.30","14,01,560","33,37,91,208.35","24,202"
30-Mar-2026,EQ,"235.88","235.88","224.75","231.73","232.10","231.54","229.90","258.80","159.30","10,57,022","24,30,10,719.67","22,016"
27-Mar-2026,EQ,"235.60","236.00","229.45","236.18","232.60","231.73","233.02","258.80","159.30","17,44,552","40,65,21,621.23","26,070"
25-Mar-2026,EQ,"222.64","236.95","222.64","228.35","236.19","236.18","233.52","258.80","159.30","17,57,011","41,03,02,606.85","21,053"
24-Mar-2026,EQ,"225.76","230.00","219.55","219.18","228.56","228.35","224.96","258.80","159.30","9,42,502","21,20,28,046.95","14,168"
23-Mar-2026,EQ,"231.60","231.60","217.86","225.96","219.24","219.18","220.40","258.80","159.30","13,14,993","28,98,18,702.29","31,577"
20-Mar-2026,EQ,"228.30","228.30","222.06","223.20","226.39","225.96","225.10","258.80","159.30","6,37,679","14,35,43,872.80","12,706"
19-Mar-2026,EQ,"226.00","226.45","221.06","225.29","224.88","223.20","223.01","258.80","159.30","8,17,162","18,22,35,170.76","17,391"
18-Mar-2026,EQ,"220.78","226.60","219.36","218.98","226.33","225.29","223.01","258.80","159.30","8,25,250","18,40,42,480.66","13,012"
17-Mar-2026,EQ,"214.00","223.97","214.00","217.69","218.50","218.98","218.70","258.80","159.30","8,79,832","19,24,17,745.51","12,103"
16-Mar-2026,EQ,"220.95","220.95","217.20","219.52","217.36","217.69","218.18","258.80","159.30","22,59,312","49,29,41,477.18","26,658"
13-Mar-2026,EQ,"218.22","223.39","216.86","223.82","220.58","219.52","219.56","258.80","159.30","13,24,852","29,08,89,817.86","26,399"
12-Mar-2026,EQ,"216.71","224.98","216.71","222.27","224.75","223.82","221.95","258.80","159.30","5,87,377","13,03,66,954.59","13,673"
11-Mar-2026,EQ,"227.70","227.70","220.31","223.98","221.90","222.27","222.90","258.80","159.30","9,19,426","20,49,36,554.46","16,227"
10-Mar-2026,EQ,"224.72","224.72","219.67","219.24","224.00","223.98","223.60","258.80","159.30","8,01,184","17,91,48,093.58","15,081"
09-Mar-2026,EQ,"216.05","220.50","213.01","221.38","220.01","219.24","218.18","258.80","159.30","14,68,334","32,03,63,675.13","36,328"
06-Mar-2026,EQ,"220.98","221.95","219.56","219.23","221.50","221.38","220.97","258.80","159.30","8,37,610","18,50,83,515.46","14,573"
05-Mar-2026,EQ,"222.48","222.60","217.14","218.58","218.50","219.23","220.57","258.80","159.30","15,92,893","35,13,49,859.30","20,405"
04-Mar-2026,EQ,"221.00","223.32","217.11","222.93","218.50","218.58","218.99","258.80","159.30","23,20,571","50,81,92,280.42","42,445"
02-Mar-2026,EQ,"230.81","230.81","216.05","225.19","222.99","222.93","221.99","258.80","159.30","18,34,532","40,72,51,643.94","45,549"
27-Feb-2026,EQ,"227.48","227.60","224.16","227.13","224.50","225.19","225.88","258.80","159.30","10,05,938","22,72,20,526.18","19,819"
26-Feb-2026,EQ,"233.00","233.00","226.50","229.69","227.00","227.13","229.17","258.80","159.30","12,11,345","27,76,05,028.69","15,193"
25-Feb-2026,EQ,"227.32","230.99","227.32","228.33","229.66","229.69","229.61","258.80","159.30","4,32,176","9,92,30,402.09","10,203"
24-Feb-2026,EQ,"228.98","229.25","226.02","229.32","229.00","228.33","227.63","258.80","159.30","5,79,533","13,19,20,916.53","14,533"
23-Feb-2026,EQ,"231.43","231.43","226.02","225.79","229.50","229.32","227.26","258.80","159.30","6,76,637","15,37,71,310.25","16,023"
20-Feb-2026,EQ,"230.48","230.48","225.33","229.49","226.18","225.79","227.05","258.80","159.30","10,86,458","24,66,83,543.96","22,348"
19-Feb-2026,EQ,"233.68","233.68","228.91","227.99","228.95","229.49","229.51","258.80","159.30","4,28,649","9,83,80,113.72","10,275"
18-Feb-2026,EQ,"230.78","230.78","226.26","228.84","228.49","227.99","228.80","258.80","159.30","8,16,726","18,68,63,342.10","13,388"
17-Feb-2026,EQ,"229.50","236.00","227.96","232.67","229.18","228.84","230.30","258.80","159.30","9,27,332","21,35,65,821.90","15,703"
16-Feb-2026,EQ,"235.99","235.99","228.66","230.24","232.50","232.67","231.96","258.80","159.30","8,24,201","19,11,79,624.66","19,570"
13-Feb-2026,EQ,"231.48","231.48","228.03","231.88","230.99","230.24","229.48","258.80","159.30","7,22,814","16,58,74,814.84","18,369"
12-Feb-2026,EQ,"236.00","236.00","230.15","234.87","231.78","231.88","232.47","258.80","159.30","10,29,055","23,92,27,963.17","18,225"
11-Feb-2026,EQ,"233.38","235.36","232.01","232.22","235.00","234.87","233.96","258.80","159.30","5,12,077","11,98,04,595.83","11,368"
10-Feb-2026,EQ,"234.74","235.44","231.27","232.68","233.38","232.22","233.77","258.80","159.30","10,11,910","23,65,53,312.43","16,567"
09-Feb-2026,EQ,"232.08","233.88","229.08","227.70","233.65","232.68","231.06","258.80","159.30","8,75,829","20,23,70,136.83","19,728"
06-Feb-2026,EQ,"226.00","229.00","222.00","225.10","227.00","227.70","225.33","258.80","159.30","9,16,340","20,64,78,378.75","18,026"
05-Feb-2026,EQ,"228.00","228.48","223.55","228.98","225.00","225.10","226.09","258.80","159.30","12,29,012","27,78,61,969.50","26,213"
04-Feb-2026,EQ,"231.98","231.98","227.48","231.81","230.00","228.98","229.27","258.80","159.30","12,83,261","29,42,06,861.66","25,031"
03-Feb-2026,EQ,"232.20","232.50","226.16","225.44","231.98","231.81","230.72","258.80","159.30","8,74,474","20,17,60,605.39","17,566"
02-Feb-2026,EQ,"229.00","239.50","223.14","229.07","225.76","225.44","226.76","258.80","159.30","14,07,622","31,91,86,298.15","33,358"
01-Feb-2026,EQ,"232.48","232.78","227.01","230.56","229.49","229.07","228.57","258.80","159.30","8,96,421","20,48,92,119.59","24,053"
30-Jan-2026,EQ,"239.70","239.70","229.01","233.86","230.40","230.56","231.14","258.80","159.30","13,54,746","31,31,36,589.50","26,163"
29-Jan-2026,EQ,"236.78","236.78","233.03","235.28","234.05","233.86","234.00","258.80","159.30","11,34,511","26,54,72,939.52","17,690"
28-Jan-2026,EQ,"238.00","238.98","234.23","236.53","235.27","235.28","236.13","258.80","159.30","13,14,463","31,03,81,567.21","17,746"
27-Jan-2026,EQ,"238.00","239.85","236.00","237.88","236.65","236.53","238.01","258.80","159.30","13,04,941","31,05,94,044.79","25,285"
23-Jan-2026,EQ,"236.49","238.89","234.36","235.74","238.00","237.88","237.19","258.80","159.30","15,20,286","36,05,96,059.08","18,832"
22-Jan-2026,EQ,"230.00","237.19","223.00","226.50","235.10","235.74","232.84","258.80","159.30","14,08,914","32,80,46,066.83","16,507"
21-Jan-2026,EQ,"229.60","230.50","225.12","231.18","227.48","226.50","227.20","258.80","159.30","15,05,227","34,19,89,414.87","34,000"
20-Jan-2026,EQ,"228.00","234.94","228.00","233.17","232.86","231.18","232.39","258.80","159.30","9,18,100","21,33,53,764.18","18,604"
19-Jan-2026,EQ,"234.06","236.90","232.48","235.54","233.25","233.17","233.81","258.80","159.30","10,13,777","23,70,30,905.72","21,985"
16-Jan-2026,EQ,"236.44","236.44","234.02","234.23","235.69","235.54","235.08","258.80","159.30","7,41,220","17,42,48,789.48","16,429"
14-Jan-2026,EQ,"236.44","236.44","233.71","234.79","234.56","234.23","234.53","258.80","159.30","5,77,508","13,54,44,162.84","13,227"
13-Jan-2026,EQ,"237.48","237.48","234.01","235.64","235.16","234.79","235.35","258.80","159.30","7,38,168","17,37,26,256.95","12,072"
12-Jan-2026,EQ,"237.44","237.44","227.63","234.67","235.73","235.64","235.44","258.80","159.30","8,66,586","20,40,32,179.31","19,100"
09-Jan-2026,EQ,"239.83","239.83","232.16","233.99","234.92","234.67","234.41","258.80","159.30","4,80,174","11,25,56,835.55","11,799"
08-Jan-2026,EQ,"238.24","238.24","233.11","236.01","234.10","233.99","235.08","258.80","159.30","7,93,435","18,65,19,547.25","14,355"
07-Jan-2026,EQ,"236.94","236.94","234.26","235.28","235.95","236.01","235.92","258.80","159.30","6,09,542","14,38,00,554.97","11,187"
06-Jan-2026,EQ,"232.11","236.63","232.11","235.00","235.80","235.28","235.15","258.80","159.30","8,36,446","19,66,88,405.52","13,243"
05-Jan-2026,EQ,"234.00","236.48","233.32","234.90","234.90","235.00","234.69","258.80","159.30","8,82,832","20,71,90,309.65","23,160"
02-Jan-2026,EQ,"235.47","235.99","232.06","234.54","235.40","234.90","234.56","258.80","159.30","9,02,135","21,16,08,874.66","15,941"
01-Jan-2026,EQ,"234.00","235.50","230.62","231.63","235.20","234.54","233.43","258.80","159.30","6,85,936","16,01,16,182.22","16,014"
