"SYMBOL  
","QUOTATION VALUE 
","UPDATED DATE 
","SESSION 1 * SPOT PRICE (IN RS.) 
","SESSION 2 * SPOT PRICE (IN RS.) 
","POLLED INFORMATION 
"
"SILVER","1 Kg","17-AUG-2026","2,36,601.00","2,36,232.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_17082026_2.xlsx"
"SILVER","1 Kg","14-AUG-2026","2,32,448.00","2,33,404.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_14082026_2.xlsx"
"SILVER","1 Kg","13-AUG-2026","2,34,534.00","2,33,643.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_13082026_2.xlsx"
"SILVER","1 Kg","12-AUG-2026","2,35,992.00","2,37,873.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_12082026_2.xlsx"
"SILVER","1 Kg","11-AUG-2026","2,34,041.00","2,34,873.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_11082026_2.xlsx"
"SILVER","1 Kg","10-AUG-2026","2,33,279.00","2,32,308.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_10082026_2.xlsx"
"SILVER","1 Kg","07-AUG-2026","2,29,779.00","2,32,203.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_07082026_2.xlsx"
"SILVER","1 Kg","06-AUG-2026","2,25,408.00","2,26,045.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_06082026_2.xlsx"
"SILVER","1 Kg","05-AUG-2026","2,25,417.00","2,24,920.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_05082026_2.xlsx"
"SILVER","1 Kg","04-AUG-2026","2,19,311.00","2,18,453.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_04082026_2.xlsx"
"SILVER","1 Kg","03-AUG-2026","2,18,464.00","2,18,299.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_03082026_2.xlsx"
"SILVER","1 Kg","31-JUL-2026","2,19,413.00","2,17,955.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_31072026_2.xlsx"
"SILVER","1 Kg","30-JUL-2026","2,16,782.00","2,18,568.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_30072026_2.xlsx"
"SILVER","1 Kg","29-JUL-2026","2,18,888.00","2,17,428.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_29072026_2.xlsx"
"SILVER","1 Kg","28-JUL-2026","2,18,180.00","2,17,668.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_28072026_2.xlsx"
"SILVER","1 Kg","27-JUL-2026","2,24,802.00","2,24,455.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_27072026_2.xlsx"
"SILVER","1 Kg","24-JUL-2026","2,19,388.00","2,22,841.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_24072026_2.xlsx"
"SILVER","1 Kg","23-JUL-2026","2,25,775.00","2,22,775.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_23072026_2.xlsx"
"SILVER","1 Kg","22-JUL-2026","2,26,029.00","2,25,255.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_22072026_2.xlsx"
"SILVER","1 Kg","21-JUL-2026","2,22,592.00","2,23,678.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_21072026_2.xlsx"
"SILVER","1 Kg","20-JUL-2026","2,18,781.00","2,19,412.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_20072026_2.xlsx"
"SILVER","1 Kg","17-JUL-2026","2,16,593.00","2,15,870.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_17072026_2.xlsx"
"SILVER","1 Kg","16-JUL-2026","2,18,807.00","2,18,114.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_16072026_2.xlsx"
