DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
31-Dec-2014,EQ,"2,054.00","2,055.00","2,054.00","2,035.29","2,055.00","2,055.00","2,054.50","2,400.00","1,607.00","16","32,872.00","3"
29-Dec-2014,EQ,"2,099.00","2,100.00","2,000.01","2,100.00","2,050.00","2,035.29","2,039.73","2,400.00","1,607.00","29","59,152.08","11"
26-Dec-2014,EQ,"2,076.55","2,118.05","2,050.05","2,057.96","2,100.00","2,100.00","2,091.10","2,400.00","1,607.00","41","85,735.05","15"
24-Dec-2014,EQ,"2,075.00","2,075.00","2,030.00","2,010.05","2,030.00","2,057.96","2,058.17","2,400.00","1,607.00","25","51,454.35","8"
22-Dec-2014,EQ,"2,076.00","2,076.00","2,010.05","2,010.05","2,010.05","2,010.05","2,026.31","2,400.00","1,607.00","10","20,263.06","6"
18-Dec-2014,EQ,"1,965.00","2,010.05","1,965.00","2,040.00","2,010.05","2,010.05","1,995.02","2,424.81","1,607.00","3","5,985.05","3"
17-Dec-2014,EQ,"2,016.40","2,064.95","1,975.00","2,025.60","2,040.00","2,040.00","2,006.38","2,424.81","1,607.00","66","1,32,421.34","12"
16-Dec-2014,EQ,"2,030.00","2,030.00","2,025.60","2,050.00","2,025.60","2,025.60","2,027.49","2,424.81","1,607.00","7","14,192.40","2"
15-Dec-2014,EQ,"2,094.00","2,094.00","2,026.00","2,040.65","2,050.00","2,050.00","2,065.28","2,424.81","1,607.00","28","57,827.93","11"
12-Dec-2014,EQ,"2,050.00","2,050.00","2,040.65","2,045.27","2,040.65","2,040.65","2,047.19","2,424.81","1,607.00","10","20,471.91","4"
11-Dec-2014,EQ,"2,036.50","2,050.00","2,036.50","2,070.00","2,050.00","2,045.27","2,043.05","2,424.81","1,607.00","91","1,85,918.00","7"
10-Dec-2014,EQ,"2,045.00","2,080.00","2,045.00","2,060.00","2,070.00","2,070.00","2,060.27","2,424.81","1,607.00","145","2,98,738.99","10"
09-Dec-2014,EQ,"2,058.00","2,100.00","2,058.00","2,114.90","2,060.00","2,060.00","2,078.08","2,424.81","1,607.00","120","2,49,369.99","15"
08-Dec-2014,EQ,"2,088.00","2,129.90","2,051.50","2,100.00","2,114.90","2,114.90","2,092.57","2,424.81","1,607.00","48","1,00,443.50","8"
05-Dec-2014,EQ,"2,088.00","2,100.00","2,088.00","2,089.00","2,100.00","2,100.00","2,096.00","2,424.81","1,607.00","6","12,576.00","2"
04-Dec-2014,EQ,"2,089.00","2,089.00","2,089.00","2,089.00","2,089.00","2,089.00","2,089.00","2,424.81","1,607.00","5","10,445.00","1"
03-Dec-2014,EQ,"2,085.00","2,089.00","2,085.00","2,085.00","2,089.00","2,089.00","2,087.92","2,424.81","1,607.00","5","10,439.60","3"
02-Dec-2014,EQ,"2,059.99","2,085.00","2,058.90","2,040.00","2,085.00","2,085.00","2,067.80","2,424.81","1,607.00","41","84,779.67","9"
01-Dec-2014,EQ,"2,086.60","2,088.00","2,040.00","2,027.00","2,040.00","2,040.00","2,048.60","2,424.81","1,607.00","22","45,069.20","5"
28-Nov-2014,EQ,"2,035.05","2,035.05","2,026.00","2,088.30","2,027.00","2,027.00","2,028.90","2,424.81","1,607.00","14","28,404.55","8"
26-Nov-2014,EQ,"2,120.00","2,120.00","2,088.30","2,117.50","2,088.30","2,088.30","2,110.94","2,424.81","1,607.00","7","14,776.60","4"
25-Nov-2014,EQ,"2,097.85","2,125.00","2,034.85","2,096.00","2,125.00","2,117.50","2,099.48","2,424.81","1,607.00","430","9,02,778.30","12"
24-Nov-2014,EQ,"1,982.00","2,096.00","1,982.00","2,011.00","2,096.00","2,096.00","2,041.23","2,424.81","1,607.00","21","42,865.75","12"
21-Nov-2014,EQ,"2,011.00","2,011.00","2,011.00","2,079.90","2,011.00","2,011.00","2,011.00","2,424.81","1,607.00","4","8,044.00","1"
20-Nov-2014,EQ,"2,079.95","2,096.95","2,000.00","2,073.95","2,079.90","2,079.90","2,078.62","2,424.81","1,607.00","1,031","21,43,059.00","12"
19-Nov-2014,EQ,"2,107.40","2,107.40","2,044.15","2,053.90","2,079.95","2,073.95","2,074.87","2,424.81","1,607.00","12","24,898.40","6"
18-Nov-2014,EQ,"2,109.00","2,109.00","2,053.90","2,096.50","2,053.90","2,053.90","2,099.03","2,424.81","1,607.00","23","48,277.60","5"
17-Nov-2014,EQ,"2,071.00","2,133.00","2,061.00","2,090.00","2,096.50","2,096.50","2,087.95","2,424.81","1,607.00","86","1,79,563.80","17"
14-Nov-2014,EQ,"2,055.30","2,096.00","2,050.02","1,970.50","2,090.00","2,090.00","2,076.58","2,424.81","1,607.00","34","70,603.55","19"
