DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
17-Aug-2026,EQ,"487.49","488.70","482.71","482.66","485.50","484.53","484.58","579.92","436.94","79,749","3,86,45,131.03","4,428"
14-Aug-2026,EQ,"492.01","492.01","479.00","480.01","483.60","482.66","480.44","579.92","427.39","58,245","2,79,83,447.45","3,277"
13-Aug-2026,EQ,"482.87","485.00","479.00","480.32","480.70","480.01","481.30","579.92","427.39","88,815","4,27,46,388.44","4,678"
12-Aug-2026,EQ,"486.55","486.55","480.00","484.47","480.05","480.32","481.64","579.92","427.39","1,08,132","5,20,81,011.01","6,047"
11-Aug-2026,EQ,"489.49","489.49","480.00","488.49","483.50","484.47","486.21","579.92","427.39","1,12,912","5,48,99,022.76","3,834"
10-Aug-2026,EQ,"490.99","490.99","486.57","486.54","489.00","488.49","488.10","579.92","427.39","1,00,333","4,89,72,309.35","5,999"
07-Aug-2026,EQ,"490.00","492.00","484.80","486.98","487.17","486.54","487.40","579.92","414.00","1,21,573","5,92,54,404.81","4,509"
06-Aug-2026,EQ,"488.99","489.99","481.55","489.41","487.89","486.98","486.27","579.92","414.00","1,21,500","5,90,81,564.73","4,249"
05-Aug-2026,EQ,"489.22","496.10","487.00","489.22","488.80","489.41","491.28","579.92","414.00","90,517","4,44,68,909.90","3,664"
04-Aug-2026,EQ,"494.50","498.46","483.18","496.64","488.49","489.22","491.87","579.92","414.00","1,42,857","7,02,67,207.86","6,077"
03-Aug-2026,EQ,"512.52","512.52","494.04","497.59","495.50","496.64","499.54","579.92","414.00","1,26,477","6,31,80,260.93","6,565"
31-Jul-2026,EQ,"498.99","499.90","495.32","495.32","498.30","497.59","497.48","579.92","412.23","96,382","4,79,47,948.28","3,446"
30-Jul-2026,EQ,"492.48","496.35","489.31","491.18","496.10","495.32","493.86","579.92","412.23","1,08,241","5,34,55,862.87","3,908"
29-Jul-2026,EQ,"494.03","495.00","488.55","489.13","490.58","491.18","492.95","579.92","412.23","1,65,334","8,15,02,193.27","6,796"
28-Jul-2026,EQ,"487.41","493.99","481.55","488.21","489.19","489.13","488.38","579.92","412.23","60,628","2,96,09,658.39","2,876"
27-Jul-2026,EQ,"494.00","496.43","483.01","484.33","487.40","488.21","489.65","579.92","412.23","1,23,811","6,06,24,082.94","5,398"
24-Jul-2026,EQ,"485.98","489.29","482.70","487.62","485.75","484.33","485.64","579.92","401.11","1,15,717","5,61,97,327.50","3,425"
23-Jul-2026,EQ,"490.66","490.66","475.55","478.70","487.07","487.62","484.20","579.92","401.11","1,39,170","6,73,85,537.86","3,356"
22-Jul-2026,EQ,"485.90","489.00","476.56","483.35","478.00","478.70","480.69","579.92","401.11","90,730","4,36,12,674.39","3,866"
21-Jul-2026,EQ,"535.11","535.11","482.21","484.85","483.00","483.35","483.96","579.92","401.11","72,943","3,53,01,443.32","3,155"
20-Jul-2026,EQ,"484.80","485.85","480.25","479.81","484.00","484.85","484.07","579.92","401.11","87,291","4,22,54,540.32","3,871"
17-Jul-2026,EQ,"476.51","483.00","476.51","484.32","480.00","479.81","479.41","579.92","380.00","96,156","4,60,97,716.87","4,027"
16-Jul-2026,EQ,"482.55","488.69","482.55","481.63","484.00","484.32","486.19","579.92","380.00","90,632","4,40,64,325.68","3,015"
15-Jul-2026,EQ,"483.10","483.78","478.69","478.69","482.29","481.63","481.74","579.92","380.00","90,001","4,33,57,145.83","3,208"
14-Jul-2026,EQ,"481.00","481.90","470.00","481.90","477.79","478.69","479.69","579.92","380.00","61,665","2,95,79,949.45","3,570"
13-Jul-2026,EQ,"484.92","488.76","475.50","483.92","482.00","481.90","482.37","579.92","380.00","63,847","3,07,97,867.03","4,621"
10-Jul-2026,EQ,"481.26","488.96","480.34","480.34","483.89","483.92","485.02","579.92","380.00","1,14,737","5,56,50,223.76","3,865"
09-Jul-2026,EQ,"478.00","484.80","478.00","477.96","480.00","480.34","482.33","579.92","380.00","80,716","3,89,32,019.50","3,281"
08-Jul-2026,EQ,"496.38","496.38","475.90","482.60","479.25","477.96","484.16","579.92","380.00","1,66,683","8,07,01,541.42","5,786"
07-Jul-2026,EQ,"487.00","489.00","480.92","483.59","481.51","482.60","483.14","579.92","380.00","72,430","3,49,93,778.40","3,970"
06-Jul-2026,EQ,"476.51","484.99","476.50","480.70","484.19","483.59","483.13","579.92","380.00","91,454","4,41,83,866.19","5,229"
03-Jul-2026,EQ,"478.37","483.60","478.20","477.41","480.89","480.70","480.87","579.92","380.00","1,24,441","5,98,39,597.50","4,599"
02-Jul-2026,EQ,"478.36","478.36","471.17","471.17","477.50","477.41","475.99","579.92","380.00","85,154","4,05,32,210.22","4,515"
01-Jul-2026,EQ,"468.49","474.00","468.49","468.50","472.65","471.17","471.74","579.92","380.00","95,485","4,50,44,186.56","5,227"
30-Jun-2026,EQ,"488.90","488.90","466.80","477.44","469.00","468.50","470.51","579.92","380.00","1,58,453","7,45,54,204.42","7,276"
29-Jun-2026,EQ,"473.70","479.00","465.55","472.34","478.00","477.44","475.98","579.92","380.00","1,22,761","5,84,31,613.03","5,933"
25-Jun-2026,EQ,"469.71","474.00","466.35","471.42","473.70","472.34","470.61","579.92","375.05","1,06,695","5,02,11,901.09","5,166"
24-Jun-2026,EQ,"477.92","478.60","464.00","464.00","470.00","471.42","469.71","579.92","375.05","1,94,371","9,12,98,527.27","6,903"
23-Jun-2026,EQ,"479.20","479.20","460.20","479.20","464.90","464.00","468.47","579.92","375.05","4,45,361","20,86,37,416.57","16,609"
22-Jun-2026,EQ,"478.99","494.60","478.00","486.68","478.99","479.20","481.40","579.92","375.05","3,92,104","18,87,59,557.80","12,776"
19-Jun-2026,EQ,"492.00","492.00","484.56","489.45","487.06","486.68","487.07","579.92","375.05","99,520","4,84,73,439.19","5,171"
18-Jun-2026,EQ,"491.99","492.00","488.35","493.28","489.77","489.45","489.88","579.92","375.05","1,44,680","7,08,75,126.85","5,607"
17-Jun-2026,EQ,"490.98","494.45","487.54","491.19","493.60","493.28","493.13","579.92","375.05","86,706","4,27,57,176.93","4,076"
16-Jun-2026,EQ,"494.70","495.92","487.95","496.38","491.40","491.19","492.02","579.92","375.05","1,82,690","8,98,87,863.24","7,364"
15-Jun-2026,EQ,"498.00","509.89","492.11","494.96","495.00","496.38","496.26","579.92","375.05","2,44,755","12,14,61,197.98","8,168"
12-Jun-2026,EQ,"493.60","496.50","486.32","481.23","496.00","494.96","492.77","579.92","375.05","1,31,511","6,48,04,703.74","4,985"
11-Jun-2026,EQ,"482.40","484.90","475.52","484.07","483.50","481.23","480.71","579.92","375.05","1,26,404","6,07,63,435.44","6,379"
10-Jun-2026,EQ,"509.00","509.00","480.10","498.66","481.00","484.07","489.62","579.92","375.05","2,21,526","10,84,62,697.83","12,180"
09-Jun-2026,EQ,"499.00","499.50","483.95","488.84","499.50","498.66","496.86","579.92","375.05","1,06,618","5,29,74,439.88","5,484"
