DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
09-Nov-2022,EQ,"237.49","239.99","229.67","237.81","230.30","230.54","234.64","327.48","212.62","75,092","1,76,19,295.98","1,257"
07-Nov-2022,EQ,"238.99","239.90","236.01","232.97","238.27","237.81","238.24","327.48","212.62","33,959","80,90,263.39","841"
04-Nov-2022,EQ,"220.00","237.09","220.00","226.44","233.00","232.97","234.72","329.96","212.62","1,05,626","2,47,92,112.81","1,258"
03-Nov-2022,EQ,"230.33","230.33","220.00","230.09","227.25","226.44","225.34","329.96","212.62","34,080","76,79,477.00","527"
02-Nov-2022,EQ,"226.99","230.85","224.41","223.57","230.32","230.09","228.89","329.96","212.62","29,754","68,10,455.82","906"
01-Nov-2022,EQ,"214.50","224.25","213.88","213.14","223.64","223.57","219.50","329.96","212.62","56,861","1,24,81,025.19","1,104"
31-Oct-2022,EQ,"223.97","224.95","212.62","218.25","213.34","213.14","215.17","329.96","212.62","79,556","1,71,17,869.20","885"
28-Oct-2022,EQ,"225.00","225.00","216.60","222.64","218.06","218.25","219.00","329.96","216.60","41,065","89,93,196.31","913"
27-Oct-2022,EQ,"229.01","230.00","222.25","224.70","222.50","222.64","224.61","329.96","222.03","61,710","1,38,60,950.49","824"
25-Oct-2022,EQ,"235.32","235.32","222.03","235.33","224.70","224.70","225.83","329.96","222.03","1,17,225","2,64,72,664.33","2,269"
24-Oct-2022,EQ,"239.00","239.00","233.54","239.49","234.00","235.33","235.93","329.96","228.01","15,614","36,83,785.79","506"
21-Oct-2022,EQ,"245.00","245.00","237.53","240.16","239.00","239.49","239.43","329.99","228.01","3,147","7,53,499.92","155"
20-Oct-2022,EQ,"240.01","244.00","237.10","240.16","240.19","240.16","239.42","329.99","228.01","10,576","25,32,056.80","401"
19-Oct-2022,EQ,"242.99","243.98","240.00","244.32","240.00","240.16","241.89","329.99","228.01","22,758","55,05,033.61","287"
18-Oct-2022,EQ,"244.98","247.99","233.30","240.11","247.00","244.32","241.55","329.99","228.01","17,180","41,49,823.42","412"
17-Oct-2022,EQ,"244.97","244.97","237.08","239.89","240.45","240.11","239.05","329.99","228.01","15,981","38,20,183.44","284"
14-Oct-2022,EQ,"244.99","244.99","238.40","238.16","238.50","239.89","241.07","329.99","228.01","13,411","32,32,952.69","204"
13-Oct-2022,EQ,"245.99","245.99","237.99","242.22","238.00","238.16","239.85","329.99","228.01","11,360","27,24,642.89","307"
12-Oct-2022,EQ,"246.01","246.79","238.00","246.62","241.90","242.22","240.63","329.99","228.01","42,688","1,02,72,017.04","775"
11-Oct-2022,EQ,"249.54","249.54","244.50","249.51","247.00","246.62","247.15","329.99","228.01","21,770","53,80,451.47","521"
10-Oct-2022,EQ,"253.99","253.99","247.99","254.83","249.50","249.51","250.14","329.99","228.01","34,416","86,08,833.34","449"
07-Oct-2022,EQ,"259.97","259.97","253.56","256.73","255.00","254.83","254.67","329.99","228.01","6,510","16,57,908.03","259"
06-Oct-2022,EQ,"259.97","261.00","254.32","253.42","255.10","256.73","258.54","329.99","228.01","12,782","33,04,665.95","386"
04-Oct-2022,EQ,"259.97","259.97","249.01","253.54","254.00","253.42","254.44","329.99","228.01","3,723","9,47,264.44","184"
03-Oct-2022,EQ,"228.01","254.98","228.01","250.51","253.20","253.54","251.43","329.99","228.01","17,382","43,70,436.33","427"
30-Sep-2022,EQ,"254.49","254.49","249.69","252.36","250.00","250.51","251.65","329.99","249.50","23,053","58,01,266.69","264"
29-Sep-2022,EQ,"259.89","259.89","250.00","252.19","252.49","252.36","252.61","329.99","249.50","11,080","27,98,874.84","180"
28-Sep-2022,EQ,"258.97","258.97","251.49","255.17","252.53","252.19","253.47","329.99","249.50","8,468","21,46,389.42","269"
27-Sep-2022,EQ,"256.91","257.69","253.15","256.90","255.00","255.17","255.12","329.99","249.50","6,585","16,79,953.47","199"
26-Sep-2022,EQ,"264.00","264.00","255.00","257.57","256.10","256.90","256.95","329.99","249.50","5,566","14,30,169.77","206"
23-Sep-2022,EQ,"257.01","258.59","255.01","257.10","257.98","257.57","256.19","329.99","249.50","3,170","8,12,122.47","191"
22-Sep-2022,EQ,"261.97","261.97","255.00","258.48","256.80","257.10","257.00","329.99","249.50","4,495","11,55,223.73","242"
21-Sep-2022,EQ,"260.99","260.99","257.06","260.98","258.78","258.48","258.47","329.99","249.50","4,995","12,91,035.52","261"
20-Sep-2022,EQ,"261.99","263.00","259.01","258.72","261.00","260.98","261.09","329.99","249.50","7,849","20,49,302.62","186"
19-Sep-2022,EQ,"273.97","273.97","257.31","272.13","258.92","258.72","260.29","329.99","249.50","34,440","89,64,521.93","883"
16-Sep-2022,EQ,"264.90","278.00","262.02","264.90","270.10","272.13","269.17","351.84","249.50","1,22,759","3,30,42,639.06","993"
15-Sep-2022,EQ,"264.01","267.77","264.01","263.84","264.55","264.90","266.20","351.84","249.50","4,457","11,86,473.97","177"
14-Sep-2022,EQ,"264.99","265.00","260.01","265.01","262.01","263.84","262.05","351.84","249.50","13,853","36,30,119.83","422"
13-Sep-2022,EQ,"274.89","274.89","264.77","266.92","265.50","265.01","265.86","351.84","249.50","7,601","20,20,821.03","291"
12-Sep-2022,EQ,"269.86","269.86","264.00","265.93","266.93","266.92","266.63","351.84","249.50","6,321","16,85,386.98","199"
09-Sep-2022,EQ,"263.15","268.00","263.15","263.14","266.95","265.93","266.59","351.84","249.50","5,475","14,59,566.32","178"
08-Sep-2022,EQ,"266.19","266.19","262.89","266.19","262.89","263.14","264.80","351.84","249.50","24,681","65,35,433.22","436"
07-Sep-2022,EQ,"270.92","270.92","264.97","270.93","266.59","266.19","266.53","351.84","249.50","13,512","36,01,342.41","607"
06-Sep-2022,EQ,"270.61","274.34","270.00","271.93","270.00","270.93","271.17","351.84","249.50","4,602","12,47,929.05","274"
05-Sep-2022,EQ,"272.28","276.98","270.55","272.28","271.80","271.93","271.78","351.84","249.50","4,698","12,76,845.04","211"
02-Sep-2022,EQ,"276.00","276.00","270.56","272.64","272.50","272.28","271.95","351.84","249.50","2,808","7,63,641.80","156"
01-Sep-2022,EQ,"272.14","277.98","249.50","274.22","271.92","272.64","273.05","351.84","249.50","2,269","6,19,553.66","215"
30-Aug-2022,EQ,"278.98","278.98","272.14","276.67","272.20","274.22","275.23","351.84","264.55","3,450","9,49,529.65","169"
29-Aug-2022,EQ,"276.98","277.86","270.55","275.68","276.99","276.67","273.37","351.84","264.55","6,564","17,94,418.18","248"
26-Aug-2022,EQ,"272.00","279.00","272.00","270.88","276.99","275.68","276.22","351.84","264.55","5,481","15,13,950.70","297"
25-Aug-2022,EQ,"270.00","272.90","269.00","270.00","270.55","270.88","271.57","351.84","264.55","10,537","28,61,573.15","178"
24-Aug-2022,EQ,"271.49","272.93","269.10","271.05","270.00","270.00","270.09","351.84","264.55","7,594","20,51,094.41","333"
23-Aug-2022,EQ,"276.04","277.00","270.35","277.28","271.49","271.05","272.60","351.84","264.55","9,828","26,79,114.97","332"
22-Aug-2022,EQ,"276.00","279.00","275.75","274.98","277.35","277.28","277.28","351.84","264.55","7,011","19,43,975.37","152"
19-Aug-2022,EQ,"280.00","280.00","274.00","275.83","274.65","274.98","275.51","351.84","264.55","3,411","9,39,764.63","194"
18-Aug-2022,EQ,"283.20","283.20","274.00","277.65","276.75","275.83","276.50","351.84","264.55","15,841","43,80,060.48","346"
17-Aug-2022,EQ,"292.70","292.70","277.20","287.33","277.90","277.65","279.44","351.84","264.55","42,036","1,17,46,425.66","981"
16-Aug-2022,EQ,"306.00","306.00","282.50","304.28","287.01","287.33","289.39","351.84","264.55","33,153","95,94,244.94","1,043"
12-Aug-2022,EQ,"302.00","313.00","296.20","297.45","307.72","304.28","304.67","351.84","264.55","3,833","11,67,815.65","239"
11-Aug-2022,EQ,"292.77","303.73","292.77","294.52","300.00","297.45","297.33","351.84","264.55","2,592","7,70,688.79","203"
10-Aug-2022,EQ,"295.56","296.30","292.00","294.25","294.02","294.52","292.98","351.84","264.55","2,035","5,96,206.62","222"
08-Aug-2022,EQ,"295.22","296.00","293.16","296.56","293.50","294.25","294.18","351.84","264.55","1,027","3,02,122.87","168"
05-Aug-2022,EQ,"299.98","299.98","294.16","296.92","295.80","296.56","297.43","351.84","264.55","1,188","3,53,347.81","133"
04-Aug-2022,EQ,"311.99","311.99","293.75","293.84","297.00","296.92","296.84","351.84","264.55","1,337","3,96,874.17","180"
03-Aug-2022,EQ,"311.99","311.99","292.10","296.22","293.50","293.84","294.03","351.84","264.55","2,219","6,52,460.27","146"
02-Aug-2022,EQ,"294.60","297.98","292.60","294.02","296.90","296.22","296.07","351.84","264.55","655","1,93,926.38","126"
01-Aug-2022,EQ,"299.98","299.98","292.01","296.27","293.61","294.02","294.33","351.84","264.55","2,576","7,58,199.10","264"
29-Jul-2022,EQ,"297.98","301.00","294.39","293.66","294.85","296.27","297.17","359.00","264.55","2,406","7,14,982.64","189"
28-Jul-2022,EQ,"294.80","295.40","292.25","294.59","294.00","293.66","293.99","359.00","264.55","833","2,44,894.37","116"
27-Jul-2022,EQ,"292.06","297.98","292.00","293.39","295.79","294.59","294.75","359.00","264.55","259","76,339.02","78"
26-Jul-2022,EQ,"294.10","296.00","292.10","294.92","292.51","293.39","294.45","359.00","264.55","695","2,04,641.73","74"
25-Jul-2022,EQ,"290.20","296.00","290.20","293.93","293.15","294.92","295.01","359.00","264.55","1,841","5,43,120.42","146"
22-Jul-2022,EQ,"297.98","297.98","293.62","294.44","293.64","293.93","295.06","359.00","264.55","411","1,21,270.50","65"
21-Jul-2022,EQ,"296.98","296.98","290.20","292.95","293.40","294.44","293.58","359.00","264.55","1,540","4,52,108.61","110"
20-Jul-2022,EQ,"294.10","296.99","292.16","294.10","293.00","292.95","294.73","359.00","264.55","2,123","6,25,705.83","241"
19-Jul-2022,EQ,"292.02","295.99","292.02","294.94","295.69","294.10","294.24","359.00","264.55","1,887","5,55,235.19","92"
18-Jul-2022,EQ,"294.49","296.47","292.00","293.28","294.98","294.94","294.41","359.00","264.55","2,267","6,67,422.36","157"
15-Jul-2022,EQ,"295.95","295.95","292.05","292.73","293.00","293.28","294.18","364.98","264.55","1,494","4,39,511.35","84"
14-Jul-2022,EQ,"296.98","296.98","291.50","292.37","292.01","292.73","293.45","364.98","264.55","796","2,33,589.63","75"
13-Jul-2022,EQ,"296.40","297.00","291.30","293.42","291.50","292.37","294.00","364.98","264.55","1,820","5,35,083.80","160"
12-Jul-2022,EQ,"299.98","299.98","292.04","297.65","292.29","293.42","294.39","364.98","264.55","3,428","10,09,154.88","202"
11-Jul-2022,EQ,"295.00","298.00","295.00","297.51","297.66","297.65","297.88","364.98","264.55","3,875","11,54,284.26","78"
08-Jul-2022,EQ,"298.98","298.98","295.51","294.72","297.58","297.51","297.52","366.60","264.55","993","2,95,439.53","72"
07-Jul-2022,EQ,"301.98","301.98","293.20","297.35","294.41","294.72","295.65","366.60","264.55","1,821","5,38,370.10","171"
06-Jul-2022,EQ,"298.26","298.26","294.00","298.26","297.47","297.35","297.02","366.60","264.55","2,277","6,76,316.59","102"
05-Jul-2022,EQ,"299.36","299.99","292.00","297.94","298.20","298.26","298.20","366.60","264.55","1,200","3,57,834.59","111"
04-Jul-2022,EQ,"303.98","304.00","296.12","298.50","299.76","297.94","301.07","366.60","264.55","3,252","9,79,077.54","161"
01-Jul-2022,EQ,"290.01","299.60","290.01","295.10","298.94","298.50","298.61","369.32","264.55","617","1,84,241.45","110"
30-Jun-2022,EQ,"292.01","300.00","292.01","297.10","298.00","295.10","296.84","369.32","264.55","1,910","5,66,964.37","165"
29-Jun-2022,EQ,"299.69","299.69","296.00","298.63","297.00","297.10","297.64","369.32","264.55","1,273","3,78,889.52","90"
28-Jun-2022,EQ,"303.00","308.49","297.80","308.21","298.15","298.63","300.33","369.32","264.55","7,715","23,17,008.26","253"
27-Jun-2022,EQ,"302.00","314.99","298.00","300.09","306.61","308.21","305.37","369.32","264.55","3,622","11,06,035.88","290"
24-Jun-2022,EQ,"301.70","302.16","300.00","298.38","300.00","300.09","301.53","369.32","264.55","156","47,039.29","55"
23-Jun-2022,EQ,"301.90","304.00","297.80","299.90","297.80","298.38","300.22","369.32","264.55","476","1,42,906.62","103"
22-Jun-2022,EQ,"300.30","303.80","297.80","300.90","298.40","299.90","299.26","369.32","264.55","408","1,22,097.75","81"
21-Jun-2022,EQ,"303.00","306.00","296.25","302.97","300.98","300.90","299.69","369.32","264.55","856","2,56,531.37","105"
20-Jun-2022,EQ,"311.98","311.98","300.00","300.53","300.10","302.97","302.70","369.32","264.55","1,398","4,23,174.27","147"
17-Jun-2022,EQ,"303.98","304.98","295.01","299.00","303.99","300.53","301.56","369.32","264.55","1,409","4,24,896.40","109"
16-Jun-2022,EQ,"304.00","308.00","298.51","303.18","299.00","299.00","302.50","369.32","264.55","3,227","9,76,168.39","146"
15-Jun-2022,EQ,"306.98","308.48","303.00","302.02","303.00","303.18","304.36","369.32","264.55","645","1,96,312.38","104"
14-Jun-2022,EQ,"303.00","304.49","299.55","303.58","302.15","302.02","302.09","369.32","264.55","573","1,73,097.74","121"
13-Jun-2022,EQ,"293.11","308.98","293.11","305.10","303.60","303.58","304.49","369.32","264.55","1,312","3,99,495.79","207"
10-Jun-2022,EQ,"305.00","306.50","303.00","305.67","303.40","305.10","304.90","369.32","264.55","785","2,39,348.70","101"
09-Jun-2022,EQ,"309.30","313.80","303.00","311.26","304.10","305.67","307.92","369.32","264.55","1,805","5,55,796.47","156"
08-Jun-2022,EQ,"303.22","315.00","302.00","301.59","310.00","311.26","307.36","369.32","264.55","1,001","3,07,663.61","132"
07-Jun-2022,EQ,"315.00","315.00","300.80","312.98","301.02","301.59","304.32","369.32","264.55","2,165","6,58,850.79","183"
06-Jun-2022,EQ,"305.99","316.00","295.05","300.92","313.50","312.98","307.91","369.32","264.55","4,453","13,71,121.32","253"
03-Jun-2022,EQ,"298.00","301.00","295.32","298.22","300.00","300.92","300.67","369.32","264.55","1,718","5,16,556.10","87"
02-Jun-2022,EQ,"298.82","303.50","292.03","298.82","302.00","298.22","295.38","369.32","264.55","1,763","5,20,752.10","151"
01-Jun-2022,EQ,"304.70","306.22","298.10","304.15","298.90","298.82","302.25","369.32","264.55","1,116","3,37,314.18","178"
31-May-2022,EQ,"298.00","309.00","298.00","298.58","306.00","304.15","302.42","369.32","264.55","1,178","3,56,244.96","150"
30-May-2022,EQ,"290.55","303.00","290.55","294.20","296.25","298.58","298.10","369.32","264.55","1,115","3,32,378.42","176"
27-May-2022,EQ,"295.50","300.00","293.00","292.16","293.00","294.20","296.18","369.32","264.55","567","1,67,936.64","95"
26-May-2022,EQ,"294.20","297.70","291.90","294.09","295.00","292.16","292.69","369.32","264.55","1,436","4,20,302.40","90"
25-May-2022,EQ,"298.50","299.99","293.60","299.28","294.30","294.09","295.27","369.32","264.55","1,756","5,18,493.42","128"
24-May-2022,EQ,"298.70","300.47","295.01","295.04","296.60","299.28","299.06","369.32","264.55","821","2,45,527.22","102"
23-May-2022,EQ,"310.00","310.00","293.11","299.96","295.00","295.04","297.44","369.32","264.55","1,034","3,07,551.59","125"
20-May-2022,EQ,"299.50","302.80","296.50","296.97","300.00","299.96","299.32","369.32","264.55","544","1,62,829.09","90"
19-May-2022,EQ,"303.99","303.99","294.00","297.81","297.00","296.97","296.50","369.32","264.55","1,202","3,56,393.06","153"
18-May-2022,EQ,"303.99","303.99","295.21","298.09","297.34","297.81","299.53","369.32","264.55","740","2,21,655.51","104"
17-May-2022,EQ,"303.99","306.99","295.17","299.62","297.10","298.09","298.68","369.32","264.55","2,679","8,00,166.44","172"
16-May-2022,EQ,"300.00","300.99","296.26","300.24","299.10","299.62","299.79","369.32","264.55","1,488","4,46,089.29","176"
13-May-2022,EQ,"300.00","303.80","296.51","297.11","299.50","300.24","300.28","369.99","264.55","939","2,81,962.12","135"
12-May-2022,EQ,"303.16","303.16","295.50","303.11","295.50","297.11","298.97","369.99","264.55","3,425","10,23,957.06","277"
11-May-2022,EQ,"305.80","308.40","299.00","304.93","301.20","303.11","303.04","369.99","264.55","2,930","8,87,906.51","333"
10-May-2022,EQ,"306.00","308.41","303.12","304.74","304.20","304.93","307.00","369.99","264.55","4,788","14,69,930.90","188"
09-May-2022,EQ,"314.99","314.99","302.02","305.95","304.40","304.74","306.94","369.99","264.55","2,619","8,03,873.65","241"
06-May-2022,EQ,"313.50","313.50","302.00","308.04","305.00","305.95","304.32","375.10","264.55","1,601","4,87,210.41","192"
05-May-2022,EQ,"310.97","316.60","300.30","307.85","307.00","308.04","309.21","375.10","264.55","1,157","3,57,756.55","178"
04-May-2022,EQ,"312.99","312.99","305.55","308.60","308.60","307.85","309.31","375.10","264.55","1,700","5,25,830.50","228"
02-May-2022,EQ,"310.97","310.97","305.00","305.12","309.00","308.60","308.30","375.10","264.55","2,018","6,22,153.65","197"
29-Apr-2022,EQ,"303.00","306.34","303.00","306.00","306.15","305.12","305.63","377.99","264.55","2,539","7,75,985.67","147"
28-Apr-2022,EQ,"304.54","306.13","304.12","304.54","306.00","306.00","305.32","377.99","264.55","1,717","5,24,227.48","92"
27-Apr-2022,EQ,"305.00","305.47","304.51","310.00","304.55","304.54","304.98","377.99","264.55","3,143","9,58,552.02","104"
26-Apr-2022,EQ,"306.50","312.00","303.00","305.40","310.00","310.00","308.89","377.99","264.55","1,705","5,26,663.99","151"
25-Apr-2022,EQ,"303.00","306.97","300.11","306.97","305.59","305.40","303.56","377.99","264.55","2,849","8,64,853.79","215"
22-Apr-2022,EQ,"311.98","311.98","306.00","308.34","306.96","306.97","307.42","377.99","264.55","1,791","5,50,594.61","140"
21-Apr-2022,EQ,"312.20","314.60","301.49","310.81","309.90","308.34","307.20","377.99","264.55","4,233","13,00,359.55","252"
20-Apr-2022,EQ,"316.00","316.50","310.00","315.45","312.00","310.81","312.54","377.99","264.55","1,918","5,99,447.60","163"
19-Apr-2022,EQ,"319.80","319.80","315.01","315.56","316.00","315.45","316.49","377.99","264.55","4,042","12,79,233.97","149"
18-Apr-2022,EQ,"305.12","317.00","305.12","316.31","316.97","315.56","315.47","377.99","264.55","3,164","9,98,138.97","236"
13-Apr-2022,EQ,"311.96","319.00","308.52","312.42","313.16","316.31","314.92","377.99","264.55","5,434","17,11,282.46","213"
12-Apr-2022,EQ,"310.57","314.99","310.49","312.33","311.80","312.42","311.97","377.99","264.55","2,278","7,10,662.11","153"
11-Apr-2022,EQ,"315.39","315.39","304.00","312.57","310.67","312.33","311.85","377.99","264.55","1,630","5,08,308.75","166"
08-Apr-2022,EQ,"311.73","314.00","303.22","311.73","313.20","312.57","311.57","398.00","264.55","1,706","5,31,532.17","149"
07-Apr-2022,EQ,"315.39","315.39","307.10","312.11","311.80","311.73","310.95","398.00","264.55","2,251","6,99,943.31","220"
06-Apr-2022,EQ,"315.39","315.39","305.17","311.88","312.49","312.11","311.71","398.00","264.55","1,741","5,42,681.30","182"
05-Apr-2022,EQ,"319.79","319.79","302.11","314.67","311.80","311.88","312.19","398.00","264.55","3,297","10,29,286.72","259"
04-Apr-2022,EQ,"317.00","320.00","310.00","311.66","311.02","314.67","313.85","398.00","264.55","3,902","12,24,654.27","214"
01-Apr-2022,EQ,"309.50","312.00","308.00","308.27","311.50","311.66","310.19","398.00","264.55","1,672","5,18,639.67","177"
31-Mar-2022,EQ,"309.60","310.99","306.62","309.44","308.00","308.27","308.85","398.00","264.55","1,519","4,69,145.29","192"
30-Mar-2022,EQ,"311.60","311.60","306.60","308.36","308.21","309.44","309.72","398.00","264.55","1,902","5,89,081.01","155"
29-Mar-2022,EQ,"317.00","317.98","306.20","313.18","308.00","308.36","309.46","398.00","264.55","4,892","15,13,865.17","199"
28-Mar-2022,EQ,"309.98","325.00","305.00","306.66","320.00","313.18","309.98","398.00","264.55","5,849","18,13,075.76","291"
25-Mar-2022,EQ,"313.00","313.99","304.06","307.13","306.00","306.66","306.52","398.00","264.55","1,906","5,84,221.53","163"
24-Mar-2022,EQ,"306.00","309.00","303.00","305.29","307.73","307.13","306.69","398.00","264.55","3,216","9,86,317.42","161"
23-Mar-2022,EQ,"315.00","315.00","302.12","303.31","306.00","305.29","306.03","398.00","264.55","3,125","9,56,352.14","220"
22-Mar-2022,EQ,"306.00","308.56","299.21","303.83","303.00","303.31","301.82","398.00","264.55","6,587","19,88,109.25","264"
21-Mar-2022,EQ,"307.90","307.90","292.50","283.63","304.15","303.83","302.03","398.00","264.55","9,568","28,89,783.87","392"
17-Mar-2022,EQ,"283.63","283.63","283.63","300.49","283.63","283.63","283.63","398.00","264.55","1,468","4,16,368.84","19"
16-Mar-2022,EQ,"282.99","300.81","282.10","280.64","300.03","300.49","293.76","398.00","264.55","10,104","29,68,180.49","539"
15-Mar-2022,EQ,"286.00","304.24","275.00","283.06","283.40","280.64","280.00","398.00","264.55","15,581","43,62,720.88","549"
14-Mar-2022,EQ,"282.99","289.99","276.01","281.15","283.99","283.06","279.58","398.00","264.55","16,085","44,96,964.54","393"
11-Mar-2022,EQ,"284.99","298.80","264.55","282.17","281.75","281.15","277.31","398.00","264.55","18,022","49,97,700.65","580"
10-Mar-2022,EQ,"295.00","303.90","265.50","283.74","282.95","282.17","277.71","398.00","265.50","16,395","45,53,086.09","675"
09-Mar-2022,EQ,"289.96","289.96","278.00","280.93","286.00","283.74","282.12","398.00","277.05","4,862","13,71,649.86","345"
08-Mar-2022,EQ,"294.96","294.96","277.05","289.84","280.10","280.93","282.73","398.00","277.05","17,630","49,84,582.82","760"
07-Mar-2022,EQ,"297.00","297.00","289.00","291.58","291.00","289.84","290.77","398.00","289.00","4,665","13,56,434.76","327"
04-Mar-2022,EQ,"298.30","298.99","290.00","296.45","291.80","291.58","292.22","398.00","290.00","7,704","22,51,250.62","388"
03-Mar-2022,EQ,"301.00","304.89","294.99","297.34","298.00","296.45","297.97","398.00","292.10","7,024","20,92,968.30","328"
02-Mar-2022,EQ,"301.99","305.98","295.31","298.91","297.30","297.34","299.01","398.00","292.10","5,119","15,30,625.04","367"
28-Feb-2022,EQ,"308.99","308.99","295.00","304.13","299.50","298.91","298.18","398.00","292.10","10,478","31,24,336.58","417"
25-Feb-2022,EQ,"316.87","316.87","296.12","303.72","305.50","304.13","304.70","398.00","292.10","2,713","8,26,652.74","185"
24-Feb-2022,EQ,"307.45","307.99","300.00","307.10","303.50","303.72","303.80","398.00","292.10","3,828","11,62,928.10","249"
23-Feb-2022,EQ,"308.48","308.79","300.94","303.98","308.50","307.10","306.31","398.00","292.10","1,952","5,97,914.15","95"
22-Feb-2022,EQ,"311.99","311.99","302.00","309.43","304.00","303.98","303.57","398.00","292.10","5,482","16,64,162.53","312"
