DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
30-Dec-2016,EQ,"2,229.30","2,229.30","2,101.00","2,200.00","2,103.00","2,103.00","2,126.95","2,447.90","1,732.50","15","31,904.30","15"
29-Dec-2016,EQ,"2,229.30","2,229.30","2,200.00","2,150.00","2,200.00","2,200.00","2,216.43","2,447.90","1,732.50","3","6,649.30","3"
28-Dec-2016,EQ,"2,112.55","2,150.00","2,105.55","2,160.00","2,150.00","2,150.00","2,122.70","2,447.90","1,732.50","3","6,368.10","3"
26-Dec-2016,EQ,"2,219.90","2,229.00","2,155.00","2,229.00","2,155.00","2,160.00","2,178.98","2,447.90","1,732.50","33","71,906.30","11"
23-Dec-2016,EQ,"2,220.82","2,229.90","2,129.85","2,142.89","2,229.00","2,229.00","2,208.41","2,447.90","1,732.50","6","13,250.45","6"
22-Dec-2016,EQ,"2,240.00","2,240.00","2,139.00","2,214.27","2,139.00","2,142.89","2,155.60","2,447.90","1,732.50","13","28,022.83","6"
21-Dec-2016,EQ,"2,199.00","2,249.95","2,177.00","2,200.00","2,249.95","2,214.27","2,178.91","2,447.90","1,732.50","252","5,49,084.90","5"
19-Dec-2016,EQ,"2,200.00","2,200.00","2,200.00","2,247.15","2,200.00","2,200.00","2,200.00","2,447.90","1,732.50","2","4,400.00","2"
16-Dec-2016,EQ,"2,230.77","2,247.15","2,230.77","2,210.01","2,247.15","2,247.15","2,238.96","2,447.90","1,732.50","2","4,477.92","2"
15-Dec-2016,EQ,"2,256.00","2,276.00","2,210.00","2,219.00","2,210.01","2,210.01","2,229.05","2,447.90","1,732.50","20","44,581.01","7"
13-Dec-2016,EQ,"2,219.00","2,219.00","2,219.00","2,219.00","2,219.00","2,219.00","2,219.00","2,447.90","1,732.50","21","46,599.00","1"
12-Dec-2016,EQ,"2,200.00","2,319.99","2,199.00","2,105.00","2,238.00","2,219.00","2,270.07","2,447.90","1,732.50","18","40,861.32","13"
