DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
31-Dec-2025,EQ,"496.94","499.00","493.00","497.47","494.51","494.17","495.42","579.92","309.05","1,25,573","6,22,10,883.56","5,674"
30-Dec-2025,EQ,"494.99","501.00","491.09","494.08","498.45","497.47","498.83","579.92","309.05","1,01,847","5,08,04,354.20","4,330"
29-Dec-2025,EQ,"501.57","503.93","491.20","500.65","492.00","494.08","496.06","579.92","309.05","1,78,356","8,84,75,242.97","9,559"
26-Dec-2025,EQ,"503.99","504.75","499.01","501.49","499.50","500.65","500.49","579.92","309.05","1,10,289","5,51,98,597.01","6,052"
24-Dec-2025,EQ,"502.83","503.40","500.00","501.29","501.50","501.49","501.25","579.92","309.05","79,307","3,97,52,464.38","4,165"
23-Dec-2025,EQ,"509.39","509.39","493.20","503.43","500.98","501.29","501.69","579.92","309.05","1,30,366","6,54,03,084.50","5,604"
22-Dec-2025,EQ,"513.38","513.38","501.07","501.90","503.65","503.43","503.77","579.92","309.05","1,04,769","5,27,79,164.09","5,160"
19-Dec-2025,EQ,"514.38","514.38","500.00","500.44","501.79","501.90","502.36","579.92","309.05","69,474","3,49,00,836.57","3,251"
18-Dec-2025,EQ,"492.65","507.88","492.60","503.00","501.30","500.44","500.75","579.92","309.05","99,530","4,98,39,847.26","4,631"
17-Dec-2025,EQ,"507.33","507.46","500.60","502.32","502.40","503.00","502.96","579.92","309.05","98,119","4,93,49,499.94","3,866"
16-Dec-2025,EQ,"510.00","512.86","500.99","513.08","503.00","502.32","503.90","579.92","309.05","2,90,104","14,61,82,199.92","9,492"
15-Dec-2025,EQ,"519.50","519.50","506.00","510.50","513.12","513.08","511.88","579.92","309.05","84,315","4,31,59,017.31","4,241"
12-Dec-2025,EQ,"509.57","514.97","506.25","505.57","509.90","510.50","510.63","579.92","309.05","95,928","4,89,83,877.02","3,723"
11-Dec-2025,EQ,"507.92","507.92","500.01","502.90","504.50","505.57","505.36","579.92","309.05","73,993","3,73,93,059.89","3,374"
10-Dec-2025,EQ,"511.71","521.99","499.03","506.64","503.00","502.90","504.93","579.92","309.05","2,27,211","11,47,24,956.98","7,255"
09-Dec-2025,EQ,"528.50","528.50","498.74","516.64","508.00","506.64","507.45","579.92","309.05","2,91,319","14,78,30,453.64","11,133"
08-Dec-2025,EQ,"525.90","525.90","513.75","523.71","516.30","516.64","522.07","579.92","309.05","1,58,760","8,28,83,346.93","5,457"
05-Dec-2025,EQ,"523.71","523.71","521.65","524.27","523.71","523.71","523.46","579.92","309.05","45,073","2,35,93,823.33","2,437"
04-Dec-2025,EQ,"528.32","528.32","521.06","523.96","524.99","524.27","524.67","579.92","309.05","85,320","4,47,65,253.98","3,704"
03-Dec-2025,EQ,"524.03","524.04","521.01","520.32","524.04","523.96","523.50","579.92","309.05","1,07,852","5,64,60,033.54","4,059"
02-Dec-2025,EQ,"520.32","520.32","520.32","522.02","520.32","520.32","520.32","579.92","309.05","40,907","2,12,84,730.24","418"
01-Dec-2025,EQ,"515.10","522.02","506.58","519.57","522.02","522.02","520.92","579.92","309.05","1,34,232","6,99,24,174.04","5,191"
28-Nov-2025,EQ,"517.75","520.00","513.06","512.61","519.75","519.57","518.13","579.92","309.05","1,19,778","6,20,60,245.60","4,260"
27-Nov-2025,EQ,"505.10","517.49","505.10","510.20","512.50","512.61","514.17","579.92","309.05","98,929","5,08,66,237.98","4,096"
26-Nov-2025,EQ,"508.03","515.90","500.75","503.01","509.92","510.20","509.56","579.92","309.05","1,53,198","7,80,63,382.26","4,328"
25-Nov-2025,EQ,"507.70","507.70","500.01","498.57","504.98","503.01","502.84","579.92","309.05","1,28,712","6,47,20,932.98","3,710"
24-Nov-2025,EQ,"503.56","510.73","497.00","499.20","497.00","498.57","501.65","579.92","309.05","1,54,562","7,75,35,908.91","5,492"
21-Nov-2025,EQ,"513.80","513.80","496.64","513.85","499.89","499.20","501.37","579.92","309.05","3,03,535","15,21,84,642.12","12,133"
20-Nov-2025,EQ,"515.00","516.49","506.55","510.52","513.02","513.85","513.77","579.92","309.05","1,33,418","6,85,46,296.46","4,598"
19-Nov-2025,EQ,"516.50","516.50","505.00","512.20","509.80","510.52","507.91","579.92","309.05","1,59,535","8,10,29,716.74","7,193"
18-Nov-2025,EQ,"531.39","531.39","500.52","525.90","512.53","512.20","511.21","579.92","309.05","3,14,024","16,05,32,958.56","12,415"
17-Nov-2025,EQ,"538.56","539.70","524.00","533.00","525.80","525.90","529.01","579.92","309.05","2,17,936","11,52,89,268.09","7,268"
14-Nov-2025,EQ,"537.81","537.81","530.55","532.78","533.26","533.00","534.87","579.92","309.05","1,76,701","9,45,11,201.11","5,058"
13-Nov-2025,EQ,"532.78","532.78","532.78","532.84","532.78","532.78","532.78","579.92","309.05","58,590","3,12,15,580.20","446"
12-Nov-2025,EQ,"532.84","532.84","532.84","524.10","532.84","532.84","532.84","579.92","309.05","66,446","3,54,05,086.64","1,670"
11-Nov-2025,EQ,"524.10","524.10","524.10","528.86","524.10","524.10","524.10","579.92","309.05","38,617","2,02,39,169.70","378"
10-Nov-2025,EQ,"523.55","528.86","523.55","518.37","528.86","528.86","527.98","579.92","309.05","1,63,577","8,63,65,281.74","5,397"
07-Nov-2025,EQ,"518.37","518.37","518.37","522.67","518.37","518.37","518.37","579.92","309.05","57,041","2,95,68,343.17","490"
06-Nov-2025,EQ,"522.94","522.94","518.75","517.75","522.00","522.67","522.24","579.92","309.05","2,63,807","13,77,70,477.89","6,226"
04-Nov-2025,EQ,"517.75","517.75","517.75","525.37","517.75","517.75","517.75","579.92","309.05","66,264","3,43,08,186.00","429"
03-Nov-2025,EQ,"525.37","525.37","523.12","523.12","525.37","525.37","525.02","579.92","309.05","96,902","5,08,75,302.13","4,338"
31-Oct-2025,EQ,"524.04","524.04","520.55","524.04","523.98","523.12","523.63","579.92","309.05","92,347","4,83,55,307.39","3,717"
30-Oct-2025,EQ,"524.04","524.04","524.04","525.72","524.04","524.04","524.04","579.92","309.05","37,551","1,96,78,226.04","409"
29-Oct-2025,EQ,"522.87","525.72","520.26","517.69","525.72","525.72","525.67","579.92","309.05","1,56,027","8,20,19,052.09","3,504"
28-Oct-2025,EQ,"517.69","517.69","517.69","514.22","517.69","517.69","517.69","579.92","309.05","47,555","2,46,18,747.95","412"
27-Oct-2025,EQ,"514.22","514.22","514.22","512.23","514.22","514.22","514.22","579.92","309.05","55,769","2,86,77,535.18","441"
24-Oct-2025,EQ,"512.23","512.23","512.23","512.23","512.23","512.23","512.23","579.92","309.05","80,698","4,13,35,936.54","1,182"
23-Oct-2025,EQ,"509.10","512.23","505.52","500.98","512.23","512.23","511.90","579.92","309.05","1,16,125","5,94,44,627.23","3,670"
21-Oct-2025,EQ,"500.98","500.98","500.98","512.68","500.98","500.98","500.98","579.92","309.05","65,496","3,28,12,186.08","334"
20-Oct-2025,EQ,"508.06","512.68","503.74","503.03","512.68","512.68","512.19","579.92","309.05","1,26,080","6,45,77,166.60","3,810"
17-Oct-2025,EQ,"513.79","513.79","498.00","508.82","502.00","503.03","508.41","579.92","309.05","3,11,527","15,83,84,193.87","11,385"
16-Oct-2025,EQ,"508.82","508.82","508.82","516.98","508.82","508.82","508.82","579.92","309.05","2,04,194","10,38,97,991.08","1,839"
15-Oct-2025,EQ,"516.98","516.98","510.00","524.23","516.98","516.98","516.00","579.92","309.05","1,19,254","6,15,35,157.18","5,352"
14-Oct-2025,EQ,"524.00","524.80","520.25","529.37","524.80","524.23","524.37","579.92","309.05","1,50,668","7,90,05,126.77","6,128"
13-Oct-2025,EQ,"520.00","534.66","509.99","535.76","526.25","529.37","524.70","579.92","309.05","5,91,535","31,03,78,208.57","17,952"
10-Oct-2025,EQ,"535.76","535.76","535.76","548.27","535.76","535.76","535.76","579.92","309.05","77,791","4,16,77,306.16","3,482"
09-Oct-2025,EQ,"543.92","565.00","541.13","538.53","547.80","548.27","555.61","579.92","309.05","4,15,559","23,08,87,049.32","10,314"
08-Oct-2025,EQ,"538.53","538.53","538.53","542.16","538.53","538.53","538.53","579.92","309.05","86,551","4,66,10,310.03","1,430"
07-Oct-2025,EQ,"542.16","542.16","542.16","563.54","542.16","542.16","542.16","579.92","309.05","92,257","5,00,18,055.12","1,539"
06-Oct-2025,EQ,"536.88","579.92","536.88","536.88","562.55","563.54","559.69","579.92","309.05","5,78,375","32,37,11,654.58","13,101"
03-Oct-2025,EQ,"536.88","536.88","536.88","531.78","536.88","536.88","536.88","536.88","309.05","80,284","4,31,02,873.92","1,741"
01-Oct-2025,EQ,"531.78","531.78","531.15","521.89","531.78","531.78","531.78","531.78","309.05","1,18,293","6,29,05,667.06","1,532"
30-Sep-2025,EQ,"521.89","521.89","521.89","528.93","521.89","521.89","521.89","529.80","309.05","63,739","3,32,64,746.71","423"
29-Sep-2025,EQ,"528.90","528.93","526.27","526.19","528.93","528.93","528.85","529.80","309.05","92,900","4,91,30,546.26","2,783"
26-Sep-2025,EQ,"529.80","529.80","520.00","522.80","524.00","526.19","527.23","529.80","284.00","2,76,034","14,55,33,540.22","6,896"
25-Sep-2025,EQ,"522.80","522.80","522.80","524.14","522.80","522.80","522.80","529.49","284.00","75,455","3,94,47,874.00","558"
24-Sep-2025,EQ,"524.14","524.14","520.78","526.15","524.14","524.14","524.02","529.49","284.00","1,11,907","5,86,41,508.84","3,281"
23-Sep-2025,EQ,"526.75","526.75","522.11","526.63","526.75","526.15","526.05","529.49","284.00","1,88,047","9,89,22,770.97","4,591"
22-Sep-2025,EQ,"526.63","526.63","518.00","526.07","526.63","526.63","526.55","529.49","284.00","91,721","4,82,96,147.29","2,707"
19-Sep-2025,EQ,"527.00","529.49","517.33","517.20","528.50","526.07","524.42","529.49","281.00","2,34,027","12,27,28,050.72","6,097"
18-Sep-2025,EQ,"522.00","524.14","505.15","524.23","517.86","517.20","514.12","525.16","281.00","4,43,566","22,80,44,251.54","14,334"
