DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
31-Dec-2010,EQ,"1,407.00","1,407.00","1,327.50","1,350.80","1,336.00","1,340.33","1,368.93","1,700.00","981.00","168","2,29,980.40","-"
30-Dec-2010,EQ,"1,369.49","1,369.49","1,324.15","1,344.99","1,350.80","1,350.80","1,351.69","1,700.00","981.00","501","6,77,198.77","-"
29-Dec-2010,EQ,"1,359.00","1,359.00","1,344.99","1,326.41","1,344.99","1,344.99","1,348.81","1,700.00","981.00","11","14,836.95","-"
28-Dec-2010,EQ,"1,391.00","1,391.00","1,302.00","1,335.63","1,327.11","1,326.41","1,327.59","1,700.00","981.00","187","2,48,259.24","-"
27-Dec-2010,EQ,"1,335.00","1,372.00","1,335.00","1,399.00","1,335.10","1,335.63","1,347.04","1,700.00","981.00","87","1,17,192.53","-"
24-Dec-2010,EQ,"1,340.20","1,399.00","1,340.20","1,350.97","1,399.00","1,399.00","1,358.10","1,700.00","981.00","23","31,236.20","-"
23-Dec-2010,EQ,"1,345.00","1,364.58","1,342.10","1,365.00","1,350.97","1,350.97","1,350.36","1,700.00","981.00","43","58,065.48","-"
22-Dec-2010,EQ,"1,365.00","1,365.00","1,365.00","1,364.94","1,365.00","1,365.00","1,365.00","1,700.00","981.00","16","21,840.00","-"
21-Dec-2010,EQ,"1,382.00","1,382.00","1,364.00","1,343.70","1,364.94","1,364.94","1,365.04","1,700.00","981.00","115","1,56,979.66","-"
20-Dec-2010,EQ,"1,372.00","1,390.00","1,335.50","1,360.00","1,343.70","1,343.70","1,343.01","1,700.00","981.00","21,592","2,89,98,181.75","-"
16-Dec-2010,EQ,"1,357.47","1,370.47","1,357.47","1,368.05","1,360.00","1,360.00","1,361.13","1,700.00","981.00","7","9,527.94","-"
15-Dec-2010,EQ,"1,380.52","1,380.52","1,368.00","1,381.99","1,368.00","1,368.05","1,379.78","1,700.00","981.00","86","1,18,661.12","-"
14-Dec-2010,EQ,"1,424.00","1,424.00","1,371.00","1,366.43","1,381.99","1,381.99","1,385.06","1,700.00","981.00","17","23,545.95","-"
13-Dec-2010,EQ,"1,366.43","1,380.20","1,366.43","1,355.17","1,366.43","1,366.43","1,368.64","1,700.00","981.00","25","34,216.03","-"
10-Dec-2010,EQ,"1,365.83","1,370.00","1,355.16","1,362.30","1,355.17","1,355.17","1,363.21","1,700.00","981.00","87","1,18,599.43","-"
09-Dec-2010,EQ,"1,300.00","1,375.75","1,300.00","1,369.48","1,362.30","1,362.30","1,350.80","1,700.00","981.00","351","4,74,129.78","-"
