DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
31-Dec-2018,EQ,"3,160.00","3,160.00","3,159.00","3,160.00","3,159.00","3,159.00","3,159.95","3,922.64","2,810.02","19","60,038.99","9"
28-Dec-2018,EQ,"3,159.79","3,160.00","3,159.79","3,160.00","3,160.00","3,160.00","3,159.90","3,922.64","2,800.00","4","12,639.59","4"
27-Dec-2018,EQ,"3,159.89","3,160.00","3,159.89","3,148.99","3,160.00","3,160.00","3,159.97","3,922.64","2,800.00","7","22,119.79","5"
26-Dec-2018,EQ,"3,148.99","3,148.99","3,148.99","3,152.00","3,148.99","3,148.99","3,148.99","3,922.64","2,800.00","1","3,148.99","1"
24-Dec-2018,EQ,"3,152.00","3,152.00","3,152.00","3,154.59","3,152.00","3,152.00","3,152.00","3,922.64","2,800.00","3","9,456.00","2"
21-Dec-2018,EQ,"3,154.59","3,154.59","3,154.59","3,154.60","3,154.59","3,154.59","3,154.59","3,922.64","2,775.00","5","15,772.95","3"
20-Dec-2018,EQ,"3,155.00","3,155.00","3,154.60","3,149.00","3,154.60","3,154.60","3,154.64","3,922.64","2,775.00","22","69,402.00","4"
18-Dec-2018,EQ,"3,149.90","3,149.90","3,103.15","3,143.14","3,149.00","3,149.00","3,131.31","3,922.64","2,775.00","12","37,575.75","7"
17-Dec-2018,EQ,"3,159.90","3,160.00","3,085.00","3,151.80","3,160.00","3,143.14","3,132.02","3,922.64","2,775.00","22","68,904.46","14"
14-Dec-2018,EQ,"3,160.00","3,160.00","3,080.01","3,159.00","3,151.80","3,151.80","3,148.57","3,922.64","2,775.00","10","31,485.71","7"
13-Dec-2018,EQ,"3,159.00","3,159.00","3,159.00","3,154.99","3,159.00","3,159.00","3,159.00","3,922.64","2,775.00","1","3,159.00","1"
12-Dec-2018,EQ,"3,158.99","3,158.99","3,100.01","3,125.00","3,154.99","3,154.99","3,151.03","3,922.64","2,775.00","25","78,775.79","9"
11-Dec-2018,EQ,"3,159.50","3,159.50","3,125.00","3,120.00","3,125.00","3,125.00","3,147.63","3,922.64","2,775.00","3","9,442.90","3"
10-Dec-2018,EQ,"3,158.60","3,158.60","3,120.00","3,120.00","3,120.00","3,120.00","3,138.62","3,922.64","2,775.00","36","1,12,990.46","18"
07-Dec-2018,EQ,"3,160.00","3,160.00","3,120.00","3,120.00","3,120.00","3,120.00","3,140.00","3,922.64","2,775.00","11","34,540.00","5"
06-Dec-2018,EQ,"3,159.86","3,159.86","3,120.00","3,139.93","3,120.00","3,120.00","3,151.62","3,922.64","2,775.00","10","31,516.15","6"
05-Dec-2018,EQ,"3,120.00","3,159.87","3,120.00","3,159.88","3,159.87","3,139.93","3,139.94","3,922.64","2,775.00","2","6,279.87","2"
04-Dec-2018,EQ,"3,130.00","3,159.98","3,130.00","3,159.99","3,159.88","3,159.88","3,150.10","3,922.64","2,775.00","6","18,900.61","5"
03-Dec-2018,EQ,"3,153.99","3,160.00","3,120.00","3,154.79","3,160.00","3,159.99","3,156.74","3,922.64","2,775.00","43","1,35,739.73","15"
30-Nov-2018,EQ,"3,185.00","3,185.00","3,080.00","3,119.00","3,154.79","3,154.79","3,140.37","3,922.64","2,775.00","37","1,16,193.79","18"
29-Nov-2018,EQ,"3,119.00","3,119.00","3,119.00","3,120.00","3,119.00","3,119.00","3,119.00","3,922.64","2,775.00","2","6,238.00","2"
28-Nov-2018,EQ,"3,120.00","3,120.00","3,120.00","3,119.50","3,120.00","3,120.00","3,120.00","3,922.64","2,775.00","3","9,360.00","3"
27-Nov-2018,EQ,"3,119.00","3,119.50","3,100.00","3,080.01","3,119.50","3,119.50","3,116.08","3,922.64","2,775.00","6","18,696.50","4"
26-Nov-2018,EQ,"3,120.00","3,120.00","3,080.00","3,119.00","3,080.01","3,080.01","3,105.46","3,922.64","2,775.00","11","34,160.01","5"
22-Nov-2018,EQ,"3,120.00","3,120.00","3,119.00","3,120.00","3,119.00","3,119.00","3,119.40","3,922.64","2,775.00","10","31,194.00","6"
21-Nov-2018,EQ,"3,119.00","3,120.00","3,100.00","3,119.00","3,120.00","3,120.00","3,114.83","3,922.64","2,775.00","12","37,378.00","6"
20-Nov-2018,EQ,"3,119.00","3,119.00","3,119.00","3,110.00","3,119.00","3,119.00","3,119.00","3,922.64","2,775.00","20","62,380.00","20"
19-Nov-2018,EQ,"3,119.99","3,119.99","3,110.00","3,040.00","3,110.00","3,110.00","3,115.00","3,922.64","2,775.00","2","6,229.99","2"
16-Nov-2018,EQ,"3,040.00","3,119.99","3,040.00","3,040.00","3,040.00","3,040.00","3,076.38","3,922.64","2,712.55","32","98,444.05","25"
15-Nov-2018,EQ,"3,120.00","3,120.00","3,040.00","3,080.00","3,040.00","3,040.00","3,055.34","3,922.64","2,712.55","43","1,31,379.50","33"
13-Nov-2018,EQ,"3,080.00","3,080.00","3,080.00","3,040.00","3,080.00","3,080.00","3,080.00","3,922.64","2,712.55","7","21,560.00","3"
12-Nov-2018,EQ,"3,081.00","3,081.00","3,040.00","3,080.00","3,040.00","3,040.00","3,077.53","3,922.64","2,712.55","15","46,163.00","6"
09-Nov-2018,EQ,"3,080.00","3,080.00","3,050.00","3,056.65","3,080.00","3,080.00","3,076.85","3,922.64","2,712.55","27","83,074.89","13"
07-Nov-2018,EQ,"3,040.00","3,064.99","3,040.00","3,040.00","3,064.98","3,056.65","3,056.66","3,922.64","2,712.55","6","18,339.93","3"
06-Nov-2018,EQ,"3,040.00","3,089.00","3,040.00","3,040.00","3,040.00","3,040.00","3,057.29","3,922.64","2,712.55","17","51,974.00","11"
05-Nov-2018,EQ,"3,059.98","3,059.98","3,000.10","3,060.00","3,040.00","3,040.00","3,025.51","3,922.64","2,712.55","10","30,255.08","6"
02-Nov-2018,EQ,"3,000.05","3,060.00","3,000.05","3,000.05","3,060.00","3,060.00","3,049.45","3,922.64","2,712.00","36","1,09,780.18","18"
01-Nov-2018,EQ,"3,040.00","3,040.00","3,000.05","3,000.05","3,000.05","3,000.05","3,026.86","3,922.64","2,712.00","27","81,725.35","12"
31-Oct-2018,EQ,"3,000.05","3,000.05","3,000.05","3,040.00","3,000.05","3,000.05","3,000.05","3,922.64","2,712.00","1","3,000.05","1"
30-Oct-2018,EQ,"3,000.05","3,040.00","3,000.05","3,040.00","3,040.00","3,040.00","3,014.03","3,922.64","2,712.00","20","60,280.64","7"
29-Oct-2018,EQ,"3,040.00","3,040.00","3,000.05","3,040.00","3,040.00","3,040.00","3,020.03","3,922.64","2,712.00","16","48,320.40","6"
26-Oct-2018,EQ,"3,040.00","3,040.00","3,000.00","3,040.00","3,040.00","3,040.00","3,031.58","3,922.64","2,675.01","19","57,600.00","9"
