DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
29-Dec-2017,EQ,"2,940.40","3,240.90","2,850.00","2,854.71","2,932.95","2,932.21","2,944.67","3,240.90","2,015.01","87","2,56,185.99","26"
28-Dec-2017,EQ,"2,800.00","2,879.90","2,800.00","2,900.01","2,879.75","2,854.71","2,835.60","3,020.00","2,015.01","70","1,98,492.29","28"
27-Dec-2017,EQ,"2,924.98","2,924.99","2,900.01","2,812.54","2,900.01","2,900.01","2,918.74","3,020.00","2,015.01","4","11,674.97","4"
26-Dec-2017,EQ,"2,920.00","2,920.00","2,804.00","2,803.00","2,897.99","2,812.54","2,821.50","3,020.00","2,015.01","12","33,857.99","7"
22-Dec-2017,EQ,"2,802.00","2,803.00","2,802.00","2,905.00","2,803.00","2,803.00","2,802.06","3,020.00","2,015.01","16","44,833.00","10"
21-Dec-2017,EQ,"2,905.00","2,905.00","2,900.00","2,900.00","2,905.00","2,905.00","2,902.69","3,020.00","2,015.01","13","37,735.00","3"
20-Dec-2017,EQ,"2,842.00","2,900.00","2,842.00","2,838.07","2,900.00","2,900.00","2,861.33","3,020.00","2,015.01","3","8,584.00","2"
19-Dec-2017,EQ,"2,895.00","2,895.00","2,778.00","2,842.50","2,842.00","2,838.07","2,812.96","3,020.00","2,015.01","37","1,04,079.61","27"
18-Dec-2017,EQ,"2,855.00","2,975.00","2,775.00","2,855.00","2,895.00","2,842.50","2,842.74","3,020.00","2,015.01","62","1,76,250.00","7"
15-Dec-2017,EQ,"2,854.99","2,855.00","2,850.00","2,850.00","2,855.00","2,855.00","2,854.25","3,020.00","2,015.01","20","57,084.99","7"
13-Dec-2017,EQ,"2,874.99","2,874.99","2,850.00","2,900.00","2,850.00","2,850.00","2,855.00","3,020.00","2,015.01","5","14,275.00","4"
12-Dec-2017,EQ,"2,899.99","2,900.00","2,899.99","2,875.00","2,900.00","2,900.00","2,900.00","3,020.00","2,015.01","17","49,299.99","4"
11-Dec-2017,EQ,"2,874.99","2,875.00","2,860.00","2,875.00","2,875.00","2,875.00","2,871.67","3,020.00","2,015.01","9","25,845.00","5"
08-Dec-2017,EQ,"2,875.00","2,875.00","2,875.00","2,969.00","2,875.00","2,875.00","2,875.00","3,020.00","2,015.01","9","25,875.00","6"
07-Dec-2017,EQ,"2,895.00","2,969.00","2,895.00","2,895.00","2,969.00","2,969.00","2,932.00","3,020.00","2,015.01","22","64,504.00","5"
06-Dec-2017,EQ,"2,894.99","2,895.00","2,894.99","2,900.00","2,895.00","2,895.00","2,895.00","3,020.00","2,015.01","4","11,579.99","3"
05-Dec-2017,EQ,"2,874.99","2,900.00","2,874.99","2,875.00","2,900.00","2,900.00","2,881.25","3,020.00","2,015.01","4","11,524.99","3"
04-Dec-2017,EQ,"2,875.00","2,875.00","2,875.00","2,885.00","2,875.00","2,875.00","2,875.00","3,020.00","2,015.01","5","14,375.00","1"
01-Dec-2017,EQ,"2,884.99","2,885.00","2,884.99","2,850.00","2,885.00","2,885.00","2,885.00","3,020.00","2,015.01","2","5,769.99","2"
30-Nov-2017,EQ,"2,850.00","2,850.00","2,850.00","2,925.00","2,850.00","2,850.00","2,850.00","3,020.00","2,015.01","18","51,300.00","4"
29-Nov-2017,EQ,"2,919.00","2,925.00","2,919.00","2,950.00","2,925.00","2,925.00","2,924.00","3,020.00","2,015.01","6","17,544.00","2"
28-Nov-2017,EQ,"2,949.99","2,950.00","2,949.99","2,950.00","2,950.00","2,950.00","2,950.00","3,020.00","2,015.01","10","29,499.99","4"
27-Nov-2017,EQ,"2,949.98","2,950.00","2,949.98","2,898.97","2,950.00","2,950.00","2,950.00","3,020.00","2,015.01","8","23,599.97","7"
23-Nov-2017,EQ,"2,919.98","2,919.98","2,898.97","2,831.00","2,898.98","2,898.97","2,907.38","3,020.00","2,015.01","5","14,536.89","5"
22-Nov-2017,EQ,"2,945.00","2,945.00","2,831.00","2,809.18","2,831.00","2,831.00","2,836.70","3,020.00","2,015.01","20","56,734.01","4"
21-Nov-2017,EQ,"2,806.02","2,810.06","2,804.03","2,875.00","2,804.03","2,809.18","2,807.87","3,020.00","2,015.01","12","33,694.38","8"
20-Nov-2017,EQ,"2,875.00","2,875.00","2,874.99","2,870.00","2,875.00","2,875.00","2,875.00","3,020.00","2,015.01","50","1,43,749.97","5"
17-Nov-2017,EQ,"2,760.01","2,870.00","2,760.00","2,750.01","2,870.00","2,870.00","2,825.01","3,020.00","2,015.01","16","45,200.09","6"
16-Nov-2017,EQ,"2,766.00","2,766.00","2,745.01","2,849.00","2,750.01","2,750.01","2,764.47","3,020.00","2,015.01","29","80,169.52","10"
15-Nov-2017,EQ,"2,883.00","2,883.05","2,849.00","2,801.50","2,849.00","2,849.00","2,861.38","3,020.00","2,015.01","40","1,14,455.22","5"
14-Nov-2017,EQ,"2,779.97","2,824.00","2,770.00","2,720.01","2,824.00","2,801.50","2,785.79","3,020.00","2,015.01","41","1,14,217.40","11"
13-Nov-2017,EQ,"2,746.00","2,799.98","2,712.55","2,745.00","2,720.01","2,720.01","2,736.75","3,020.00","2,015.01","60","1,64,204.77","21"
09-Nov-2017,EQ,"2,800.00","2,800.00","2,745.00","2,795.00","2,745.00","2,745.00","2,752.86","3,020.00","2,015.01","14","38,540.00","2"
08-Nov-2017,EQ,"2,775.00","2,795.00","2,759.00","2,775.00","2,795.00","2,795.00","2,770.65","3,020.00","2,015.01","23","63,725.00","4"
07-Nov-2017,EQ,"2,799.98","2,799.98","2,775.00","2,799.00","2,775.00","2,775.00","2,787.49","3,020.00","2,015.01","2","5,574.98","2"
06-Nov-2017,EQ,"2,779.99","2,799.00","2,774.99","2,789.95","2,799.00","2,799.00","2,784.07","3,020.00","2,015.01","13","36,192.87","7"
02-Nov-2017,EQ,"2,712.65","2,789.95","2,712.00","2,793.00","2,789.95","2,789.95","2,725.62","3,020.00","1,995.00","12","32,707.44","6"
01-Nov-2017,EQ,"2,799.98","2,799.98","2,793.00","2,713.00","2,793.00","2,793.00","2,795.50","3,020.00","1,995.00","6","16,772.98","3"
31-Oct-2017,EQ,"2,713.00","2,713.00","2,713.00","2,713.00","2,713.00","2,713.00","2,713.00","3,020.00","1,995.00","1","2,713.00","1"
30-Oct-2017,EQ,"2,750.00","2,789.97","2,713.00","2,750.00","2,713.00","2,713.00","2,755.37","3,020.00","1,995.00","8","22,042.95","5"
27-Oct-2017,EQ,"2,799.00","2,799.00","2,750.00","2,720.00","2,750.00","2,750.00","2,752.88","3,020.00","1,943.00","17","46,799.00","2"
26-Oct-2017,EQ,"2,710.00","2,720.00","2,710.00","2,710.00","2,720.00","2,720.00","2,710.48","3,020.00","1,943.00","63","1,70,760.00","4"
25-Oct-2017,EQ,"2,723.00","2,723.00","2,710.00","2,750.00","2,710.00","2,710.00","2,721.85","3,020.00","1,943.00","37","1,00,708.40","7"
24-Oct-2017,EQ,"2,775.00","2,775.00","2,750.00","2,778.00","2,750.00","2,750.00","2,772.22","3,020.00","1,943.00","45","1,24,750.00","5"
23-Oct-2017,EQ,"2,675.01","2,778.00","2,675.01","2,755.00","2,778.00","2,778.00","2,732.79","3,020.00","1,943.00","4","10,931.16","4"
19-Oct-2017,EQ,"2,716.00","2,755.00","2,716.00","2,715.09","2,755.00","2,755.00","2,721.85","3,020.00","1,943.00","40","1,08,874.00","3"
17-Oct-2017,EQ,"2,715.19","2,715.19","2,715.00","2,800.00","2,715.00","2,715.09","2,715.09","3,020.00","1,943.00","48","1,30,324.50","4"
16-Oct-2017,EQ,"2,799.90","2,800.00","2,799.90","2,798.00","2,800.00","2,800.00","2,799.94","3,020.00","1,943.00","8","22,399.50","2"
13-Oct-2017,EQ,"2,799.00","2,799.00","2,750.00","2,799.00","2,798.00","2,798.00","2,778.17","3,020.00","1,943.00","36","1,00,014.00","6"
12-Oct-2017,EQ,"2,799.00","2,799.00","2,799.00","2,799.99","2,799.00","2,799.00","2,799.00","3,020.00","1,943.00","5","13,995.00","2"
11-Oct-2017,EQ,"2,767.00","2,886.00","2,767.00","2,704.16","2,799.99","2,799.99","2,791.66","3,020.00","1,943.00","33","92,124.79","22"
10-Oct-2017,EQ,"2,820.00","2,820.00","2,695.00","2,804.50","2,695.00","2,704.16","2,705.70","3,020.00","1,943.00","101","2,73,276.01","43"
09-Oct-2017,EQ,"2,804.50","2,804.50","2,804.50","2,801.00","2,804.50","2,804.50","2,804.50","3,020.00","1,943.00","4","11,218.00","1"
06-Oct-2017,EQ,"2,895.00","2,895.00","2,801.00","2,800.00","2,801.00","2,801.00","2,851.57","3,020.00","1,943.00","7","19,961.00","4"
05-Oct-2017,EQ,"2,800.00","2,800.00","2,800.00","2,852.77","2,800.00","2,800.00","2,800.00","3,020.00","1,943.00","3","8,400.00","2"
04-Oct-2017,EQ,"2,650.00","3,020.00","2,650.00","2,650.00","2,850.00","2,852.77","2,846.83","3,020.00","1,943.00","213","6,06,374.76","48"
03-Oct-2017,EQ,"2,769.00","2,769.00","2,543.00","2,697.90","2,650.00","2,650.00","2,599.93","3,020.00","1,943.00","47","1,22,196.94","15"
29-Sep-2017,EQ,"2,695.00","2,698.00","2,614.99","2,700.00","2,697.90","2,697.90","2,689.36","3,020.00","1,943.00","10","26,893.59","5"
28-Sep-2017,EQ,"2,700.00","2,700.00","2,700.00","2,635.05","2,700.00","2,700.00","2,700.00","3,020.00","1,943.00","2","5,400.00","1"
27-Sep-2017,EQ,"2,627.00","2,700.00","2,627.00","2,605.00","2,635.05","2,635.05","2,664.72","3,020.00","1,943.00","26","69,282.70","5"
26-Sep-2017,EQ,"2,605.01","2,605.01","2,605.00","2,605.00","2,605.00","2,605.00","2,605.00","3,020.00","1,943.00","10","26,050.01","3"
25-Sep-2017,EQ,"2,605.00","2,605.00","2,605.00","2,698.99","2,605.00","2,605.00","2,605.00","3,020.00","1,943.00","20","52,100.00","2"
22-Sep-2017,EQ,"2,570.42","2,699.00","2,570.00","2,650.00","2,698.99","2,698.99","2,625.40","3,020.00","1,943.00","7","18,377.81","7"
20-Sep-2017,EQ,"2,634.01","2,709.96","2,634.01","2,620.00","2,650.00","2,650.00","2,682.19","3,020.00","1,943.00","5","13,410.96","5"
19-Sep-2017,EQ,"2,620.00","2,620.00","2,620.00","2,615.00","2,620.00","2,620.00","2,620.00","3,020.00","1,943.00","2","5,240.00","1"
18-Sep-2017,EQ,"2,615.00","2,615.00","2,615.00","2,596.00","2,615.00","2,615.00","2,615.00","3,020.00","1,943.00","147","3,84,405.00","4"
15-Sep-2017,EQ,"2,673.80","2,673.80","2,596.00","2,623.91","2,596.00","2,596.00","2,630.98","3,020.00","1,931.90","211","5,55,135.80","11"
14-Sep-2017,EQ,"2,673.87","2,673.90","2,598.00","2,609.50","2,598.00","2,623.91","2,653.02","3,020.00","1,931.90","36","95,508.86","16"
13-Sep-2017,EQ,"2,669.90","2,700.00","2,600.00","2,622.50","2,600.00","2,609.50","2,665.58","3,020.00","1,931.90","14","37,318.10","5"
12-Sep-2017,EQ,"2,449.00","2,625.00","2,449.00","2,477.84","2,625.00","2,622.50","2,591.32","3,020.00","1,931.90","241","6,24,507.20","25"
11-Sep-2017,EQ,"2,600.00","2,625.00","2,327.00","2,505.00","2,465.00","2,477.84","2,489.85","3,020.00","1,931.90","539","13,42,030.82","86"
08-Sep-2017,EQ,"2,580.00","2,580.00","2,505.00","2,540.00","2,505.00","2,505.00","2,577.87","3,020.00","1,931.90","211","5,43,930.00","7"
07-Sep-2017,EQ,"2,593.00","2,593.00","2,531.00","2,620.00","2,540.00","2,540.00","2,572.90","3,020.00","1,931.90","25","64,322.40","8"
06-Sep-2017,EQ,"2,660.00","2,660.00","2,565.00","2,600.00","2,620.00","2,620.00","2,569.66","3,020.00","1,931.90","87","2,23,560.60","5"
05-Sep-2017,EQ,"2,600.00","2,600.00","2,600.00","2,593.99","2,600.00","2,600.00","2,600.00","3,020.00","1,931.90","1","2,600.00","1"
04-Sep-2017,EQ,"2,667.50","2,730.00","2,535.06","2,750.00","2,600.00","2,593.99","2,573.47","3,020.00","1,931.90","50","1,28,673.48","23"
01-Sep-2017,EQ,"2,630.00","2,950.00","2,606.00","2,597.00","2,750.00","2,750.00","2,701.19","3,020.00","1,931.90","171","4,61,902.90","32"
31-Aug-2017,EQ,"2,593.00","2,597.00","2,593.00","2,593.00","2,597.00","2,597.00","2,593.86","3,020.00","1,931.90","14","36,314.00","3"
30-Aug-2017,EQ,"2,593.00","2,625.00","2,593.00","2,570.00","2,593.00","2,593.00","2,593.70","3,020.00","1,931.90","46","1,19,310.00","6"
29-Aug-2017,EQ,"2,570.00","2,570.00","2,570.00","2,640.00","2,570.00","2,570.00","2,570.00","3,020.00","1,931.90","1","2,570.00","1"
28-Aug-2017,EQ,"2,520.00","2,640.00","2,520.00","2,680.00","2,640.00","2,640.00","2,537.86","3,020.00","1,931.90","28","71,059.99","5"
23-Aug-2017,EQ,"2,680.00","2,680.00","2,680.00","2,684.90","2,680.00","2,680.00","2,680.00","3,020.00","1,931.90","5","13,400.00","1"
21-Aug-2017,EQ,"2,685.00","2,685.00","2,684.90","2,600.00","2,684.90","2,684.90","2,684.93","3,020.00","1,931.90","3","8,054.80","2"
18-Aug-2017,EQ,"2,525.00","2,600.00","2,525.00","2,546.00","2,600.00","2,600.00","2,583.33","3,020.00","1,931.90","9","23,249.99","3"
17-Aug-2017,EQ,"2,575.00","2,575.00","2,546.00","2,575.00","2,546.00","2,546.00","2,572.10","3,020.00","1,931.90","10","25,721.00","3"
16-Aug-2017,EQ,"2,575.00","2,575.00","2,575.00","2,520.00","2,575.00","2,575.00","2,575.00","3,020.00","1,931.90","5","12,875.00","1"
14-Aug-2017,EQ,"2,501.00","2,575.00","2,450.00","2,501.00","2,520.00","2,520.00","2,518.28","3,020.00","1,931.90","61","1,53,615.07","14"
11-Aug-2017,EQ,"2,501.00","2,501.00","2,501.00","2,560.00","2,501.00","2,501.00","2,501.00","3,020.00","1,931.90","3","7,503.00","1"
09-Aug-2017,EQ,"2,501.00","2,690.00","2,401.00","2,572.01","2,560.00","2,560.00","2,514.86","3,020.00","1,931.90","22","55,327.00","8"
08-Aug-2017,EQ,"2,679.50","2,679.50","2,500.89","2,605.50","2,590.00","2,572.01","2,590.90","3,020.00","1,931.90","30","77,727.07","11"
