DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
29-Dec-2023,EQ,"251.97","252.95","250.08","251.27","252.52","252.45","252.15","331.75","241.80","1,16,864","2,94,67,368.20","1,652"
28-Dec-2023,EQ,"250.99","251.98","249.50","249.46","251.60","251.27","251.06","331.75","241.80","1,74,242","4,37,44,472.41","1,718"
27-Dec-2023,EQ,"247.98","250.50","247.61","246.78","249.38","249.46","249.11","331.75","241.80","78,359","1,95,19,700.66","1,210"
26-Dec-2023,EQ,"245.98","247.25","244.25","245.25","247.00","246.78","245.94","331.75","241.80","46,950","1,15,46,932.46","1,179"
22-Dec-2023,EQ,"246.82","248.89","244.25","247.22","245.69","245.25","245.76","331.75","241.80","1,63,751","4,02,43,951.72","2,010"
21-Dec-2023,EQ,"247.49","247.89","244.00","246.98","247.00","247.22","246.55","331.75","241.80","62,947","1,55,19,346.80","948"
20-Dec-2023,EQ,"249.60","252.00","245.80","248.59","246.52","246.98","248.90","331.75","241.80","2,26,786","5,64,47,501.67","1,612"
19-Dec-2023,EQ,"248.99","248.99","247.20","249.70","248.80","248.59","248.49","331.75","241.80","80,842","2,00,88,720.39","1,244"
18-Dec-2023,EQ,"249.67","250.00","247.61","249.10","249.89","249.70","248.98","331.75","241.80","95,116","2,36,82,163.58","1,790"
15-Dec-2023,EQ,"245.99","251.80","245.99","244.96","249.61","249.10","249.67","331.75","241.80","2,28,920","5,71,55,479.16","2,551"
14-Dec-2023,EQ,"244.60","245.75","244.00","243.37","245.05","244.96","244.78","331.75","241.80","73,119","1,78,98,033.18","1,471"
13-Dec-2023,EQ,"245.71","245.71","242.43","245.70","243.25","243.37","243.67","331.75","241.80","94,000","2,29,05,213.21","1,818"
12-Dec-2023,EQ,"244.74","246.35","242.69","242.08","245.94","245.70","245.20","331.75","241.80","78,826","1,93,28,430.57","1,829"
11-Dec-2023,EQ,"247.19","247.19","241.80","247.35","242.30","242.08","242.53","331.75","241.80","3,38,736","8,21,52,018.54","4,361"
08-Dec-2023,EQ,"246.99","247.85","242.00","244.43","247.50","247.35","246.07","331.75","242.00","78,794","1,93,88,798.93","1,599"
07-Dec-2023,EQ,"248.93","248.93","243.70","248.93","244.79","244.43","244.97","331.75","243.70","2,37,314","5,81,35,661.64","3,582"
06-Dec-2023,EQ,"247.59","249.47","246.01","246.01","248.73","248.93","248.44","331.75","244.50","1,19,741","2,97,48,924.79","1,876"
