DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
25-Mar-2019,EQ,"3,249.00","3,250.00","3,199.99","3,298.70","3,224.45","3,224.45","3,234.78","3,922.64","2,842.00","33","1,06,747.69","10"
22-Mar-2019,EQ,"3,289.96","3,298.80","3,289.95","3,250.00","3,298.70","3,298.70","3,292.29","3,922.64","2,842.00","15","49,384.37","14"
20-Mar-2019,EQ,"3,345.00","3,345.00","3,250.00","3,210.02","3,250.00","3,250.00","3,275.43","3,922.64","2,842.00","23","75,334.92","14"
19-Mar-2019,EQ,"3,326.99","3,326.99","3,206.03","3,211.04","3,210.02","3,210.02","3,230.88","3,922.64","2,842.00","11","35,539.71","6"
18-Mar-2019,EQ,"3,258.00","3,346.89","3,211.04","3,259.81","3,211.04","3,211.04","3,272.61","3,922.64","2,842.00","38","1,24,359.26","20"
15-Mar-2019,EQ,"3,327.98","3,348.87","3,249.99","3,329.99","3,250.00","3,259.81","3,285.82","3,922.64","2,842.00","80","2,62,865.21","53"
14-Mar-2019,EQ,"3,347.99","3,347.99","3,290.01","3,300.00","3,329.99","3,329.99","3,334.00","3,922.64","2,842.00","19","63,345.91","9"
13-Mar-2019,EQ,"3,348.99","3,348.99","3,248.00","3,345.00","3,300.00","3,300.00","3,279.41","3,922.64","2,842.00","46","1,50,852.93","11"
12-Mar-2019,EQ,"3,278.00","3,345.00","3,278.00","3,389.99","3,345.00","3,345.00","3,334.93","3,922.64","2,842.00","16","53,358.80","15"
11-Mar-2019,EQ,"3,399.99","3,399.99","3,300.00","3,277.00","3,389.99","3,389.99","3,386.66","3,922.64","2,842.00","9","30,479.92","5"
08-Mar-2019,EQ,"3,276.99","3,277.01","3,276.99","3,277.00","3,277.00","3,277.00","3,277.00","3,922.64","2,842.00","15","49,155.00","7"
07-Mar-2019,EQ,"3,277.00","3,277.00","3,277.00","3,277.00","3,277.00","3,277.00","3,277.00","3,922.64","2,842.00","1","3,277.00","1"
06-Mar-2019,EQ,"3,276.00","3,277.00","3,276.00","3,277.00","3,277.00","3,277.00","3,276.50","3,922.64","2,842.00","2","6,553.00","2"
05-Mar-2019,EQ,"3,160.01","3,277.00","3,160.01","3,269.99","3,277.00","3,277.00","3,235.83","3,922.64","2,842.00","52","1,68,262.93","34"
01-Mar-2019,EQ,"3,160.00","3,269.99","3,160.00","3,210.00","3,269.99","3,269.99","3,242.49","3,922.64","2,842.00","8","25,939.94","5"
28-Feb-2019,EQ,"3,229.99","3,270.00","3,210.00","3,230.00","3,210.00","3,210.00","3,256.00","3,922.64","2,842.00","15","48,840.00","11"
27-Feb-2019,EQ,"3,184.40","3,235.00","3,168.00","3,216.00","3,230.00","3,230.00","3,184.11","3,922.64","2,842.00","65","2,06,967.39","15"
26-Feb-2019,EQ,"3,218.00","3,218.00","3,215.99","3,199.95","3,216.00","3,216.00","3,216.77","3,922.64","2,842.00","13","41,817.97","4"
25-Feb-2019,EQ,"3,169.00","3,199.99","3,169.00","3,170.00","3,199.95","3,199.95","3,190.53","3,922.64","2,842.00","13","41,476.90","8"
22-Feb-2019,EQ,"3,198.99","3,198.99","3,170.00","3,132.85","3,170.00","3,170.00","3,184.10","3,922.64","2,842.00","19","60,497.96","14"
21-Feb-2019,EQ,"3,149.70","3,169.99","3,120.00","3,148.70","3,141.00","3,132.85","3,143.73","3,922.64","2,842.00","74","2,32,636.00","16"
20-Feb-2019,EQ,"3,159.95","3,159.95","3,135.01","3,134.10","3,148.70","3,148.70","3,151.80","3,922.64","2,842.00","21","66,187.76","11"
19-Feb-2019,EQ,"3,132.95","3,158.99","3,130.00","3,141.94","3,130.00","3,134.10","3,134.41","3,922.64","2,842.00","21","65,822.60","6"
18-Feb-2019,EQ,"3,159.95","3,159.95","3,132.95","3,159.70","3,132.95","3,141.94","3,146.45","3,922.64","2,842.00","10","31,464.50","7"
15-Feb-2019,EQ,"3,160.00","3,160.00","3,118.00","3,115.00","3,159.98","3,159.70","3,152.30","3,922.64","2,842.00","33","1,04,025.85","17"
14-Feb-2019,EQ,"3,180.99","3,181.00","3,115.00","3,153.93","3,115.00","3,115.00","3,153.00","3,922.64","2,842.00","9","28,377.00","5"
13-Feb-2019,EQ,"3,159.94","3,159.94","3,153.93","3,159.95","3,153.93","3,153.93","3,157.94","3,922.64","2,842.00","3","9,473.81","3"
12-Feb-2019,EQ,"3,159.94","3,159.95","3,159.94","3,159.95","3,159.95","3,159.95","3,159.95","3,922.64","2,842.00","4","12,639.79","3"
11-Feb-2019,EQ,"3,159.95","3,159.95","3,159.00","3,159.47","3,159.95","3,159.95","3,159.83","3,922.64","2,842.00","8","25,278.64","4"
08-Feb-2019,EQ,"3,159.95","3,159.95","3,159.00","3,148.00","3,159.95","3,159.47","3,159.81","3,922.64","2,842.00","7","22,118.69","5"
07-Feb-2019,EQ,"3,148.00","3,148.00","3,148.00","3,159.00","3,148.00","3,148.00","3,148.00","3,922.64","2,842.00","3","9,444.00","1"
06-Feb-2019,EQ,"3,159.95","3,159.95","3,159.00","3,159.95","3,159.00","3,159.00","3,159.48","3,922.64","2,842.00","12","37,913.70","5"
05-Feb-2019,EQ,"3,159.95","3,159.95","3,159.95","3,159.95","3,159.95","3,159.95","3,159.95","3,922.64","2,842.00","2","6,319.90","1"
04-Feb-2019,EQ,"3,159.95","3,159.95","3,125.00","3,159.00","3,159.95","3,159.95","3,138.11","3,922.64","2,842.00","8","25,104.85","4"
01-Feb-2019,EQ,"3,159.00","3,159.95","3,159.00","3,115.00","3,159.00","3,159.00","3,159.73","3,922.64","2,842.00","13","41,076.50","5"
31-Jan-2019,EQ,"3,159.95","3,159.95","3,051.00","3,159.95","3,145.00","3,115.00","3,097.23","3,922.64","2,842.00","38","1,17,694.60","13"
30-Jan-2019,EQ,"3,100.05","3,159.95","3,100.05","3,115.01","3,159.95","3,159.95","3,135.00","3,922.64","2,842.00","4","12,539.99","4"
28-Jan-2019,EQ,"3,159.95","3,159.95","3,115.01","3,154.95","3,115.01","3,115.01","3,147.97","3,922.64","2,842.00","10","31,479.67","5"
