"SYMBOL  
","QUOTATION VALUE 
","UPDATED DATE 
","SESSION 1 * SPOT PRICE (IN RS.) 
","SESSION 2 * SPOT PRICE (IN RS.) 
","POLLED INFORMATION 
"
"GOLD","10 Grams","22-SEP-2025","1,10,812.00","1,11,663.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_22092025_2.xlsx"
"GOLD","10 Grams","19-SEP-2025","1,09,460.00","1,09,439.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_19092025_2.xlsx"
"GOLD","10 Grams","18-SEP-2025","1,08,857.00","1,09,742.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_18092025_2.xlsx"
"GOLD","10 Grams","17-SEP-2025","1,09,578.00","1,09,337.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_17092025_2.xlsx"
"GOLD","10 Grams","16-SEP-2025","1,10,128.00","1,10,502.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_16092025_2.xlsx"
"GOLD","10 Grams","15-SEP-2025","1,09,175.00","1,09,083.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_15092025_2.xlsx"
"GOLD","10 Grams","12-SEP-2025","1,09,446.00","1,09,411.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_12092025_2.xlsx"
"GOLD","10 Grams","11-SEP-2025","1,08,817.00","1,08,728.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_11092025_2.xlsx"
"GOLD","10 Grams","10-SEP-2025","1,08,916.00","1,09,135.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_10092025_2.xlsx"
"GOLD","10 Grams","09-SEP-2025","1,08,778.00","1,09,039.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_09092025_2.xlsx"
"GOLD","10 Grams","08-SEP-2025","1,06,914.00","1,07,688.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_08092025_2.xlsx"
"GOLD","10 Grams","05-SEP-2025","1,06,092.00","1,05,990.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_05092025_2.xlsx"
"GOLD","10 Grams","04-SEP-2025","1,05,426.00","1,05,622.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_04092025_2.xlsx"
"GOLD","10 Grams","03-SEP-2025","1,05,255.00","1,05,322.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_03092025_2.xlsx"
"GOLD","10 Grams","02-SEP-2025","1,04,112.00","1,04,002.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_02092025_2.xlsx"
"GOLD","10 Grams","01-SEP-2025","1,04,287.00","1,03,962.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_01092025_2.xlsx"
"GOLD","10 Grams","29-AUG-2025","1,01,669.00","1,01,998.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_29082025_2.xlsx"
"GOLD","10 Grams","28-AUG-2025","1,00,902.00","1,01,018.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_28082025_2.xlsx"
"GOLD","10 Grams","26-AUG-2025","1,00,438.00","1,00,370.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_26082025_2.xlsx"
"GOLD","10 Grams","25-AUG-2025","99,968.00","1,00,075.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_25082025_2.xlsx"
"GOLD","10 Grams","22-AUG-2025","98,874.00","98,958.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_22082025_2.xlsx"
"GOLD","10 Grams","21-AUG-2025","98,581.00","98,887.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_21082025_2.xlsx"
"GOLD","10 Grams","20-AUG-2025","98,397.00","98,393.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_20082025_2.xlsx"
"GOLD","10 Grams","19-AUG-2025","98,754.00","98,788.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_19082025_2.xlsx"
"GOLD","10 Grams","18-AUG-2025","99,322.00","99,251.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_18082025_2.xlsx"
"GOLD","10 Grams","14-AUG-2025","99,586.00","99,642.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_14082025_2.xlsx"
"GOLD","10 Grams","13-AUG-2025","99,695.00","99,705.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_13082025_2.xlsx"
"GOLD","10 Grams","12-AUG-2025","99,159.00","99,375.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_12082025_2.xlsx"
"GOLD","10 Grams","11-AUG-2025","99,890.00","99,679.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_11082025_2.xlsx"
"GOLD","10 Grams","08-AUG-2025","1,00,948.00","1,00,814.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_08082025_2.xlsx"
"GOLD","10 Grams","07-AUG-2025","1,00,478.00","1,00,442.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_07082025_2.xlsx"
"GOLD","10 Grams","06-AUG-2025","1,00,269.00","99,959.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_06082025_2.xlsx"
"GOLD","10 Grams","05-AUG-2025","1,00,008.00","99,730.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_05082025_2.xlsx"
"GOLD","10 Grams","04-AUG-2025","99,409.00","99,564.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_04082025_2.xlsx"
"GOLD","10 Grams","01-AUG-2025","97,639.00","97,718.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_01082025_2.xlsx"
"GOLD","10 Grams","31-JUL-2025","98,051.00","98,154.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_31072025_2.xlsx"
"GOLD","10 Grams","30-JUL-2025","98,370.00","98,644.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_30072025_2.xlsx"
"GOLD","10 Grams","29-JUL-2025","97,916.00","97,916.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_29072025_2.xlsx"
"GOLD","10 Grams","28-JUL-2025","98,038.00","98,099.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_28072025_2.xlsx"
"GOLD","10 Grams","25-JUL-2025","98,406.00","98,134.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_25072025_2.xlsx"
"GOLD","10 Grams","24-JUL-2025","98,766.00","98,534.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_24072025_2.xlsx"
"GOLD","10 Grams","23-JUL-2025","1,00,108.00","1,00,175.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_23072025_2.xlsx"
"GOLD","10 Grams","22-JUL-2025","99,025.00","99,073.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_22072025_2.xlsx"
"GOLD","10 Grams","21-JUL-2025","98,399.00","98,425.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_21072025_2.xlsx"
"GOLD","10 Grams","18-JUL-2025","97,509.00","97,807.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_18072025_2.xlsx"
"GOLD","10 Grams","17-JUL-2025","97,050.00","97,087.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_17072025_2.xlsx"
"GOLD","10 Grams","16-JUL-2025","97,110.00","97,205.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_16072025_2.xlsx"
"GOLD","10 Grams","15-JUL-2025","97,648.00","97,644.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_15072025_2.xlsx"
"GOLD","10 Grams","14-JUL-2025","97,790.00","97,992.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_14072025_2.xlsx"
"GOLD","10 Grams","11-JUL-2025","97,182.00","97,073.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_11072025_2.xlsx"
"GOLD","10 Grams","10-JUL-2025","96,459.00","96,536.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_10072025_2.xlsx"
"GOLD","10 Grams","09-JUL-2025","95,802.00","95,726.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_09072025_2.xlsx"
"GOLD","10 Grams","08-JUL-2025","96,842.00","96,564.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_08072025_2.xlsx"
"GOLD","10 Grams","07-JUL-2025","96,358.00","96,385.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_07072025_2.xlsx"
"GOLD","10 Grams","04-JUL-2025","96,783.00","96,650.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_04072025_2.xlsx"
"GOLD","10 Grams","03-JUL-2025","97,370.00","96,925.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_03072025_2.xlsx"
"GOLD","10 Grams","02-JUL-2025","96,951.00","97,073.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_02072025_2.xlsx"
"GOLD","10 Grams","01-JUL-2025","96,578.00","96,986.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_01072025_2.xlsx"
"GOLD","10 Grams","30-JUN-2025","95,604.00","95,741.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_30062025_2.xlsx"
"GOLD","10 Grams","27-JUN-2025","95,723.00","95,474.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_27062025_2.xlsx"
"GOLD","10 Grams","26-JUN-2025","96,704.00","96,754.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_26062025_2.xlsx"
"GOLD","10 Grams","25-JUN-2025","96,805.00","96,876.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_25062025_2.xlsx"
"GOLD","10 Grams","24-JUN-2025","96,996.00","96,887.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_24062025_2.xlsx"
"GOLD","10 Grams","23-JUN-2025","98,527.00","98,776.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_23062025_2.xlsx"
"GOLD","10 Grams","20-JUN-2025","98,118.00","98,362.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_20062025_2.xlsx"
"GOLD","10 Grams","19-JUN-2025","98,368.00","98,923.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_19062025_2.xlsx"
"GOLD","10 Grams","18-JUN-2025","98,631.00","98,954.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_18062025_2.xlsx"
"GOLD","10 Grams","17-JUN-2025","98,329.00","98,704.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_17062025_2.xlsx"
"GOLD","10 Grams","16-JUN-2025","98,946.00","98,904.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_16062025_2.xlsx"
"GOLD","10 Grams","13-JUN-2025","98,744.00","98,770.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_13062025_2.xlsx"
"GOLD","10 Grams","12-JUN-2025","96,815.00","96,921.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_12062025_2.xlsx"
"GOLD","10 Grams","11-JUN-2025","95,976.00","96,010.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_11062025_2.xlsx"
"GOLD","10 Grams","10-JUN-2025","95,837.00","96,006.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_10062025_2.xlsx"
"GOLD","10 Grams","09-JUN-2025","95,599.00","95,745.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_09062025_2.xlsx"
"GOLD","10 Grams","06-JUN-2025","97,013.00","96,756.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_06062025_2.xlsx"
"GOLD","10 Grams","05-JUN-2025","96,973.00","97,620.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_05062025_2.xlsx"
"GOLD","10 Grams","04-JUN-2025","96,651.00","96,709.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_04062025_2.xlsx"
"GOLD","10 Grams","03-JUN-2025","96,712.00","96,550.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_03062025_2.xlsx"
"GOLD","10 Grams","02-JUN-2025","95,849.00","96,219.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_02062025_2.xlsx"
"GOLD","10 Grams","30-MAY-2025","94,987.00","95,165.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_30052025_2.xlsx"
"GOLD","10 Grams","29-MAY-2025","94,497.00","94,853.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_29052025_2.xlsx"
"GOLD","10 Grams","28-MAY-2025","95,576.00","95,615.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_28052025_2.xlsx"
"GOLD","10 Grams","27-MAY-2025","95,614.00","95,047.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_27052025_2.xlsx"
"GOLD","10 Grams","26-MAY-2025","95,339.00","95,580.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_26052025_2.xlsx"
"GOLD","10 Grams","23-MAY-2025","95,654.00","95,343.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_23052025_2.xlsx"
"GOLD","10 Grams","22-MAY-2025","95,773.00","95,592.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_22052025_2.xlsx"
"GOLD","10 Grams","21-MAY-2025","95,415.00","95,268.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_21052025_2.xlsx"
"GOLD","10 Grams","20-MAY-2025","93,028.00","93,455.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_20052025_2.xlsx"
"GOLD","10 Grams","19-MAY-2025","93,530.00","93,667.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_19052025_2.xlsx"
"GOLD","10 Grams","16-MAY-2025","93,473.00","92,892.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_16052025_2.xlsx"
"GOLD","10 Grams","15-MAY-2025","91,342.00","92,151.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_15052025_2.xlsx"
"GOLD","10 Grams","14-MAY-2025","93,582.00","93,557.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_14052025_2.xlsx"
"GOLD","10 Grams","13-MAY-2025","93,724.00","94,112.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_13052025_2.xlsx"
"GOLD","10 Grams","12-MAY-2025","94,149.00","92,658.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_12052025_2.xlsx"
"GOLD","10 Grams","09-MAY-2025","96,302.00","96,166.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_09052025_2.xlsx"
"GOLD","10 Grams","08-MAY-2025","95,963.00","96,801.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_08052025_2.xlsx"
"GOLD","10 Grams","07-MAY-2025","97,206.00","97,256.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_07052025_2.xlsx"
"GOLD","10 Grams","06-MAY-2025","96,485.00","96,797.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_06052025_2.xlsx"
"GOLD","10 Grams","05-MAY-2025","93,447.00","94,862.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_05052025_2.xlsx"
"GOLD","10 Grams","02-MAY-2025","93,067.00","93,625.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_02052025_2.xlsx"
"GOLD","10 Grams","30-APR-2025","95,339.00","94,020.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_30042025_2.xlsx"
"GOLD","10 Grams","29-APR-2025","95,768.00","95,611.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_29042025_2.xlsx"
"GOLD","10 Grams","28-APR-2025","94,983.00","94,601.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_28042025_2.xlsx"
"GOLD","10 Grams","25-APR-2025","95,333.00","95,314.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_25042025_2.xlsx"
"GOLD","10 Grams","24-APR-2025","95,758.00","95,803.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_24042025_2.xlsx"
"GOLD","10 Grams","23-APR-2025","95,489.00","95,788.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_23042025_2.xlsx"
"GOLD","10 Grams","22-APR-2025","98,908.00","98,311.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_22042025_2.xlsx"
"GOLD","10 Grams","21-APR-2025","96,273.00","96,325.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_21042025_2.xlsx"
"GOLD","10 Grams","17-APR-2025","95,063.00","94,633.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_17042025_2.xlsx"
"GOLD","10 Grams","16-APR-2025","94,350.00","94,502.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_16042025_2.xlsx"
"GOLD","10 Grams","15-APR-2025","92,886.00","92,919.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_15042025_2.xlsx"
"GOLD","10 Grams","11-APR-2025","92,763.00","93,290.00","https://nsearchives.nseindia.com/archives/com/spot/Participantfiles_11042025_2.xlsx"
